REGCODE,variable,estimate,lci,uci,type,est_ci,n,stratification,strata,n5_state,v024,REGNAME
894,htn_controlled,4.4,3.2,5.6,Proportion,"4.4 (3.2, 5.6)",2133,,NA,Telangana,36,Mahabubabad
895,htn_screened,81.8,75,88.5,Proportion,"81.8 (75, 88.5)",2366,,NA,Telangana,36,Mahabubnagar
895,htn_disease,25.5,22.4,28.7,Proportion,"25.5 (22.4, 28.7)",2366,,NA,Telangana,36,Mahabubnagar
895,htn_diagnosed,8.5,6.3,10.7,Proportion,"8.5 (6.3, 10.7)",2366,,NA,Telangana,36,Mahabubnagar
895,htn_treated,7.3,5.2,9.4,Proportion,"7.3 (5.2, 9.4)",2366,,NA,Telangana,36,Mahabubnagar
895,htn_controlled,4.6,3.1,6.2,Proportion,"4.6 (3.1, 6.2)",2366,,NA,Telangana,36,Mahabubnagar
896,htn_screened,78.5,71.6,85.4,Proportion,"78.5 (71.6, 85.4)",2100,,NA,Telangana,36,Mancherial
896,htn_disease,31.4,27.8,34.9,Proportion,"31.4 (27.8, 34.9)",2100,,NA,Telangana,36,Mancherial
896,htn_diagnosed,14.1,11.3,16.9,Proportion,"14.1 (11.3, 16.9)",2100,,NA,Telangana,36,Mancherial
896,htn_treated,10.7,8.3,13.1,Proportion,"10.7 (8.3, 13.1)",2100,,NA,Telangana,36,Mancherial
896,htn_controlled,6.4,5,7.8,Proportion,"6.4 (5, 7.8)",2100,,NA,Telangana,36,Mancherial
897,htn_screened,68.7,63.4,74,Proportion,"68.7 (63.4, 74)",2114,,NA,Telangana,36,Medak
897,htn_disease,29.3,26.2,32.4,Proportion,"29.3 (26.2, 32.4)",2114,,NA,Telangana,36,Medak
897,htn_diagnosed,12.5,10,15.1,Proportion,"12.5 (10, 15.1)",2114,,NA,Telangana,36,Medak
897,htn_treated,8.7,6.9,10.4,Proportion,"8.7 (6.9, 10.4)",2114,,NA,Telangana,36,Medak
897,htn_controlled,7.5,5.7,9.2,Proportion,"7.5 (5.7, 9.2)",2114,,NA,Telangana,36,Medak
898,htn_screened,82.1,75.8,88.5,Proportion,"82.1 (75.8, 88.5)",1527,,NA,Telangana,36,Medchal-Malkajgiri
898,htn_disease,33.8,28.4,39.2,Proportion,"33.8 (28.4, 39.2)",1527,,NA,Telangana,36,Medchal-Malkajgiri
898,htn_diagnosed,16.2,12.8,19.6,Proportion,"16.2 (12.8, 19.6)",1527,,NA,Telangana,36,Medchal-Malkajgiri
898,htn_treated,13.9,11.2,16.6,Proportion,"13.9 (11.2, 16.6)",1527,,NA,Telangana,36,Medchal-Malkajgiri
898,htn_controlled,9,6.5,11.6,Proportion,"9 (6.5, 11.6)",1527,,NA,Telangana,36,Medchal-Malkajgiri
899,htn_screened,81.9,76.6,87.3,Proportion,"81.9 (76.6, 87.3)",2210,,NA,Telangana,36,Nagarkurnool
899,htn_disease,25.1,21.8,28.4,Proportion,"25.1 (21.8, 28.4)",2210,,NA,Telangana,36,Nagarkurnool
899,htn_diagnosed,10,7.7,12.4,Proportion,"10 (7.7, 12.4)",2210,,NA,Telangana,36,Nagarkurnool
899,htn_treated,8.3,6.1,10.5,Proportion,"8.3 (6.1, 10.5)",2210,,NA,Telangana,36,Nagarkurnool
899,htn_controlled,4.7,2.9,6.4,Proportion,"4.7 (2.9, 6.4)",2210,,NA,Telangana,36,Nagarkurnool
900,htn_screened,77,68.9,85.2,Proportion,"77 (68.9, 85.2)",2027,,NA,Telangana,36,Nalgonda
900,htn_disease,24.7,21.3,28.2,Proportion,"24.7 (21.3, 28.2)",2027,,NA,Telangana,36,Nalgonda
900,htn_diagnosed,10.3,7.3,13.4,Proportion,"10.3 (7.3, 13.4)",2027,,NA,Telangana,36,Nalgonda
900,htn_treated,6.9,4.9,8.9,Proportion,"6.9 (4.9, 8.9)",2027,,NA,Telangana,36,Nalgonda
900,htn_controlled,6.6,4.4,8.9,Proportion,"6.6 (4.4, 8.9)",2027,,NA,Telangana,36,Nalgonda
901,htn_screened,78.2,73.1,83.3,Proportion,"78.2 (73.1, 83.3)",1961,,NA,Telangana,36,Nirmal
901,htn_disease,28.5,24.9,32,Proportion,"28.5 (24.9, 32)",1961,,NA,Telangana,36,Nirmal
901,htn_diagnosed,9.5,7.4,11.5,Proportion,"9.5 (7.4, 11.5)",1961,,NA,Telangana,36,Nirmal
901,htn_treated,7,5.3,8.6,Proportion,"7 (5.3, 8.6)",1961,,NA,Telangana,36,Nirmal
901,htn_controlled,5.7,4.2,7.2,Proportion,"5.7 (4.2, 7.2)",1961,,NA,Telangana,36,Nirmal
902,htn_screened,70.2,63.3,77.1,Proportion,"70.2 (63.3, 77.1)",1955,,NA,Telangana,36,Nizamabad
902,htn_disease,30.4,27,33.9,Proportion,"30.4 (27, 33.9)",1955,,NA,Telangana,36,Nizamabad
902,htn_diagnosed,13.9,11.1,16.7,Proportion,"13.9 (11.1, 16.7)",1955,,NA,Telangana,36,Nizamabad
902,htn_treated,11,8.6,13.4,Proportion,"11 (8.6, 13.4)",1955,,NA,Telangana,36,Nizamabad
902,htn_controlled,7.2,5,9.4,Proportion,"7.2 (5, 9.4)",1955,,NA,Telangana,36,Nizamabad
903,htn_screened,72.3,65.9,78.8,Proportion,"72.3 (65.9, 78.8)",2156,,NA,Telangana,36,Peddapalli
903,htn_disease,35.3,31.5,39,Proportion,"35.3 (31.5, 39)",2156,,NA,Telangana,36,Peddapalli
903,htn_diagnosed,14.7,11.7,17.7,Proportion,"14.7 (11.7, 17.7)",2156,,NA,Telangana,36,Peddapalli
903,htn_treated,12.4,9.5,15.3,Proportion,"12.4 (9.5, 15.3)",2156,,NA,Telangana,36,Peddapalli
903,htn_controlled,7.2,5.5,9,Proportion,"7.2 (5.5, 9)",2156,,NA,Telangana,36,Peddapalli
904,htn_screened,89.6,85.3,93.8,Proportion,"89.6 (85.3, 93.8)",2117,,NA,Telangana,36,Rajanna Sircilla
904,htn_disease,32.1,28.7,35.5,Proportion,"32.1 (28.7, 35.5)",2117,,NA,Telangana,36,Rajanna Sircilla
904,htn_diagnosed,16.2,13.4,18.9,Proportion,"16.2 (13.4, 18.9)",2117,,NA,Telangana,36,Rajanna Sircilla
904,htn_treated,13.1,10.8,15.5,Proportion,"13.1 (10.8, 15.5)",2117,,NA,Telangana,36,Rajanna Sircilla
904,htn_controlled,8.4,6.4,10.4,Proportion,"8.4 (6.4, 10.4)",2117,,NA,Telangana,36,Rajanna Sircilla
905,htn_screened,80.4,73.3,87.5,Proportion,"80.4 (73.3, 87.5)",1988,,NA,Telangana,36,Ranga Reddy
905,htn_disease,33.2,29.7,36.6,Proportion,"33.2 (29.7, 36.6)",1988,,NA,Telangana,36,Ranga Reddy
905,htn_diagnosed,11.2,8.6,13.7,Proportion,"11.2 (8.6, 13.7)",1988,,NA,Telangana,36,Ranga Reddy
905,htn_treated,9.5,6.9,12.1,Proportion,"9.5 (6.9, 12.1)",1988,,NA,Telangana,36,Ranga Reddy
905,htn_controlled,5.6,4,7.2,Proportion,"5.6 (4, 7.2)",1988,,NA,Telangana,36,Ranga Reddy
906,htn_screened,68.7,60.6,76.8,Proportion,"68.7 (60.6, 76.8)",2045,,NA,Telangana,36,Sangareddy
906,htn_disease,31.3,28,34.5,Proportion,"31.3 (28, 34.5)",2045,,NA,Telangana,36,Sangareddy
906,htn_diagnosed,10.3,8.6,11.9,Proportion,"10.3 (8.6, 11.9)",2045,,NA,Telangana,36,Sangareddy
906,htn_treated,6.3,4.9,7.8,Proportion,"6.3 (4.9, 7.8)",2045,,NA,Telangana,36,Sangareddy
906,htn_controlled,5.6,4.3,6.8,Proportion,"5.6 (4.3, 6.8)",2045,,NA,Telangana,36,Sangareddy
907,htn_screened,77.8,72.3,83.2,Proportion,"77.8 (72.3, 83.2)",1975,,NA,Telangana,36,Siddipet
907,htn_disease,32.1,28.4,35.7,Proportion,"32.1 (28.4, 35.7)",1975,,NA,Telangana,36,Siddipet
907,htn_diagnosed,16.8,13.8,19.8,Proportion,"16.8 (13.8, 19.8)",1975,,NA,Telangana,36,Siddipet
907,htn_treated,10.8,7.8,13.8,Proportion,"10.8 (7.8, 13.8)",1975,,NA,Telangana,36,Siddipet
907,htn_controlled,11.6,8.9,14.3,Proportion,"11.6 (8.9, 14.3)",1975,,NA,Telangana,36,Siddipet
908,htn_screened,83,77,89,Proportion,"83 (77, 89)",2109,,NA,Telangana,36,Suryapet
908,htn_disease,27.7,24.1,31.2,Proportion,"27.7 (24.1, 31.2)",2109,,NA,Telangana,36,Suryapet
908,htn_diagnosed,10,7.7,12.3,Proportion,"10 (7.7, 12.3)",2109,,NA,Telangana,36,Suryapet
908,htn_treated,8.9,6.6,11.1,Proportion,"8.9 (6.6, 11.1)",2109,,NA,Telangana,36,Suryapet
908,htn_controlled,5.8,4.3,7.4,Proportion,"5.8 (4.3, 7.4)",2109,,NA,Telangana,36,Suryapet
909,htn_screened,56.4,51.2,61.5,Proportion,"56.4 (51.2, 61.5)",2113,,NA,Telangana,36,Vikarabad
909,htn_disease,29.5,26.8,32.1,Proportion,"29.5 (26.8, 32.1)",2113,,NA,Telangana,36,Vikarabad
909,htn_diagnosed,9.1,7.1,11.2,Proportion,"9.1 (7.1, 11.2)",2113,,NA,Telangana,36,Vikarabad
909,htn_treated,6.2,4.4,8,Proportion,"6.2 (4.4, 8)",2113,,NA,Telangana,36,Vikarabad
909,htn_controlled,5,3.7,6.3,Proportion,"5 (3.7, 6.3)",2113,,NA,Telangana,36,Vikarabad
910,htn_screened,76.3,67.4,85.2,Proportion,"76.3 (67.4, 85.2)",2297,,NA,Telangana,36,Wanaparthy
910,htn_disease,23.1,20.1,26,Proportion,"23.1 (20.1, 26)",2297,,NA,Telangana,36,Wanaparthy
910,htn_diagnosed,7.5,5.2,9.7,Proportion,"7.5 (5.2, 9.7)",2297,,NA,Telangana,36,Wanaparthy
910,htn_treated,6.1,4.2,8,Proportion,"6.1 (4.2, 8)",2297,,NA,Telangana,36,Wanaparthy
910,htn_controlled,4.5,2.6,6.3,Proportion,"4.5 (2.6, 6.3)",2297,,NA,Telangana,36,Wanaparthy
911,htn_screened,72.5,62.5,82.5,Proportion,"72.5 (62.5, 82.5)",2138,,NA,Telangana,36,Warangal Rural
911,htn_disease,29.5,26.5,32.4,Proportion,"29.5 (26.5, 32.4)",2138,,NA,Telangana,36,Warangal Rural
911,htn_diagnosed,8.9,6.9,10.8,Proportion,"8.9 (6.9, 10.8)",2138,,NA,Telangana,36,Warangal Rural
911,htn_treated,7.5,5.7,9.4,Proportion,"7.5 (5.7, 9.4)",2138,,NA,Telangana,36,Warangal Rural
911,htn_controlled,4.6,3.4,5.8,Proportion,"4.6 (3.4, 5.8)",2138,,NA,Telangana,36,Warangal Rural
912,htn_screened,90,87.1,92.8,Proportion,"90 (87.1, 92.8)",2216,,NA,Telangana,36,Warangal Urban
912,htn_disease,34.7,30.8,38.6,Proportion,"34.7 (30.8, 38.6)",2216,,NA,Telangana,36,Warangal Urban
912,htn_diagnosed,19.1,15.9,22.4,Proportion,"19.1 (15.9, 22.4)",2216,,NA,Telangana,36,Warangal Urban
912,htn_treated,16.2,12.8,19.6,Proportion,"16.2 (12.8, 19.6)",2216,,NA,Telangana,36,Warangal Urban
912,htn_controlled,10.5,7.9,13.1,Proportion,"10.5 (7.9, 13.1)",2216,,NA,Telangana,36,Warangal Urban
913,htn_screened,78.2,71.1,85.2,Proportion,"78.2 (71.1, 85.2)",2291,,NA,Telangana,36,Yadadri Bhuvanagiri
913,htn_disease,29.2,25.9,32.5,Proportion,"29.2 (25.9, 32.5)",2291,,NA,Telangana,36,Yadadri Bhuvanagiri
913,htn_diagnosed,11.9,8.8,15,Proportion,"11.9 (8.8, 15)",2291,,NA,Telangana,36,Yadadri Bhuvanagiri
913,htn_treated,10.8,7.8,13.7,Proportion,"10.8 (7.8, 13.7)",2291,,NA,Telangana,36,Yadadri Bhuvanagiri
913,htn_controlled,5.8,3.8,7.8,Proportion,"5.8 (3.8, 7.8)",2291,,NA,Telangana,36,Yadadri Bhuvanagiri
914,htn_screened,52.8,44.8,60.8,Proportion,"52.8 (44.8, 60.8)",2104,,NA,Tripura,16,Gomati
914,htn_disease,25.8,22.1,29.6,Proportion,"25.8 (22.1, 29.6)",2104,,NA,Tripura,16,Gomati
914,htn_diagnosed,11.5,9,13.9,Proportion,"11.5 (9, 13.9)",2104,,NA,Tripura,16,Gomati
914,htn_treated,7.9,5.5,10.3,Proportion,"7.9 (5.5, 10.3)",2104,,NA,Tripura,16,Gomati
914,htn_controlled,7.5,5.7,9.2,Proportion,"7.5 (5.7, 9.2)",2104,,NA,Tripura,16,Gomati
915,htn_screened,69.9,63.8,76,Proportion,"69.9 (63.8, 76)",2185,,NA,Tripura,16,Khowai
915,htn_disease,27.4,22.1,32.6,Proportion,"27.4 (22.1, 32.6)",2185,,NA,Tripura,16,Khowai
915,htn_diagnosed,13.4,9.2,17.6,Proportion,"13.4 (9.2, 17.6)",2185,,NA,Tripura,16,Khowai
915,htn_treated,5.4,3.7,7.2,Proportion,"5.4 (3.7, 7.2)",2185,,NA,Tripura,16,Khowai
915,htn_controlled,6.8,4.4,9.1,Proportion,"6.8 (4.4, 9.1)",2185,,NA,Tripura,16,Khowai
916,htn_screened,66.2,59.8,72.6,Proportion,"66.2 (59.8, 72.6)",2367,,NA,Tripura,16,North Tripura
916,htn_disease,24.6,21.2,27.9,Proportion,"24.6 (21.2, 27.9)",2367,,NA,Tripura,16,North Tripura
916,htn_diagnosed,14.2,11.2,17.2,Proportion,"14.2 (11.2, 17.2)",2367,,NA,Tripura,16,North Tripura
916,htn_treated,10.9,8.2,13.6,Proportion,"10.9 (8.2, 13.6)",2367,,NA,Tripura,16,North Tripura
916,htn_controlled,6.2,4.5,8,Proportion,"6.2 (4.5, 8)",2367,,NA,Tripura,16,North Tripura
917,htn_screened,71.7,67.5,75.9,Proportion,"71.7 (67.5, 75.9)",2116,,NA,Tripura,16,Sepahijala
917,htn_disease,24,21.5,26.5,Proportion,"24 (21.5, 26.5)",2116,,NA,Tripura,16,Sepahijala
917,htn_diagnosed,14,11.5,16.5,Proportion,"14 (11.5, 16.5)",2116,,NA,Tripura,16,Sepahijala
917,htn_treated,9.5,7.3,11.6,Proportion,"9.5 (7.3, 11.6)",2116,,NA,Tripura,16,Sepahijala
917,htn_controlled,8.2,6.1,10.2,Proportion,"8.2 (6.1, 10.2)",2116,,NA,Tripura,16,Sepahijala
918,htn_screened,73.2,67.4,79,Proportion,"73.2 (67.4, 79)",2146,,NA,Tripura,16,South Tripura
918,htn_disease,29.4,26.1,32.7,Proportion,"29.4 (26.1, 32.7)",2146,,NA,Tripura,16,South Tripura
918,htn_diagnosed,16.7,13.5,19.9,Proportion,"16.7 (13.5, 19.9)",2146,,NA,Tripura,16,South Tripura
918,htn_treated,10.8,8,13.5,Proportion,"10.8 (8, 13.5)",2146,,NA,Tripura,16,South Tripura
918,htn_controlled,10.4,8.3,12.6,Proportion,"10.4 (8.3, 12.6)",2146,,NA,Tripura,16,South Tripura
919,htn_screened,75.6,71.4,79.8,Proportion,"75.6 (71.4, 79.8)",2197,,NA,Tripura,16,Unakoti
919,htn_disease,30.2,27.6,32.8,Proportion,"30.2 (27.6, 32.8)",2197,,NA,Tripura,16,Unakoti
919,htn_diagnosed,17.8,15.6,20.1,Proportion,"17.8 (15.6, 20.1)",2197,,NA,Tripura,16,Unakoti
919,htn_treated,9.8,7.8,11.7,Proportion,"9.8 (7.8, 11.7)",2197,,NA,Tripura,16,Unakoti
919,htn_controlled,10.4,8.9,11.9,Proportion,"10.4 (8.9, 11.9)",2197,,NA,Tripura,16,Unakoti
920,htn_screened,84.6,80.8,88.4,Proportion,"84.6 (80.8, 88.4)",2282,,NA,Tripura,16,West Tripura
920,htn_disease,34.1,30.4,37.7,Proportion,"34.1 (30.4, 37.7)",2282,,NA,Tripura,16,West Tripura
920,htn_diagnosed,20,15.7,24.3,Proportion,"20 (15.7, 24.3)",2282,,NA,Tripura,16,West Tripura
920,htn_treated,14.5,10.7,18.3,Proportion,"14.5 (10.7, 18.3)",2282,,NA,Tripura,16,West Tripura
920,htn_controlled,9.4,7,11.8,Proportion,"9.4 (7, 11.8)",2282,,NA,Tripura,16,West Tripura
921,htn_screened,64.1,58.6,69.7,Proportion,"64.1 (58.6, 69.7)",2262,,NA,Uttar Pradesh,9,Amethi
921,htn_disease,24.7,22.4,27,Proportion,"24.7 (22.4, 27)",2262,,NA,Uttar Pradesh,9,Amethi
921,htn_diagnosed,5.4,3.5,7.2,Proportion,"5.4 (3.5, 7.2)",2262,,NA,Uttar Pradesh,9,Amethi
921,htn_treated,2,1,2.9,Proportion,"2 (1, 2.9)",2262,,NA,Uttar Pradesh,9,Amethi
921,htn_controlled,3.4,2.2,4.7,Proportion,"3.4 (2.2, 4.7)",2262,,NA,Uttar Pradesh,9,Amethi
922,htn_screened,61.3,55.6,67.1,Proportion,"61.3 (55.6, 67.1)",2559,,NA,Uttar Pradesh,9,Budaun
922,htn_disease,17.1,14.4,19.8,Proportion,"17.1 (14.4, 19.8)",2559,,NA,Uttar Pradesh,9,Budaun
922,htn_diagnosed,4.5,2.8,6.1,Proportion,"4.5 (2.8, 6.1)",2559,,NA,Uttar Pradesh,9,Budaun
922,htn_treated,1.3,0.5,2.1,Proportion,"1.3 (0.5, 2.1)",2559,,NA,Uttar Pradesh,9,Budaun
922,htn_controlled,2.5,1.5,3.6,Proportion,"2.5 (1.5, 3.6)",2559,,NA,Uttar Pradesh,9,Budaun
923,htn_screened,83.5,80.2,86.9,Proportion,"83.5 (80.2, 86.9)",1395,,NA,Uttar Pradesh,9,Ghaziabad
923,htn_disease,30.9,26.4,35.4,Proportion,"30.9 (26.4, 35.4)",1395,,NA,Uttar Pradesh,9,Ghaziabad
923,htn_diagnosed,12.9,9.6,16.2,Proportion,"12.9 (9.6, 16.2)",1395,,NA,Uttar Pradesh,9,Ghaziabad
923,htn_treated,7.1,3.8,10.5,Proportion,"7.1 (3.8, 10.5)",1395,,NA,Uttar Pradesh,9,Ghaziabad
923,htn_controlled,6.3,4.2,8.3,Proportion,"6.3 (4.2, 8.3)",1395,,NA,Uttar Pradesh,9,Ghaziabad
924,htn_screened,78.6,72.5,84.7,Proportion,"78.6 (72.5, 84.7)",3141,,NA,Uttar Pradesh,9,Hapur
924,htn_disease,31.3,28.2,34.5,Proportion,"31.3 (28.2, 34.5)",3141,,NA,Uttar Pradesh,9,Hapur
924,htn_diagnosed,7.2,4.9,9.5,Proportion,"7.2 (4.9, 9.5)",3141,,NA,Uttar Pradesh,9,Hapur
924,htn_treated,2.5,1.6,3.3,Proportion,"2.5 (1.6, 3.3)",3141,,NA,Uttar Pradesh,9,Hapur
924,htn_controlled,4.1,2.1,6.1,Proportion,"4.1 (2.1, 6.1)",3141,,NA,Uttar Pradesh,9,Hapur
925,htn_screened,64.7,56.2,73.2,Proportion,"64.7 (56.2, 73.2)",2764,,NA,Uttar Pradesh,9,Moradabad
925,htn_disease,26.6,23,30.2,Proportion,"26.6 (23, 30.2)",2764,,NA,Uttar Pradesh,9,Moradabad
925,htn_diagnosed,6.1,3.2,9,Proportion,"6.1 (3.2, 9)",2764,,NA,Uttar Pradesh,9,Moradabad
925,htn_treated,2.9,1,4.8,Proportion,"2.9 (1, 4.8)",2764,,NA,Uttar Pradesh,9,Moradabad
925,htn_controlled,2.4,1.2,3.7,Proportion,"2.4 (1.2, 3.7)",2764,,NA,Uttar Pradesh,9,Moradabad
926,htn_screened,74.4,70.4,78.3,Proportion,"74.4 (70.4, 78.3)",2579,,NA,Uttar Pradesh,9,Muzaffarnagar
926,htn_disease,28.8,25.8,31.8,Proportion,"28.8 (25.8, 31.8)",2579,,NA,Uttar Pradesh,9,Muzaffarnagar
926,htn_diagnosed,7.5,5.3,9.8,Proportion,"7.5 (5.3, 9.8)",2579,,NA,Uttar Pradesh,9,Muzaffarnagar
926,htn_treated,2.9,1.9,3.9,Proportion,"2.9 (1.9, 3.9)",2579,,NA,Uttar Pradesh,9,Muzaffarnagar
926,htn_controlled,3.4,1.9,4.9,Proportion,"3.4 (1.9, 4.9)",2579,,NA,Uttar Pradesh,9,Muzaffarnagar
927,htn_screened,53.9,46.9,60.9,Proportion,"53.9 (46.9, 60.9)",2612,,NA,Uttar Pradesh,9,Rae Bareli
927,htn_disease,24.7,21.9,27.5,Proportion,"24.7 (21.9, 27.5)",2612,,NA,Uttar Pradesh,9,Rae Bareli
927,htn_diagnosed,7.7,5.1,10.3,Proportion,"7.7 (5.1, 10.3)",2612,,NA,Uttar Pradesh,9,Rae Bareli
927,htn_treated,2.9,1.9,3.9,Proportion,"2.9 (1.9, 3.9)",2612,,NA,Uttar Pradesh,9,Rae Bareli
927,htn_controlled,5.9,3.4,8.4,Proportion,"5.9 (3.4, 8.4)",2612,,NA,Uttar Pradesh,9,Rae Bareli
928,htn_screened,75.7,70.9,80.4,Proportion,"75.7 (70.9, 80.4)",2765,,NA,Uttar Pradesh,9,Sambhal
928,htn_disease,24.7,21.1,28.3,Proportion,"24.7 (21.1, 28.3)",2765,,NA,Uttar Pradesh,9,Sambhal
928,htn_diagnosed,5,3,7,Proportion,"5 (3, 7)",2765,,NA,Uttar Pradesh,9,Sambhal
928,htn_treated,1.9,1,2.8,Proportion,"1.9 (1, 2.8)",2765,,NA,Uttar Pradesh,9,Sambhal
928,htn_controlled,2.6,1,4.2,Proportion,"2.6 (1, 4.2)",2765,,NA,Uttar Pradesh,9,Sambhal
929,htn_screened,66.6,62.4,70.8,Proportion,"66.6 (62.4, 70.8)",2875,,NA,Uttar Pradesh,9,Shamli
929,htn_disease,27.3,24.6,30,Proportion,"27.3 (24.6, 30)",2875,,NA,Uttar Pradesh,9,Shamli
929,htn_diagnosed,4.7,3.2,6.2,Proportion,"4.7 (3.2, 6.2)",2875,,NA,Uttar Pradesh,9,Shamli
929,htn_treated,2.5,1.6,3.4,Proportion,"2.5 (1.6, 3.4)",2875,,NA,Uttar Pradesh,9,Shamli
929,htn_controlled,1.7,1.1,2.3,Proportion,"1.7 (1.1, 2.3)",2875,,NA,Uttar Pradesh,9,Shamli
930,htn_screened,60.4,56.5,64.3,Proportion,"60.4 (56.5, 64.3)",2237,,NA,Uttar Pradesh,9,Sultanpur
930,htn_disease,31,28,33.9,Proportion,"31 (28, 33.9)",2237,,NA,Uttar Pradesh,9,Sultanpur
930,htn_diagnosed,11.9,9.3,14.6,Proportion,"11.9 (9.3, 14.6)",2237,,NA,Uttar Pradesh,9,Sultanpur
930,htn_treated,3.7,2.8,4.5,Proportion,"3.7 (2.8, 4.5)",2237,,NA,Uttar Pradesh,9,Sultanpur
930,htn_controlled,7,5.2,8.9,Proportion,"7 (5.2, 8.9)",2237,,NA,Uttar Pradesh,9,Sultanpur
931,htn_screened,61.3,54.2,68.5,Proportion,"61.3 (54.2, 68.5)",2740,,NA,West Bengal,19,Paschim Barddhaman
931,htn_disease,23.7,20.9,26.5,Proportion,"23.7 (20.9, 26.5)",2740,,NA,West Bengal,19,Paschim Barddhaman
931,htn_diagnosed,10.4,7.9,12.9,Proportion,"10.4 (7.9, 12.9)",2740,,NA,West Bengal,19,Paschim Barddhaman
931,htn_treated,7.4,5.5,9.4,Proportion,"7.4 (5.5, 9.4)",2740,,NA,West Bengal,19,Paschim Barddhaman
931,htn_controlled,4.6,3.2,6,Proportion,"4.6 (3.2, 6)",2740,,NA,West Bengal,19,Paschim Barddhaman
932,htn_screened,53.6,47.3,59.8,Proportion,"53.6 (47.3, 59.8)",2399,,NA,West Bengal,19,Purba Barddhaman
932,htn_disease,22.4,19.6,25.3,Proportion,"22.4 (19.6, 25.3)",2399,,NA,West Bengal,19,Purba Barddhaman
932,htn_diagnosed,8.9,6.8,11,Proportion,"8.9 (6.8, 11)",2399,,NA,West Bengal,19,Purba Barddhaman
932,htn_treated,7.4,5.4,9.4,Proportion,"7.4 (5.4, 9.4)",2399,,NA,West Bengal,19,Purba Barddhaman
932,htn_controlled,4.4,3,5.8,Proportion,"4.4 (3, 5.8)",2399,,NA,West Bengal,19,Purba Barddhaman
1,htn_screened,72.2,66.6,77.9,Proportion,"72.2 (66.6, 77.9)",1425,sex,Female,Jammu & Kashmir,1,Kupwara
1,htn_disease,24,19.6,28.3,Proportion,"24 (19.6, 28.3)",1425,sex,Female,Jammu & Kashmir,1,Kupwara
1,htn_diagnosed,15.7,11.4,19.9,Proportion,"15.7 (11.4, 19.9)",1425,sex,Female,Jammu & Kashmir,1,Kupwara
1,htn_treated,9.7,7.2,12.1,Proportion,"9.7 (7.2, 12.1)",1425,sex,Female,Jammu & Kashmir,1,Kupwara
1,htn_controlled,11,7.2,14.8,Proportion,"11 (7.2, 14.8)",1425,sex,Female,Jammu & Kashmir,1,Kupwara
1,htn_screened,70,64.1,76,Proportion,"70 (64.1, 76)",1467,sex,Male,Jammu & Kashmir,1,Kupwara
1,htn_disease,25.9,21.7,30,Proportion,"25.9 (21.7, 30)",1467,sex,Male,Jammu & Kashmir,1,Kupwara
1,htn_diagnosed,17.3,12.9,21.7,Proportion,"17.3 (12.9, 21.7)",1467,sex,Male,Jammu & Kashmir,1,Kupwara
1,htn_treated,11.7,7.8,15.7,Proportion,"11.7 (7.8, 15.7)",1467,sex,Male,Jammu & Kashmir,1,Kupwara
1,htn_controlled,10.2,6.6,13.9,Proportion,"10.2 (6.6, 13.9)",1467,sex,Male,Jammu & Kashmir,1,Kupwara
2,htn_screened,82.2,77.5,86.9,Proportion,"82.2 (77.5, 86.9)",1474,sex,Female,Jammu & Kashmir,1,Badgam
2,htn_disease,23.1,19.2,27.1,Proportion,"23.1 (19.2, 27.1)",1474,sex,Female,Jammu & Kashmir,1,Badgam
2,htn_diagnosed,12.2,9.7,14.6,Proportion,"12.2 (9.7, 14.6)",1474,sex,Female,Jammu & Kashmir,1,Badgam
2,htn_treated,7.9,6,9.8,Proportion,"7.9 (6, 9.8)",1474,sex,Female,Jammu & Kashmir,1,Badgam
2,htn_controlled,7.1,4.8,9.3,Proportion,"7.1 (4.8, 9.3)",1474,sex,Female,Jammu & Kashmir,1,Badgam
2,htn_screened,79.9,75.1,84.8,Proportion,"79.9 (75.1, 84.8)",1418,sex,Male,Jammu & Kashmir,1,Badgam
2,htn_disease,21.5,16.3,26.6,Proportion,"21.5 (16.3, 26.6)",1418,sex,Male,Jammu & Kashmir,1,Badgam
2,htn_diagnosed,11.7,7.9,15.5,Proportion,"11.7 (7.9, 15.5)",1418,sex,Male,Jammu & Kashmir,1,Badgam
2,htn_treated,8.7,5.2,12.1,Proportion,"8.7 (5.2, 12.1)",1418,sex,Male,Jammu & Kashmir,1,Badgam
2,htn_controlled,6.1,4.1,8.2,Proportion,"6.1 (4.1, 8.2)",1418,sex,Male,Jammu & Kashmir,1,Badgam
3,htn_screened,81.9,77.9,85.9,Proportion,"81.9 (77.9, 85.9)",1340,sex,Female,Ladakh,37,Leh
3,htn_disease,16.3,11.2,21.4,Proportion,"16.3 (11.2, 21.4)",1340,sex,Female,Ladakh,37,Leh
3,htn_diagnosed,9.8,6.5,13.1,Proportion,"9.8 (6.5, 13.1)",1340,sex,Female,Ladakh,37,Leh
3,htn_treated,3.3,2.2,4.4,Proportion,"3.3 (2.2, 4.4)",1340,sex,Female,Ladakh,37,Leh
3,htn_controlled,6.7,4.3,9.1,Proportion,"6.7 (4.3, 9.1)",1340,sex,Female,Ladakh,37,Leh
3,htn_screened,71.2,65,77.4,Proportion,"71.2 (65, 77.4)",1413,sex,Male,Ladakh,37,Leh
3,htn_disease,19,13.5,24.6,Proportion,"19 (13.5, 24.6)",1413,sex,Male,Ladakh,37,Leh
