state,residence,variable,estimate,lci,uci,type,est_ci,n,stratification,strata,n5_state,zone
3,Rural,htn_screened,79.5,77.2,81.7,Proportion,"79.5 (77.2, 81.7)",4561,age_category,18-39,Punjab,North
3,Rural,htn_diagnosed,37.7,34.9,40.6,Proportion,"37.7 (34.9, 40.6)",4561,age_category,18-39,Punjab,North
3,Rural,htn_screened,89.5,88.3,90.8,Proportion,"89.5 (88.3, 90.8)",8050,age_category,40-64,Punjab,North
3,Rural,htn_diagnosed,45.5,43.4,47.7,Proportion,"45.5 (43.4, 47.7)",8050,age_category,40-64,Punjab,North
3,Rural,htn_screened,92.9,91.8,94.1,Proportion,"92.9 (91.8, 94.1)",3506,age_category,65 plus,Punjab,North
3,Rural,htn_diagnosed,50.9,48.4,53.4,Proportion,"50.9 (48.4, 53.4)",3506,age_category,65 plus,Punjab,North
3,Urban,htn_screened,81.3,77.9,84.7,Proportion,"81.3 (77.9, 84.7)",1803,age_category,18-39,Punjab,North
3,Urban,htn_diagnosed,37,31.2,42.7,Proportion,"37 (31.2, 42.7)",1803,age_category,18-39,Punjab,North
3,Urban,htn_screened,93.4,91.9,94.9,Proportion,"93.4 (91.9, 94.9)",3507,age_category,40-64,Punjab,North
3,Urban,htn_diagnosed,46.9,44.1,49.7,Proportion,"46.9 (44.1, 49.7)",3507,age_category,40-64,Punjab,North
3,Urban,htn_screened,96.3,94.7,98,Proportion,"96.3 (94.7, 98)",1425,age_category,65 plus,Punjab,North
3,Urban,htn_diagnosed,55,51.2,58.8,Proportion,"55 (51.2, 58.8)",1425,age_category,65 plus,Punjab,North
4,Rural,htn_screened,100,100,100,Proportion,"100 (100, 100)",8,age_category,18-39,Chandigarh,North
4,Rural,htn_diagnosed,0,0,0,Proportion,"0 (0, 0)",8,age_category,18-39,Chandigarh,North
4,Rural,htn_screened,89.9,89.2,90.5,Proportion,"89.9 (89.2, 90.5)",10,age_category,40-64,Chandigarh,North
4,Rural,htn_diagnosed,19.8,19.1,20.6,Proportion,"19.8 (19.1, 20.6)",10,age_category,40-64,Chandigarh,North
4,Rural,htn_screened,100,100,100,Proportion,"100 (100, 100)",3,age_category,65 plus,Chandigarh,North
4,Rural,htn_diagnosed,47.7,44.2,51.1,Proportion,"47.7 (44.2, 51.1)",3,age_category,65 plus,Chandigarh,North
4,Urban,htn_screened,79.4,68.6,90.1,Proportion,"79.4 (68.6, 90.1)",144,age_category,18-39,Chandigarh,North
4,Urban,htn_diagnosed,33.5,13.8,53.3,Proportion,"33.5 (13.8, 53.3)",144,age_category,18-39,Chandigarh,North
4,Urban,htn_screened,93.5,88.6,98.5,Proportion,"93.5 (88.6, 98.5)",239,age_category,40-64,Chandigarh,North
4,Urban,htn_diagnosed,43.8,36.1,51.6,Proportion,"43.8 (36.1, 51.6)",239,age_category,40-64,Chandigarh,North
4,Urban,htn_screened,94.9,91.5,98.3,Proportion,"94.9 (91.5, 98.3)",104,age_category,65 plus,Chandigarh,North
4,Urban,htn_diagnosed,47.2,33.9,60.4,Proportion,"47.2 (33.9, 60.4)",104,age_category,65 plus,Chandigarh,North
5,Rural,htn_screened,71.9,67.9,75.9,Proportion,"71.9 (67.9, 75.9)",1794,age_category,18-39,Uttarakhand,Central
5,Rural,htn_diagnosed,26.1,22.4,29.8,Proportion,"26.1 (22.4, 29.8)",1794,age_category,18-39,Uttarakhand,Central
5,Rural,htn_screened,78.1,76.1,80.1,Proportion,"78.1 (76.1, 80.1)",3829,age_category,40-64,Uttarakhand,Central
5,Rural,htn_diagnosed,33.5,31.1,35.9,Proportion,"33.5 (31.1, 35.9)",3829,age_category,40-64,Uttarakhand,Central
5,Rural,htn_screened,78.8,75.8,81.8,Proportion,"78.8 (75.8, 81.8)",1912,age_category,65 plus,Uttarakhand,Central
5,Rural,htn_diagnosed,41.7,37.9,45.5,Proportion,"41.7 (37.9, 45.5)",1912,age_category,65 plus,Uttarakhand,Central
5,Urban,htn_screened,74.5,68.1,80.9,Proportion,"74.5 (68.1, 80.9)",521,age_category,18-39,Uttarakhand,Central
5,Urban,htn_diagnosed,29.4,22.1,36.7,Proportion,"29.4 (22.1, 36.7)",521,age_category,18-39,Uttarakhand,Central
5,Urban,htn_screened,88.8,85.9,91.7,Proportion,"88.8 (85.9, 91.7)",979,age_category,40-64,Uttarakhand,Central
5,Urban,htn_diagnosed,44.8,39.9,49.8,Proportion,"44.8 (39.9, 49.8)",979,age_category,40-64,Uttarakhand,Central
5,Urban,htn_screened,91.8,87.7,95.9,Proportion,"91.8 (87.7, 95.9)",358,age_category,65 plus,Uttarakhand,Central
5,Urban,htn_diagnosed,60.8,53.1,68.4,Proportion,"60.8 (53.1, 68.4)",358,age_category,65 plus,Uttarakhand,Central
6,Rural,htn_screened,77.8,75.7,79.9,Proportion,"77.8 (75.7, 79.9)",3238,age_category,18-39,Haryana,North
6,Rural,htn_diagnosed,37.6,34.1,41.2,Proportion,"37.6 (34.1, 41.2)",3238,age_category,18-39,Haryana,North
6,Rural,htn_screened,83.2,81.7,84.7,Proportion,"83.2 (81.7, 84.7)",5299,age_category,40-64,Haryana,North
6,Rural,htn_diagnosed,41.2,39,43.3,Proportion,"41.2 (39, 43.3)",5299,age_category,40-64,Haryana,North
6,Rural,htn_screened,86.4,84.4,88.3,Proportion,"86.4 (84.4, 88.3)",2277,age_category,65 plus,Haryana,North
6,Rural,htn_diagnosed,44.7,41.9,47.5,Proportion,"44.7 (41.9, 47.5)",2277,age_category,65 plus,Haryana,North
6,Urban,htn_screened,75.9,72.5,79.3,Proportion,"75.9 (72.5, 79.3)",1388,age_category,18-39,Haryana,North
6,Urban,htn_diagnosed,35.1,29.8,40.3,Proportion,"35.1 (29.8, 40.3)",1388,age_category,18-39,Haryana,North
6,Urban,htn_screened,88,86.2,89.8,Proportion,"88 (86.2, 89.8)",2799,age_category,40-64,Haryana,North
6,Urban,htn_diagnosed,45,41.7,48.4,Proportion,"45 (41.7, 48.4)",2799,age_category,40-64,Haryana,North
6,Urban,htn_screened,93,90.7,95.2,Proportion,"93 (90.7, 95.2)",993,age_category,65 plus,Haryana,North
6,Urban,htn_diagnosed,56.2,51.6,60.8,Proportion,"56.2 (51.6, 60.8)",993,age_category,65 plus,Haryana,North
7,Rural,htn_screened,74.2,63.2,85.2,Proportion,"74.2 (63.2, 85.2)",91,age_category,18-39,Nct Of Delhi,North
7,Rural,htn_diagnosed,28.6,10.8,46.4,Proportion,"28.6 (10.8, 46.4)",91,age_category,18-39,Nct Of Delhi,North
7,Rural,htn_screened,93.8,90.1,97.5,Proportion,"93.8 (90.1, 97.5)",127,age_category,40-64,Nct Of Delhi,North
7,Rural,htn_diagnosed,55.5,38,73,Proportion,"55.5 (38, 73)",127,age_category,40-64,Nct Of Delhi,North
7,Rural,htn_screened,99,97,101,Proportion,"99 (97, 101)",39,age_category,65 plus,Nct Of Delhi,North
7,Rural,htn_diagnosed,69.2,54.6,83.9,Proportion,"69.2 (54.6, 83.9)",39,age_category,65 plus,Nct Of Delhi,North
7,Urban,htn_screened,79.7,77.2,82.1,Proportion,"79.7 (77.2, 82.1)",2266,age_category,18-39,Nct Of Delhi,North
7,Urban,htn_diagnosed,25.1,22.1,28,Proportion,"25.1 (22.1, 28)",2266,age_category,18-39,Nct Of Delhi,North
7,Urban,htn_screened,89.2,88,90.5,Proportion,"89.2 (88, 90.5)",3830,age_category,40-64,Nct Of Delhi,North
7,Urban,htn_diagnosed,38.6,36.5,40.8,Proportion,"38.6 (36.5, 40.8)",3830,age_category,40-64,Nct Of Delhi,North
7,Urban,htn_screened,95.2,93.7,96.7,Proportion,"95.2 (93.7, 96.7)",1143,age_category,65 plus,Nct Of Delhi,North
7,Urban,htn_diagnosed,53.5,49.1,57.8,Proportion,"53.5 (49.1, 57.8)",1143,age_category,65 plus,Nct Of Delhi,North
8,Rural,htn_screened,66.1,63.3,68.9,Proportion,"66.1 (63.3, 68.9)",4493,age_category,18-39,Rajasthan,North
8,Rural,htn_diagnosed,34.4,31,37.7,Proportion,"34.4 (31, 37.7)",4493,age_category,18-39,Rajasthan,North
8,Rural,htn_screened,68.7,67.1,70.3,Proportion,"68.7 (67.1, 70.3)",8526,age_category,40-64,Rajasthan,North
8,Rural,htn_diagnosed,30.6,28.7,32.5,Proportion,"30.6 (28.7, 32.5)",8526,age_category,40-64,Rajasthan,North
8,Rural,htn_screened,72.9,70.6,75.2,Proportion,"72.9 (70.6, 75.2)",3794,age_category,65 plus,Rajasthan,North
8,Rural,htn_diagnosed,38.6,36,41.2,Proportion,"38.6 (36, 41.2)",3794,age_category,65 plus,Rajasthan,North
8,Urban,htn_screened,75.2,71.4,79,Proportion,"75.2 (71.4, 79)",1535,age_category,18-39,Rajasthan,North
8,Urban,htn_diagnosed,39.9,34,45.8,Proportion,"39.9 (34, 45.8)",1535,age_category,18-39,Rajasthan,North
8,Urban,htn_screened,83.8,81.3,86.3,Proportion,"83.8 (81.3, 86.3)",2900,age_category,40-64,Rajasthan,North
8,Urban,htn_diagnosed,42.6,38.6,46.7,Proportion,"42.6 (38.6, 46.7)",2900,age_category,40-64,Rajasthan,North
8,Urban,htn_screened,86,82.5,89.5,Proportion,"86 (82.5, 89.5)",1115,age_category,65 plus,Rajasthan,North
8,Urban,htn_diagnosed,54.4,49.6,59.2,Proportion,"54.4 (49.6, 59.2)",1115,age_category,65 plus,Rajasthan,North
9,Rural,htn_screened,73,71.6,74.4,Proportion,"73 (71.6, 74.4)",13351,age_category,18-39,Uttar Pradesh,Central
9,Rural,htn_diagnosed,40,38,42,Proportion,"40 (38, 42)",13351,age_category,18-39,Uttar Pradesh,Central
9,Rural,htn_screened,75.1,74,76.1,Proportion,"75.1 (74, 76.1)",21003,age_category,40-64,Uttar Pradesh,Central
9,Rural,htn_diagnosed,35.2,33.8,36.6,Proportion,"35.2 (33.8, 36.6)",21003,age_category,40-64,Uttar Pradesh,Central
9,Rural,htn_screened,75,73.6,76.4,Proportion,"75 (73.6, 76.4)",8716,age_category,65 plus,Uttar Pradesh,Central
9,Rural,htn_diagnosed,33.8,32.1,35.4,Proportion,"33.8 (32.1, 35.4)",8716,age_category,65 plus,Uttar Pradesh,Central
9,Urban,htn_screened,72.1,69,75.1,Proportion,"72.1 (69, 75.1)",3587,age_category,18-39,Uttar Pradesh,Central
9,Urban,htn_diagnosed,30.8,26.9,34.8,Proportion,"30.8 (26.9, 34.8)",3587,age_category,18-39,Uttar Pradesh,Central
9,Urban,htn_screened,83.5,81.6,85.3,Proportion,"83.5 (81.6, 85.3)",6112,age_category,40-64,Uttar Pradesh,Central
9,Urban,htn_diagnosed,35.5,33,37.9,Proportion,"35.5 (33, 37.9)",6112,age_category,40-64,Uttar Pradesh,Central
9,Urban,htn_screened,86.8,84.4,89.2,Proportion,"86.8 (84.4, 89.2)",2037,age_category,65 plus,Uttar Pradesh,Central
9,Urban,htn_diagnosed,42.8,39.1,46.5,Proportion,"42.8 (39.1, 46.5)",2037,age_category,65 plus,Uttar Pradesh,Central
10,Rural,htn_screened,80.2,78.4,81.9,Proportion,"80.2 (78.4, 81.9)",5330,age_category,18-39,Bihar,East
10,Rural,htn_diagnosed,57.6,54.9,60.3,Proportion,"57.6 (54.9, 60.3)",5330,age_category,18-39,Bihar,East
10,Rural,htn_screened,77.7,76.5,79,Proportion,"77.7 (76.5, 79)",9292,age_category,40-64,Bihar,East
10,Rural,htn_diagnosed,48.6,46.8,50.5,Proportion,"48.6 (46.8, 50.5)",9292,age_category,40-64,Bihar,East
10,Rural,htn_screened,79.9,78.2,81.6,Proportion,"79.9 (78.2, 81.6)",4461,age_category,65 plus,Bihar,East
10,Rural,htn_diagnosed,49.6,47.3,51.9,Proportion,"49.6 (47.3, 51.9)",4461,age_category,65 plus,Bihar,East
10,Urban,htn_screened,83,79,87.1,Proportion,"83 (79, 87.1)",771,age_category,18-39,Bihar,East
10,Urban,htn_diagnosed,61.1,53.6,68.6,Proportion,"61.1 (53.6, 68.6)",771,age_category,18-39,Bihar,East
10,Urban,htn_screened,89,86.2,91.8,Proportion,"89 (86.2, 91.8)",1307,age_category,40-64,Bihar,East
10,Urban,htn_diagnosed,60.7,55.4,66,Proportion,"60.7 (55.4, 66)",1307,age_category,40-64,Bihar,East
10,Urban,htn_screened,91.9,89,94.7,Proportion,"91.9 (89, 94.7)",595,age_category,65 plus,Bihar,East
10,Urban,htn_diagnosed,65.4,60.3,70.5,Proportion,"65.4 (60.3, 70.5)",595,age_category,65 plus,Bihar,East
11,Rural,htn_screened,71.1,66.1,76,Proportion,"71.1 (66.1, 76)",1093,age_category,18-39,Sikkim,North East
11,Rural,htn_diagnosed,20.6,16.6,24.6,Proportion,"20.6 (16.6, 24.6)",1093,age_category,18-39,Sikkim,North East
11,Rural,htn_screened,84.7,82,87.5,Proportion,"84.7 (82, 87.5)",1719,age_category,40-64,Sikkim,North East
11,Rural,htn_diagnosed,35.9,32.1,39.7,Proportion,"35.9 (32.1, 39.7)",1719,age_category,40-64,Sikkim,North East
11,Rural,htn_screened,87.5,83.3,91.7,Proportion,"87.5 (83.3, 91.7)",497,age_category,65 plus,Sikkim,North East
11,Rural,htn_diagnosed,48.2,41.3,55.1,Proportion,"48.2 (41.3, 55.1)",497,age_category,65 plus,Sikkim,North East
11,Urban,htn_screened,83.2,75.6,90.7,Proportion,"83.2 (75.6, 90.7)",188,age_category,18-39,Sikkim,North East
11,Urban,htn_diagnosed,35.8,23.3,48.2,Proportion,"35.8 (23.3, 48.2)",188,age_category,18-39,Sikkim,North East
11,Urban,htn_screened,86.4,78.5,94.3,Proportion,"86.4 (78.5, 94.3)",241,age_category,40-64,Sikkim,North East
11,Urban,htn_diagnosed,50.2,38.8,61.7,Proportion,"50.2 (38.8, 61.7)",241,age_category,40-64,Sikkim,North East
11,Urban,htn_screened,83.2,71.1,95.3,Proportion,"83.2 (71.1, 95.3)",49,age_category,65 plus,Sikkim,North East
11,Urban,htn_diagnosed,56.7,44.3,69,Proportion,"56.7 (44.3, 69)",49,age_category,65 plus,Sikkim,North East
12,Rural,htn_screened,71.2,68.3,74.2,Proportion,"71.2 (68.3, 74.2)",4200,age_category,18-39,Arunachal Pradesh,North East
12,Rural,htn_diagnosed,28.1,25.2,31,Proportion,"28.1 (25.2, 31)",4200,age_category,18-39,Arunachal Pradesh,North East
12,Rural,htn_screened,69.3,66.8,71.7,Proportion,"69.3 (66.8, 71.7)",7280,age_category,40-64,Arunachal Pradesh,North East
12,Rural,htn_diagnosed,28.4,26,30.7,Proportion,"28.4 (26, 30.7)",7280,age_category,40-64,Arunachal Pradesh,North East
12,Rural,htn_screened,65.6,61.7,69.4,Proportion,"65.6 (61.7, 69.4)",1869,age_category,65 plus,Arunachal Pradesh,North East
12,Rural,htn_diagnosed,28.6,25.1,32.1,Proportion,"28.6 (25.1, 32.1)",1869,age_category,65 plus,Arunachal Pradesh,North East
12,Urban,htn_screened,73.9,66.5,81.3,Proportion,"73.9 (66.5, 81.3)",1527,age_category,18-39,Arunachal Pradesh,North East
12,Urban,htn_diagnosed,32.7,25.4,40.1,Proportion,"32.7 (25.4, 40.1)",1527,age_category,18-39,Arunachal Pradesh,North East
12,Urban,htn_screened,81.9,77.4,86.3,Proportion,"81.9 (77.4, 86.3)",1711,age_category,40-64,Arunachal Pradesh,North East
12,Urban,htn_diagnosed,41.1,35.7,46.5,Proportion,"41.1 (35.7, 46.5)",1711,age_category,40-64,Arunachal Pradesh,North East
12,Urban,htn_screened,85.9,78,93.8,Proportion,"85.9 (78, 93.8)",192,age_category,65 plus,Arunachal Pradesh,North East
12,Urban,htn_diagnosed,41.6,30.5,52.7,Proportion,"41.6 (30.5, 52.7)",192,age_category,65 plus,Arunachal Pradesh,North East
13,Rural,htn_screened,62.1,57.3,67,Proportion,"62.1 (57.3, 67)",1212,age_category,18-39,Nagaland,North East
13,Rural,htn_diagnosed,29.2,24.2,34.2,Proportion,"29.2 (24.2, 34.2)",1212,age_category,18-39,Nagaland,North East
13,Rural,htn_screened,68.5,64.6,72.4,Proportion,"68.5 (64.6, 72.4)",3277,age_category,40-64,Nagaland,North East
13,Rural,htn_diagnosed,33.5,29.6,37.5,Proportion,"33.5 (29.6, 37.5)",3277,age_category,40-64,Nagaland,North East
13,Rural,htn_screened,67,62.6,71.4,Proportion,"67 (62.6, 71.4)",1270,age_category,65 plus,Nagaland,North East
13,Rural,htn_diagnosed,39.8,34.8,44.8,Proportion,"39.8 (34.8, 44.8)",1270,age_category,65 plus,Nagaland,North East
13,Urban,htn_screened,75,69.1,81,Proportion,"75 (69.1, 81)",498,age_category,18-39,Nagaland,North East
13,Urban,htn_diagnosed,43.4,35.2,51.6,Proportion,"43.4 (35.2, 51.6)",498,age_category,18-39,Nagaland,North East
13,Urban,htn_screened,84.1,79.5,88.7,Proportion,"84.1 (79.5, 88.7)",1160,age_category,40-64,Nagaland,North East
13,Urban,htn_diagnosed,50.8,44.3,57.3,Proportion,"50.8 (44.3, 57.3)",1160,age_category,40-64,Nagaland,North East
13,Urban,htn_screened,78.7,71.1,86.3,Proportion,"78.7 (71.1, 86.3)",240,age_category,65 plus,Nagaland,North East
13,Urban,htn_diagnosed,54.3,44.8,63.8,Proportion,"54.3 (44.8, 63.8)",240,age_category,65 plus,Nagaland,North East
14,Rural,htn_screened,85.2,82.4,88,Proportion,"85.2 (82.4, 88)",1183,age_category,18-39,Manipur,North East
14,Rural,htn_diagnosed,31.3,26.9,35.6,Proportion,"31.3 (26.9, 35.6)",1183,age_category,18-39,Manipur,North East
14,Rural,htn_screened,89.9,88.2,91.6,Proportion,"89.9 (88.2, 91.6)",2416,age_category,40-64,Manipur,North East
14,Rural,htn_diagnosed,42,38.9,45,Proportion,"42 (38.9, 45)",2416,age_category,40-64,Manipur,North East
14,Rural,htn_screened,93.2,90.7,95.6,Proportion,"93.2 (90.7, 95.6)",952,age_category,65 plus,Manipur,North East
14,Rural,htn_diagnosed,54.3,49.9,58.7,Proportion,"54.3 (49.9, 58.7)",952,age_category,65 plus,Manipur,North East
14,Urban,htn_screened,84.7,80.1,89.2,Proportion,"84.7 (80.1, 89.2)",523,age_category,18-39,Manipur,North East
14,Urban,htn_diagnosed,28.6,22.9,34.3,Proportion,"28.6 (22.9, 34.3)",523,age_category,18-39,Manipur,North East
14,Urban,htn_screened,95.2,93.6,96.8,Proportion,"95.2 (93.6, 96.8)",1086,age_category,40-64,Manipur,North East
14,Urban,htn_diagnosed,51.9,47.7,56.1,Proportion,"51.9 (47.7, 56.1)",1086,age_category,40-64,Manipur,North East
14,Urban,htn_screened,96.5,94.6,98.5,Proportion,"96.5 (94.6, 98.5)",391,age_category,65 plus,Manipur,North East
14,Urban,htn_diagnosed,68.7,62.8,74.5,Proportion,"68.7 (62.8, 74.5)",391,age_category,65 plus,Manipur,North East
15,Rural,htn_screened,71.8,64.3,79.2,Proportion,"71.8 (64.3, 79.2)",656,age_category,18-39,Mizoram,North East
15,Rural,htn_diagnosed,25.1,18.7,31.4,Proportion,"25.1 (18.7, 31.4)",656,age_category,18-39,Mizoram,North East
15,Rural,htn_screened,84,80.2,87.8,Proportion,"84 (80.2, 87.8)",1052,age_category,40-64,Mizoram,North East
15,Rural,htn_diagnosed,38.8,33.9,43.6,Proportion,"38.8 (33.9, 43.6)",1052,age_category,40-64,Mizoram,North East
15,Rural,htn_screened,89.8,86.3,93.4,Proportion,"89.8 (86.3, 93.4)",393,age_category,65 plus,Mizoram,North East
15,Rural,htn_diagnosed,57.9,51.2,64.6,Proportion,"57.9 (51.2, 64.6)",393,age_category,65 plus,Mizoram,North East
15,Urban,htn_screened,92.1,89.4,94.7,Proportion,"92.1 (89.4, 94.7)",658,age_category,18-39,Mizoram,North East
15,Urban,htn_diagnosed,40.4,33.4,47.4,Proportion,"40.4 (33.4, 47.4)",658,age_category,18-39,Mizoram,North East
15,Urban,htn_screened,95,93,97,Proportion,"95 (93, 97)",1050,age_category,40-64,Mizoram,North East
15,Urban,htn_diagnosed,53.6,47.3,59.8,Proportion,"53.6 (47.3, 59.8)",1050,age_category,40-64,Mizoram,North East
15,Urban,htn_screened,97.6,96,99.1,Proportion,"97.6 (96, 99.1)",353,age_category,65 plus,Mizoram,North East
15,Urban,htn_diagnosed,73.2,67.6,78.9,Proportion,"73.2 (67.6, 78.9)",353,age_category,65 plus,Mizoram,North East
16,Rural,htn_screened,74.7,70.2,79.1,Proportion,"74.7 (70.2, 79.1)",941,age_category,18-39,Tripura,North East
16,Rural,htn_diagnosed,39,34,43.9,Proportion,"39 (34, 43.9)",941,age_category,18-39,Tripura,North East
16,Rural,htn_screened,83.2,80.3,86.1,Proportion,"83.2 (80.3, 86.1)",1682,age_category,40-64,Tripura,North East
16,Rural,htn_diagnosed,50.6,46.9,54.4,Proportion,"50.6 (46.9, 54.4)",1682,age_category,40-64,Tripura,North East
16,Rural,htn_screened,86.7,83.1,90.3,Proportion,"86.7 (83.1, 90.3)",650,age_category,65 plus,Tripura,North East
16,Rural,htn_diagnosed,58.3,52.7,63.9,Proportion,"58.3 (52.7, 63.9)",650,age_category,65 plus,Tripura,North East
16,Urban,htn_screened,84.7,78.9,90.5,Proportion,"84.7 (78.9, 90.5)",254,age_category,18-39,Tripura,North East
16,Urban,htn_diagnosed,44.7,36.6,52.7,Proportion,"44.7 (36.6, 52.7)",254,age_category,18-39,Tripura,North East
16,Urban,htn_screened,93.7,91.2,96.1,Proportion,"93.7 (91.2, 96.1)",556,age_category,40-64,Tripura,North East
16,Urban,htn_diagnosed,61.4,54.7,68.1,Proportion,"61.4 (54.7, 68.1)",556,age_category,40-64,Tripura,North East
16,Urban,htn_screened,97.7,95.9,99.5,Proportion,"97.7 (95.9, 99.5)",215,age_category,65 plus,Tripura,North East
16,Urban,htn_diagnosed,72.9,65,80.7,Proportion,"72.9 (65, 80.7)",215,age_category,65 plus,Tripura,North East
17,Rural,htn_screened,54.7,49.2,60.1,Proportion,"54.7 (49.2, 60.1)",1784,age_category,18-39,Meghalaya,North East
17,Rural,htn_diagnosed,23.3,19.4,27.3,Proportion,"23.3 (19.4, 27.3)",1784,age_category,18-39,Meghalaya,North East
17,Rural,htn_screened,61,56.6,65.4,Proportion,"61 (56.6, 65.4)",2506,age_category,40-64,Meghalaya,North East
17,Rural,htn_diagnosed,27.4,24.2,30.5,Proportion,"27.4 (24.2, 30.5)",2506,age_category,40-64,Meghalaya,North East
17,Rural,htn_screened,73.7,66.2,81.2,Proportion,"73.7 (66.2, 81.2)",447,age_category,65 plus,Meghalaya,North East
17,Rural,htn_diagnosed,47.1,38.9,55.4,Proportion,"47.1 (38.9, 55.4)",447,age_category,65 plus,Meghalaya,North East
17,Urban,htn_screened,68.4,55.9,81,Proportion,"68.4 (55.9, 81)",252,age_category,18-39,Meghalaya,North East
17,Urban,htn_diagnosed,22.7,15.1,30.3,Proportion,"22.7 (15.1, 30.3)",252,age_category,18-39,Meghalaya,North East
17,Urban,htn_screened,85.3,78.6,92,Proportion,"85.3 (78.6, 92)",406,age_category,40-64,Meghalaya,North East
17,Urban,htn_diagnosed,39.2,33.1,45.3,Proportion,"39.2 (33.1, 45.3)",406,age_category,40-64,Meghalaya,North East
17,Urban,htn_screened,95.1,89.6,100.6,Proportion,"95.1 (89.6, 100.6)",74,age_category,65 plus,Meghalaya,North East
17,Urban,htn_diagnosed,64.8,52.7,76.9,Proportion,"64.8 (52.7, 76.9)",74,age_category,65 plus,Meghalaya,North East
18,Rural,htn_screened,72.3,69.9,74.6,Proportion,"72.3 (69.9, 74.6)",4607,age_category,18-39,Assam,North East
18,Rural,htn_diagnosed,32.8,30.2,35.4,Proportion,"32.8 (30.2, 35.4)",4607,age_category,18-39,Assam,North East
18,Rural,htn_screened,80.9,79.4,82.4,Proportion,"80.9 (79.4, 82.4)",9277,age_category,40-64,Assam,North East
18,Rural,htn_diagnosed,43.9,42.1,45.7,Proportion,"43.9 (42.1, 45.7)",9277,age_category,40-64,Assam,North East
18,Rural,htn_screened,87.2,85.5,88.9,Proportion,"87.2 (85.5, 88.9)",2896,age_category,65 plus,Assam,North East
18,Rural,htn_diagnosed,54.6,51.7,57.4,Proportion,"54.6 (51.7, 57.4)",2896,age_category,65 plus,Assam,North East
18,Urban,htn_screened,77.6,73.5,81.6,Proportion,"77.6 (73.5, 81.6)",704,age_category,18-39,Assam,North East
18,Urban,htn_diagnosed,34.9,29.3,40.4,Proportion,"34.9 (29.3, 40.4)",704,age_category,18-39,Assam,North East
18,Urban,htn_screened,90.7,88.5,92.9,Proportion,"90.7 (88.5, 92.9)",1749,age_category,40-64,Assam,North East
18,Urban,htn_diagnosed,54.9,50.7,59.1,Proportion,"54.9 (50.7, 59.1)",1749,age_category,40-64,Assam,North East
18,Urban,htn_screened,91.6,87.9,95.2,Proportion,"91.6 (87.9, 95.2)",510,age_category,65 plus,Assam,North East
18,Urban,htn_diagnosed,65.6,60,71.2,Proportion,"65.6 (60, 71.2)",510,age_category,65 plus,Assam,North East
19,Rural,htn_screened,66.8,63.7,70,Proportion,"66.8 (63.7, 70)",1873,age_category,18-39,West Bengal,East
19,Rural,htn_diagnosed,26.1,23.2,29,Proportion,"26.1 (23.2, 29)",1873,age_category,18-39,West Bengal,East
19,Rural,htn_screened,75.9,73.6,78.2,Proportion,"75.9 (73.6, 78.2)",4375,age_category,40-64,West Bengal,East
19,Rural,htn_diagnosed,37.8,35.6,40,Proportion,"37.8 (35.6, 40)",4375,age_category,40-64,West Bengal,East
19,Rural,htn_screened,83.2,80.6,85.8,Proportion,"83.2 (80.6, 85.8)",1584,age_category,65 plus,West Bengal,East
19,Rural,htn_diagnosed,48.9,45.6,52.3,Proportion,"48.9 (45.6, 52.3)",1584,age_category,65 plus,West Bengal,East
19,Urban,htn_screened,68.8,63.3,74.4,Proportion,"68.8 (63.3, 74.4)",826,age_category,18-39,West Bengal,East
19,Urban,htn_diagnosed,26.8,22.5,31.1,Proportion,"26.8 (22.5, 31.1)",826,age_category,18-39,West Bengal,East
19,Urban,htn_screened,84.3,81.1,87.6,Proportion,"84.3 (81.1, 87.6)",2353,age_category,40-64,West Bengal,East
19,Urban,htn_diagnosed,46.7,43.3,50.1,Proportion,"46.7 (43.3, 50.1)",2353,age_category,40-64,West Bengal,East
19,Urban,htn_screened,86.7,82.7,90.7,Proportion,"86.7 (82.7, 90.7)",892,age_category,65 plus,West Bengal,East
19,Urban,htn_diagnosed,54.2,49.4,58.9,Proportion,"54.2 (49.4, 58.9)",892,age_category,65 plus,West Bengal,East
20,Rural,htn_screened,64.4,61.1,67.6,Proportion,"64.4 (61.1, 67.6)",3411,age_category,18-39,Jharkhand,East
20,Rural,htn_diagnosed,35.6,31.5,39.7,Proportion,"35.6 (31.5, 39.7)",3411,age_category,18-39,Jharkhand,East
20,Rural,htn_screened,63.7,61.6,65.9,Proportion,"63.7 (61.6, 65.9)",6281,age_category,40-64,Jharkhand,East
20,Rural,htn_diagnosed,29.5,27.2,31.9,Proportion,"29.5 (27.2, 31.9)",6281,age_category,40-64,Jharkhand,East
20,Rural,htn_screened,66.5,63.8,69.1,Proportion,"66.5 (63.8, 69.1)",2402,age_category,65 plus,Jharkhand,East
20,Rural,htn_diagnosed,33.2,30.3,36,Proportion,"33.2 (30.3, 36)",2402,age_category,65 plus,Jharkhand,East
20,Urban,htn_screened,69.6,64.6,74.5,Proportion,"69.6 (64.6, 74.5)",1011,age_category,18-39,Jharkhand,East
20,Urban,htn_diagnosed,37.6,30.9,44.3,Proportion,"37.6 (30.9, 44.3)",1011,age_category,18-39,Jharkhand,East
20,Urban,htn_screened,81.7,78.7,84.6,Proportion,"81.7 (78.7, 84.6)",1982,age_category,40-64,Jharkhand,East
