residence,variable,estimate,lci,uci,type,est_ci,n,stratification,strata
NA,htn_diagnosed,11.4,11.2,11.6,Proportion,"11.4 (11.2, 11.6)",731093,education,Secondary
NA,htn_treated,6.9,6.8,7,Proportion,"6.9 (6.8, 7)",731093,education,Secondary
NA,htn_controlled,6.4,6.3,6.6,Proportion,"6.4 (6.3, 6.6)",731093,education,Secondary
NA,htn_screened,68.4,67.8,68.9,Proportion,"68.4 (67.8, 68.9)",420534,caste,General
NA,htn_disease,29,28.7,29.3,Proportion,"29 (28.7, 29.3)",420534,caste,General
NA,htn_diagnosed,12.8,12.6,13.1,Proportion,"12.8 (12.6, 13.1)",420534,caste,General
NA,htn_treated,8.2,8,8.3,Proportion,"8.2 (8, 8.3)",420534,caste,General
NA,htn_controlled,7.2,7.1,7.4,Proportion,"7.2 (7.1, 7.4)",420534,caste,General
NA,htn_screened,66,65.6,66.4,Proportion,"66 (65.6, 66.4)",629386,caste,OBC
NA,htn_disease,28.1,27.9,28.4,Proportion,"28.1 (27.9, 28.4)",629386,caste,OBC
NA,htn_diagnosed,11.5,11.3,11.7,Proportion,"11.5 (11.3, 11.7)",629386,caste,OBC
NA,htn_treated,6.7,6.6,6.8,Proportion,"6.7 (6.6, 6.8)",629386,caste,OBC
NA,htn_controlled,6.7,6.5,6.8,Proportion,"6.7 (6.5, 6.8)",629386,caste,OBC
NA,htn_screened,63.9,63.3,64.4,Proportion,"63.9 (63.3, 64.4)",322280,caste,Schedule Caste
NA,htn_disease,27.8,27.5,28.2,Proportion,"27.8 (27.5, 28.2)",322280,caste,Schedule Caste
NA,htn_diagnosed,10.5,10.3,10.8,Proportion,"10.5 (10.3, 10.8)",322280,caste,Schedule Caste
NA,htn_treated,5.7,5.5,5.9,Proportion,"5.7 (5.5, 5.9)",322280,caste,Schedule Caste
NA,htn_controlled,6,5.8,6.2,Proportion,"6 (5.8, 6.2)",322280,caste,Schedule Caste
NA,htn_screened,51.7,50.9,52.5,Proportion,"51.7 (50.9, 52.5)",318909,caste,Schedule Tribe
NA,htn_disease,26.7,26.3,27.1,Proportion,"26.7 (26.3, 27.1)",318909,caste,Schedule Tribe
NA,htn_diagnosed,7.2,6.9,7.5,Proportion,"7.2 (6.9, 7.5)",318909,caste,Schedule Tribe
NA,htn_treated,3.8,3.6,4,Proportion,"3.8 (3.6, 4)",318909,caste,Schedule Tribe
NA,htn_controlled,3.8,3.6,4.1,Proportion,"3.8 (3.6, 4.1)",318909,caste,Schedule Tribe
NA,htn_screened,64,63.7,64.4,Proportion,"64 (63.7, 64.4)",1287153,religion,Hindu
NA,htn_disease,27.8,27.6,28,Proportion,"27.8 (27.6, 28)",1287153,religion,Hindu
NA,htn_diagnosed,10.8,10.7,11,Proportion,"10.8 (10.7, 11)",1287153,religion,Hindu
NA,htn_treated,6.3,6.2,6.4,Proportion,"6.3 (6.2, 6.4)",1287153,religion,Hindu
NA,htn_controlled,6.2,6.1,6.4,Proportion,"6.2 (6.1, 6.4)",1287153,religion,Hindu
NA,htn_screened,67,66.2,67.8,Proportion,"67 (66.2, 67.8)",192932,religion,Muslim
NA,htn_disease,28.5,28,28.9,Proportion,"28.5 (28, 28.9)",192932,religion,Muslim
NA,htn_diagnosed,12.5,12.1,12.9,Proportion,"12.5 (12.1, 12.9)",192932,religion,Muslim
NA,htn_treated,7.8,7.5,8,Proportion,"7.8 (7.5, 8)",192932,religion,Muslim
NA,htn_controlled,7,6.7,7.4,Proportion,"7 (6.7, 7.4)",192932,religion,Muslim
NA,htn_screened,72.1,71.3,72.9,Proportion,"72.1 (71.3, 72.9)",211024,religion,Other
NA,htn_disease,32.7,32.2,33.3,Proportion,"32.7 (32.2, 33.3)",211024,religion,Other
NA,htn_diagnosed,14.6,14.1,15.1,Proportion,"14.6 (14.1, 15.1)",211024,religion,Other
NA,htn_treated,8.5,8.2,8.8,Proportion,"8.5 (8.2, 8.8)",211024,religion,Other
NA,htn_controlled,7.8,7.4,8.1,Proportion,"7.8 (7.4, 8.1)",211024,religion,Other
NA,htn_screened,54.2,53.7,54.8,Proportion,"54.2 (53.7, 54.8)",318945,wealthq_ur,1
NA,htn_disease,25.5,25.2,25.8,Proportion,"25.5 (25.2, 25.8)",318945,wealthq_ur,1
NA,htn_diagnosed,8.4,8.1,8.6,Proportion,"8.4 (8.1, 8.6)",318945,wealthq_ur,1
NA,htn_treated,3.9,3.8,4.1,Proportion,"3.9 (3.8, 4.1)",318945,wealthq_ur,1
NA,htn_controlled,5,4.8,5.2,Proportion,"5 (4.8, 5.2)",318945,wealthq_ur,1
NA,htn_screened,61.1,60.7,61.6,Proportion,"61.1 (60.7, 61.6)",343170,wealthq_ur,2
NA,htn_disease,26.8,26.5,27.1,Proportion,"26.8 (26.5, 27.1)",343170,wealthq_ur,2
NA,htn_diagnosed,10.1,9.9,10.3,Proportion,"10.1 (9.9, 10.3)",343170,wealthq_ur,2
NA,htn_treated,5.5,5.3,5.7,Proportion,"5.5 (5.3, 5.7)",343170,wealthq_ur,2
NA,htn_controlled,5.8,5.6,6,Proportion,"5.8 (5.6, 6)",343170,wealthq_ur,2
NA,htn_screened,65,64.6,65.5,Proportion,"65 (64.6, 65.5)",342243,wealthq_ur,3
NA,htn_disease,27.9,27.6,28.2,Proportion,"27.9 (27.6, 28.2)",342243,wealthq_ur,3
NA,htn_diagnosed,11.1,10.9,11.4,Proportion,"11.1 (10.9, 11.4)",342243,wealthq_ur,3
NA,htn_treated,6.6,6.4,6.7,Proportion,"6.6 (6.4, 6.7)",342243,wealthq_ur,3
NA,htn_controlled,6.2,6.1,6.4,Proportion,"6.2 (6.1, 6.4)",342243,wealthq_ur,3
NA,htn_screened,68.6,68.1,69.1,Proportion,"68.6 (68.1, 69.1)",338227,wealthq_ur,4
NA,htn_disease,29.1,28.8,29.4,Proportion,"29.1 (28.8, 29.4)",338227,wealthq_ur,4
NA,htn_diagnosed,12.1,11.8,12.3,Proportion,"12.1 (11.8, 12.3)",338227,wealthq_ur,4
NA,htn_treated,7.6,7.4,7.8,Proportion,"7.6 (7.4, 7.8)",338227,wealthq_ur,4
NA,htn_controlled,6.8,6.6,7,Proportion,"6.8 (6.6, 7)",338227,wealthq_ur,4
NA,htn_screened,73.5,73,74,Proportion,"73.5 (73, 74)",348524,wealthq_ur,5
NA,htn_disease,31.2,30.8,31.5,Proportion,"31.2 (30.8, 31.5)",348524,wealthq_ur,5
NA,htn_diagnosed,14.1,13.9,14.4,Proportion,"14.1 (13.9, 14.4)",348524,wealthq_ur,5
NA,htn_treated,9,8.8,9.2,Proportion,"9 (8.8, 9.2)",348524,wealthq_ur,5
NA,htn_controlled,8,7.8,8.2,Proportion,"8 (7.8, 8.2)",348524,wealthq_ur,5
