state,variable,estimate,lci,uci,type,est_ci,n,stratification,strata,residence,n5_state,zone
25,htn_diagnosed,39.1,28.7,49.5,Proportion,"39.1 (28.7, 49.5)",132,education,Higher,Total,Dadra & Nagar Haveli And Daman & Diu,West
25,htn_screened,79.8,72.5,87,Proportion,"79.8 (72.5, 87)",366,education,No education,Total,Dadra & Nagar Haveli And Daman & Diu,West
25,htn_diagnosed,31.2,23,39.3,Proportion,"31.2 (23, 39.3)",366,education,No education,Total,Dadra & Nagar Haveli And Daman & Diu,West
25,htn_screened,72.7,62.9,82.5,Proportion,"72.7 (62.9, 82.5)",212,education,Primary,Total,Dadra & Nagar Haveli And Daman & Diu,West
25,htn_diagnosed,33.5,24.5,42.5,Proportion,"33.5 (24.5, 42.5)",212,education,Primary,Total,Dadra & Nagar Haveli And Daman & Diu,West
25,htn_screened,70.7,63.1,78.2,Proportion,"70.7 (63.1, 78.2)",591,education,Secondary,Total,Dadra & Nagar Haveli And Daman & Diu,West
25,htn_diagnosed,24.8,19.6,30,Proportion,"24.8 (19.6, 30)",591,education,Secondary,Total,Dadra & Nagar Haveli And Daman & Diu,West
27,htn_screened,71.8,68.5,75,Proportion,"71.8 (68.5, 75)",2476,education,Higher,Total,Maharashtra,West
27,htn_diagnosed,22.1,19.6,24.5,Proportion,"22.1 (19.6, 24.5)",2476,education,Higher,Total,Maharashtra,West
27,htn_screened,69.3,66.9,71.7,Proportion,"69.3 (66.9, 71.7)",6674,education,No education,Total,Maharashtra,West
27,htn_diagnosed,31.6,29.6,33.5,Proportion,"31.6 (29.6, 33.5)",6674,education,No education,Total,Maharashtra,West
27,htn_screened,72.6,70,75.2,Proportion,"72.6 (70, 75.2)",4476,education,Primary,Total,Maharashtra,West
27,htn_diagnosed,28.1,26,30.3,Proportion,"28.1 (26, 30.3)",4476,education,Primary,Total,Maharashtra,West
27,htn_screened,68.3,66.3,70.3,Proportion,"68.3 (66.3, 70.3)",9620,education,Secondary,Total,Maharashtra,West
27,htn_diagnosed,25.6,24,27.1,Proportion,"25.6 (24, 27.1)",9620,education,Secondary,Total,Maharashtra,West
28,htn_screened,73.6,68.9,78.4,Proportion,"73.6 (68.9, 78.4)",627,education,Higher,Total,Andhra Pradesh,South
28,htn_diagnosed,31.7,26.7,36.6,Proportion,"31.7 (26.7, 36.6)",627,education,Higher,Total,Andhra Pradesh,South
28,htn_screened,83.7,81.6,85.8,Proportion,"83.7 (81.6, 85.8)",3675,education,No education,Total,Andhra Pradesh,South
28,htn_diagnosed,40.5,38.1,42.9,Proportion,"40.5 (38.1, 42.9)",3675,education,No education,Total,Andhra Pradesh,South
28,htn_screened,78.7,75.5,81.9,Proportion,"78.7 (75.5, 81.9)",1442,education,Primary,Total,Andhra Pradesh,South
28,htn_diagnosed,39.7,36.5,42.9,Proportion,"39.7 (36.5, 42.9)",1442,education,Primary,Total,Andhra Pradesh,South
28,htn_screened,77.1,74.5,79.7,Proportion,"77.1 (74.5, 79.7)",2327,education,Secondary,Total,Andhra Pradesh,South
28,htn_diagnosed,30.9,28.1,33.7,Proportion,"30.9 (28.1, 33.7)",2327,education,Secondary,Total,Andhra Pradesh,South
29,htn_screened,67,61.3,72.8,Proportion,"67 (61.3, 72.8)",1851,education,Higher,Total,Karnataka,South
29,htn_diagnosed,25.9,22.3,29.5,Proportion,"25.9 (22.3, 29.5)",1851,education,Higher,Total,Karnataka,South
29,htn_screened,72,69.9,74.1,Proportion,"72 (69.9, 74.1)",7980,education,No education,Total,Karnataka,South
29,htn_diagnosed,33.2,31.1,35.3,Proportion,"33.2 (31.1, 35.3)",7980,education,No education,Total,Karnataka,South
29,htn_screened,73,70.3,75.7,Proportion,"73 (70.3, 75.7)",3627,education,Primary,Total,Karnataka,South
29,htn_diagnosed,33.4,31,35.9,Proportion,"33.4 (31, 35.9)",3627,education,Primary,Total,Karnataka,South
29,htn_screened,70.2,67.4,72.9,Proportion,"70.2 (67.4, 72.9)",7986,education,Secondary,Total,Karnataka,South
29,htn_diagnosed,29.5,27,32,Proportion,"29.5 (27, 32)",7986,education,Secondary,Total,Karnataka,South
30,htn_screened,81.3,72.6,90,Proportion,"81.3 (72.6, 90)",254,education,Higher,Total,Goa,West
30,htn_diagnosed,38.6,28.8,48.4,Proportion,"38.6 (28.8, 48.4)",254,education,Higher,Total,Goa,West
30,htn_screened,96.1,91.2,101,Proportion,"96.1 (91.2, 101)",244,education,No education,Total,Goa,West
30,htn_diagnosed,66.8,58.8,74.9,Proportion,"66.8 (58.8, 74.9)",244,education,No education,Total,Goa,West
30,htn_screened,97.1,94.2,100.1,Proportion,"97.1 (94.2, 100.1)",248,education,Primary,Total,Goa,West
30,htn_diagnosed,53,42.4,63.5,Proportion,"53 (42.4, 63.5)",248,education,Primary,Total,Goa,West
30,htn_screened,93.5,90.3,96.8,Proportion,"93.5 (90.3, 96.8)",742,education,Secondary,Total,Goa,West
30,htn_diagnosed,37.5,33.4,41.7,Proportion,"37.5 (33.4, 41.7)",742,education,Secondary,Total,Goa,West
31,htn_screened,95,88.7,101.2,Proportion,"95 (88.7, 101.2)",65,education,Higher,Total,Lakshadweep,South
31,htn_diagnosed,21.8,7.8,35.8,Proportion,"21.8 (7.8, 35.8)",65,education,Higher,Total,Lakshadweep,South
31,htn_screened,98.8,96.3,101.2,Proportion,"98.8 (96.3, 101.2)",114,education,No education,Total,Lakshadweep,South
31,htn_diagnosed,49.5,36.5,62.4,Proportion,"49.5 (36.5, 62.4)",114,education,No education,Total,Lakshadweep,South
31,htn_screened,100,100,100,Proportion,"100 (100, 100)",259,education,Primary,Total,Lakshadweep,South
31,htn_diagnosed,47.1,38.7,55.5,Proportion,"47.1 (38.7, 55.5)",259,education,Primary,Total,Lakshadweep,South
31,htn_screened,93.8,90.1,97.5,Proportion,"93.8 (90.1, 97.5)",424,education,Secondary,Total,Lakshadweep,South
31,htn_diagnosed,26.7,20.7,32.8,Proportion,"26.7 (20.7, 32.8)",424,education,Secondary,Total,Lakshadweep,South
32,htn_screened,88.7,85.8,91.6,Proportion,"88.7 (85.8, 91.6)",1193,education,Higher,Total,Kerala,South
32,htn_diagnosed,37.6,33.2,41.9,Proportion,"37.6 (33.2, 41.9)",1193,education,Higher,Total,Kerala,South
32,htn_screened,93.1,88.9,97.2,Proportion,"93.1 (88.9, 97.2)",894,education,No education,Total,Kerala,South
32,htn_diagnosed,56.3,51.3,61.3,Proportion,"56.3 (51.3, 61.3)",894,education,No education,Total,Kerala,South
32,htn_screened,95.7,94.2,97.3,Proportion,"95.7 (94.2, 97.3)",2783,education,Primary,Total,Kerala,South
32,htn_diagnosed,61.2,58.1,64.3,Proportion,"61.2 (58.1, 64.3)",2783,education,Primary,Total,Kerala,South
32,htn_screened,90.6,89,92.1,Proportion,"90.6 (89, 92.1)",6273,education,Secondary,Total,Kerala,South
32,htn_diagnosed,41.3,38.9,43.6,Proportion,"41.3 (38.9, 43.6)",6273,education,Secondary,Total,Kerala,South
33,htn_screened,84.3,82.2,86.4,Proportion,"84.3 (82.2, 86.4)",2767,education,Higher,Total,Tamil Nadu,South
33,htn_diagnosed,37.1,33,41.2,Proportion,"37.1 (33, 41.2)",2767,education,Higher,Total,Tamil Nadu,South
33,htn_screened,88.9,87.4,90.4,Proportion,"88.9 (87.4, 90.4)",5435,education,No education,Total,Tamil Nadu,South
33,htn_diagnosed,40.4,38,42.9,Proportion,"40.4 (38, 42.9)",5435,education,No education,Total,Tamil Nadu,South
33,htn_screened,88.4,86.8,90,Proportion,"88.4 (86.8, 90)",4638,education,Primary,Total,Tamil Nadu,South
33,htn_diagnosed,41.2,38.2,44.3,Proportion,"41.2 (38.2, 44.3)",4638,education,Primary,Total,Tamil Nadu,South
33,htn_screened,85.6,84.2,87.1,Proportion,"85.6 (84.2, 87.1)",8734,education,Secondary,Total,Tamil Nadu,South
33,htn_diagnosed,37.4,34.6,40.3,Proportion,"37.4 (34.6, 40.3)",8734,education,Secondary,Total,Tamil Nadu,South
34,htn_screened,81.3,71.7,91,Proportion,"81.3 (71.7, 91)",465,education,Higher,Total,Puducherry,South
34,htn_diagnosed,29.4,18.4,40.5,Proportion,"29.4 (18.4, 40.5)",465,education,Higher,Total,Puducherry,South
34,htn_screened,83.2,75,91.5,Proportion,"83.2 (75, 91.5)",494,education,No education,Total,Puducherry,South
34,htn_diagnosed,51.3,42,60.6,Proportion,"51.3 (42, 60.6)",494,education,No education,Total,Puducherry,South
34,htn_screened,92.6,88.9,96.4,Proportion,"92.6 (88.9, 96.4)",567,education,Primary,Total,Puducherry,South
34,htn_diagnosed,49.1,40.6,57.6,Proportion,"49.1 (40.6, 57.6)",567,education,Primary,Total,Puducherry,South
34,htn_screened,81.3,74.5,88.2,Proportion,"81.3 (74.5, 88.2)",1595,education,Secondary,Total,Puducherry,South
34,htn_diagnosed,42.9,37.1,48.7,Proportion,"42.9 (37.1, 48.7)",1595,education,Secondary,Total,Puducherry,South
35,htn_screened,88.7,80.1,97.2,Proportion,"88.7 (80.1, 97.2)",160,education,Higher,Total,Andaman & Nicobar Islands,South
35,htn_diagnosed,29,20.2,37.9,Proportion,"29 (20.2, 37.9)",160,education,Higher,Total,Andaman & Nicobar Islands,South
35,htn_screened,89.8,85.4,94.2,Proportion,"89.8 (85.4, 94.2)",623,education,No education,Total,Andaman & Nicobar Islands,South
35,htn_diagnosed,43.2,37.1,49.3,Proportion,"43.2 (37.1, 49.3)",623,education,No education,Total,Andaman & Nicobar Islands,South
35,htn_screened,93.8,90,97.6,Proportion,"93.8 (90, 97.6)",411,education,Primary,Total,Andaman & Nicobar Islands,South
35,htn_diagnosed,38.1,30.5,45.6,Proportion,"38.1 (30.5, 45.6)",411,education,Primary,Total,Andaman & Nicobar Islands,South
35,htn_screened,86.5,83.3,89.7,Proportion,"86.5 (83.3, 89.7)",1101,education,Secondary,Total,Andaman & Nicobar Islands,South
35,htn_diagnosed,35.3,30.7,39.9,Proportion,"35.3 (30.7, 39.9)",1101,education,Secondary,Total,Andaman & Nicobar Islands,South
36,htn_screened,79.9,77.3,82.4,Proportion,"79.9 (77.3, 82.4)",1767,education,Higher,Total,Telangana,South
36,htn_diagnosed,28,25.2,30.8,Proportion,"28 (25.2, 30.8)",1767,education,Higher,Total,Telangana,South
36,htn_screened,85.3,84,86.6,Proportion,"85.3 (84, 86.6)",10162,education,No education,Total,Telangana,South
36,htn_diagnosed,39.8,38.3,41.3,Proportion,"39.8 (38.3, 41.3)",10162,education,No education,Total,Telangana,South
36,htn_screened,82.3,79.9,84.8,Proportion,"82.3 (79.9, 84.8)",2109,education,Primary,Total,Telangana,South
36,htn_diagnosed,40.5,37.7,43.2,Proportion,"40.5 (37.7, 43.2)",2109,education,Primary,Total,Telangana,South
36,htn_screened,82.1,80.4,83.9,Proportion,"82.1 (80.4, 83.9)",5735,education,Secondary,Total,Telangana,South
36,htn_diagnosed,30.2,28.5,31.9,Proportion,"30.2 (28.5, 31.9)",5735,education,Secondary,Total,Telangana,South
37,htn_screened,84.4,74.1,94.8,Proportion,"84.4 (74.1, 94.8)",152,education,Higher,Total,Ladakh,North
37,htn_diagnosed,62,46.8,77.2,Proportion,"62 (46.8, 77.2)",152,education,Higher,Total,Ladakh,North
37,htn_screened,94.3,91.1,97.4,Proportion,"94.3 (91.1, 97.4)",639,education,No education,Total,Ladakh,North
37,htn_diagnosed,69.3,62.1,76.4,Proportion,"69.3 (62.1, 76.4)",639,education,No education,Total,Ladakh,North
37,htn_screened,93.1,84.5,101.7,Proportion,"93.1 (84.5, 101.7)",59,education,Primary,Total,Ladakh,North
37,htn_diagnosed,57.9,38.7,77.1,Proportion,"57.9 (38.7, 77.1)",59,education,Primary,Total,Ladakh,North
37,htn_screened,89.8,84.6,95,Proportion,"89.8 (84.6, 95)",548,education,Secondary,Total,Ladakh,North
37,htn_diagnosed,60.9,48.7,73.1,Proportion,"60.9 (48.7, 73.1)",548,education,Secondary,Total,Ladakh,North
1,htn_screened,86.4,84.2,88.6,Proportion,"86.4 (84.2, 88.6)",9252,caste,General,Total,Jammu & Kashmir,North
1,htn_diagnosed,52.6,49.6,55.6,Proportion,"52.6 (49.6, 55.6)",9252,caste,General,Total,Jammu & Kashmir,North
1,htn_screened,85.2,80.8,89.5,Proportion,"85.2 (80.8, 89.5)",1434,caste,OBC,Total,Jammu & Kashmir,North
1,htn_diagnosed,45.4,39,51.7,Proportion,"45.4 (39, 51.7)",1434,caste,OBC,Total,Jammu & Kashmir,North
1,htn_screened,88.4,85.5,91.4,Proportion,"88.4 (85.5, 91.4)",1206,caste,Schedule Caste,Total,Jammu & Kashmir,North
1,htn_diagnosed,45,38.1,51.8,Proportion,"45 (38.1, 51.8)",1206,caste,Schedule Caste,Total,Jammu & Kashmir,North
1,htn_screened,87.5,83.5,91.5,Proportion,"87.5 (83.5, 91.5)",977,caste,Schedule Tribe,Total,Jammu & Kashmir,North
1,htn_diagnosed,50.3,42.4,58.1,Proportion,"50.3 (42.4, 58.1)",977,caste,Schedule Tribe,Total,Jammu & Kashmir,North
2,htn_screened,84.6,82.8,86.3,Proportion,"84.6 (82.8, 86.3)",3775,caste,General,Total,Himachal Pradesh,North
2,htn_diagnosed,44.5,41.6,47.4,Proportion,"44.5 (41.6, 47.4)",3775,caste,General,Total,Himachal Pradesh,North
2,htn_screened,78.8,73.5,84.1,Proportion,"78.8 (73.5, 84.1)",986,caste,OBC,Total,Himachal Pradesh,North
2,htn_diagnosed,47.3,40.8,53.9,Proportion,"47.3 (40.8, 53.9)",986,caste,OBC,Total,Himachal Pradesh,North
2,htn_screened,81.3,77.7,84.9,Proportion,"81.3 (77.7, 84.9)",1759,caste,Schedule Caste,Total,Himachal Pradesh,North
2,htn_diagnosed,39,34.9,43.2,Proportion,"39 (34.9, 43.2)",1759,caste,Schedule Caste,Total,Himachal Pradesh,North
2,htn_screened,84.7,80.2,89.1,Proportion,"84.7 (80.2, 89.1)",1012,caste,Schedule Tribe,Total,Himachal Pradesh,North
2,htn_diagnosed,38,30,46.1,Proportion,"38 (30, 46.1)",1012,caste,Schedule Tribe,Total,Himachal Pradesh,North
3,htn_screened,87.3,85.9,88.6,Proportion,"87.3 (85.9, 88.6)",9855,caste,General,Total,Punjab,North
3,htn_diagnosed,45.6,43.6,47.6,Proportion,"45.6 (43.6, 47.6)",9855,caste,General,Total,Punjab,North
3,htn_screened,87.7,85.8,89.6,Proportion,"87.7 (85.8, 89.6)",2864,caste,OBC,Total,Punjab,North
3,htn_diagnosed,41.8,38.5,45.2,Proportion,"41.8 (38.5, 45.2)",2864,caste,OBC,Total,Punjab,North
3,htn_screened,84.3,82.7,86,Proportion,"84.3 (82.7, 86)",9223,caste,Schedule Caste,Total,Punjab,North
3,htn_diagnosed,42.8,40.1,45.6,Proportion,"42.8 (40.1, 45.6)",9223,caste,Schedule Caste,Total,Punjab,North
3,htn_screened,80.7,70.4,90.9,Proportion,"80.7 (70.4, 90.9)",145,caste,Schedule Tribe,Total,Punjab,North
3,htn_diagnosed,39.9,29.9,49.8,Proportion,"39.9 (29.9, 49.8)",145,caste,Schedule Tribe,Total,Punjab,North
4,htn_screened,86.9,81.5,92.4,Proportion,"86.9 (81.5, 92.4)",301,caste,General,Total,Chandigarh,North
4,htn_diagnosed,41.1,32,50.1,Proportion,"41.1 (32, 50.1)",301,caste,General,Total,Chandigarh,North
4,htn_screened,86.2,72.9,99.4,Proportion,"86.2 (72.9, 99.4)",69,caste,OBC,Total,Chandigarh,North
4,htn_diagnosed,33.7,18.6,48.7,Proportion,"33.7 (18.6, 48.7)",69,caste,OBC,Total,Chandigarh,North
4,htn_screened,83.2,73,93.4,Proportion,"83.2 (73, 93.4)",125,caste,Schedule Caste,Total,Chandigarh,North
4,htn_diagnosed,37.2,18.9,55.5,Proportion,"37.2 (18.9, 55.5)",125,caste,Schedule Caste,Total,Chandigarh,North
4,htn_screened,100,100,100,Proportion,"100 (100, 100)",1,caste,Schedule Tribe,Total,Chandigarh,North
4,htn_diagnosed,0,0,0,Proportion,"0 (0, 0)",1,caste,Schedule Tribe,Total,Chandigarh,North
5,htn_screened,79.7,77.5,81.8,Proportion,"79.7 (77.5, 81.8)",5575,caste,General,Total,Uttarakhand,Central
5,htn_diagnosed,34.3,31.8,36.7,Proportion,"34.3 (31.8, 36.7)",5575,caste,General,Total,Uttarakhand,Central
5,htn_screened,77.1,74,80.3,Proportion,"77.1 (74, 80.3)",1662,caste,OBC,Total,Uttarakhand,Central
5,htn_diagnosed,35.8,32.3,39.4,Proportion,"35.8 (32.3, 39.4)",1662,caste,OBC,Total,Uttarakhand,Central
5,htn_screened,72.2,67.9,76.4,Proportion,"72.2 (67.9, 76.4)",1676,caste,Schedule Caste,Total,Uttarakhand,Central
5,htn_diagnosed,28.8,24.6,33,Proportion,"28.8 (24.6, 33)",1676,caste,Schedule Caste,Total,Uttarakhand,Central
5,htn_screened,77.4,70.9,83.9,Proportion,"77.4 (70.9, 83.9)",220,caste,Schedule Tribe,Total,Uttarakhand,Central
5,htn_diagnosed,27.8,20,35.5,Proportion,"27.8 (20, 35.5)",220,caste,Schedule Tribe,Total,Uttarakhand,Central
6,htn_screened,82.7,81.3,84.1,Proportion,"82.7 (81.3, 84.1)",6859,caste,General,Total,Haryana,North
6,htn_diagnosed,43.1,40.9,45.3,Proportion,"43.1 (40.9, 45.3)",6859,caste,General,Total,Haryana,North
6,htn_screened,78.2,76.3,80,Proportion,"78.2 (76.3, 80)",4480,caste,OBC,Total,Haryana,North
6,htn_diagnosed,38.3,35.7,41,Proportion,"38.3 (35.7, 41)",4480,caste,OBC,Total,Haryana,North
6,htn_screened,80.7,78.9,82.5,Proportion,"80.7 (78.9, 82.5)",3990,caste,Schedule Caste,Total,Haryana,North
6,htn_diagnosed,41.9,38.9,44.8,Proportion,"41.9 (38.9, 44.8)",3990,caste,Schedule Caste,Total,Haryana,North
6,htn_screened,84.9,78.1,91.7,Proportion,"84.9 (78.1, 91.7)",153,caste,Schedule Tribe,Total,Haryana,North
6,htn_diagnosed,40.3,32,48.5,Proportion,"40.3 (32, 48.5)",153,caste,Schedule Tribe,Total,Haryana,North
7,htn_screened,87.2,85.6,88.7,Proportion,"87.2 (85.6, 88.7)",4092,caste,General,Total,Nct Of Delhi,North
7,htn_diagnosed,36.3,34,38.5,Proportion,"36.3 (34, 38.5)",4092,caste,General,Total,Nct Of Delhi,North
7,htn_screened,84.8,82.5,87.1,Proportion,"84.8 (82.5, 87.1)",1434,caste,OBC,Total,Nct Of Delhi,North
7,htn_diagnosed,30.5,27,34,Proportion,"30.5 (27, 34)",1434,caste,OBC,Total,Nct Of Delhi,North
7,htn_screened,80.7,78.2,83.3,Proportion,"80.7 (78.2, 83.3)",1769,caste,Schedule Caste,Total,Nct Of Delhi,North
7,htn_diagnosed,30.6,27.8,33.3,Proportion,"30.6 (27.8, 33.3)",1769,caste,Schedule Caste,Total,Nct Of Delhi,North
7,htn_screened,82,72.1,92,Proportion,"82 (72.1, 92)",110,caste,Schedule Tribe,Total,Nct Of Delhi,North
7,htn_diagnosed,39.4,24.7,54.2,Proportion,"39.4 (24.7, 54.2)",110,caste,Schedule Tribe,Total,Nct Of Delhi,North
8,htn_screened,74.4,72,76.8,Proportion,"74.4 (72, 76.8)",4710,caste,General,Total,Rajasthan,North
8,htn_diagnosed,40.9,37.6,44.2,Proportion,"40.9 (37.6, 44.2)",4710,caste,General,Total,Rajasthan,North
8,htn_screened,69.4,67.5,71.2,Proportion,"69.4 (67.5, 71.2)",9778,caste,OBC,Total,Rajasthan,North
8,htn_diagnosed,36.8,34.3,39.3,Proportion,"36.8 (34.3, 39.3)",9778,caste,OBC,Total,Rajasthan,North
8,htn_screened,68.5,65.8,71.1,Proportion,"68.5 (65.8, 71.1)",4303,caste,Schedule Caste,Total,Rajasthan,North
8,htn_diagnosed,34.8,31.5,38.2,Proportion,"34.8 (31.5, 38.2)",4303,caste,Schedule Caste,Total,Rajasthan,North
8,htn_screened,59.3,55.5,63.1,Proportion,"59.3 (55.5, 63.1)",2813,caste,Schedule Tribe,Total,Rajasthan,North
8,htn_diagnosed,25.4,21.2,29.6,Proportion,"25.4 (21.2, 29.6)",2813,caste,Schedule Tribe,Total,Rajasthan,North
9,htn_screened,78.6,77.2,79.9,Proportion,"78.6 (77.2, 79.9)",13017,caste,General,Total,Uttar Pradesh,Central
9,htn_diagnosed,39.2,37.4,41,Proportion,"39.2 (37.4, 41)",13017,caste,General,Total,Uttar Pradesh,Central
9,htn_screened,74.5,73.4,75.6,Proportion,"74.5 (73.4, 75.6)",27035,caste,OBC,Total,Uttar Pradesh,Central
9,htn_diagnosed,36.9,35.4,38.5,Proportion,"36.9 (35.4, 38.5)",27035,caste,OBC,Total,Uttar Pradesh,Central
9,htn_screened,71.6,70.1,73,Proportion,"71.6 (70.1, 73)",12388,caste,Schedule Caste,Total,Uttar Pradesh,Central
9,htn_diagnosed,34.5,32.5,36.4,Proportion,"34.5 (32.5, 36.4)",12388,caste,Schedule Caste,Total,Uttar Pradesh,Central
9,htn_screened,73.9,69.6,78.2,Proportion,"73.9 (69.6, 78.2)",919,caste,Schedule Tribe,Total,Uttar Pradesh,Central
9,htn_diagnosed,41.4,35.4,47.4,Proportion,"41.4 (35.4, 47.4)",919,caste,Schedule Tribe,Total,Uttar Pradesh,Central
10,htn_screened,84.1,82.2,85.9,Proportion,"84.1 (82.2, 85.9)",4797,caste,General,Total,Bihar,East
10,htn_diagnosed,60.1,56.9,63.3,Proportion,"60.1 (56.9, 63.3)",4797,caste,General,Total,Bihar,East
10,htn_screened,80.8,79.5,82,Proportion,"80.8 (79.5, 82)",11397,caste,OBC,Total,Bihar,East
10,htn_diagnosed,54.7,52.5,57,Proportion,"54.7 (52.5, 57)",11397,caste,OBC,Total,Bihar,East
10,htn_screened,75,73,77,Proportion,"75 (73, 77)",4460,caste,Schedule Caste,Total,Bihar,East
10,htn_diagnosed,49.6,46.8,52.4,Proportion,"49.6 (46.8, 52.4)",4460,caste,Schedule Caste,Total,Bihar,East
10,htn_screened,72.4,67.5,77.3,Proportion,"72.4 (67.5, 77.3)",693,caste,Schedule Tribe,Total,Bihar,East
10,htn_diagnosed,49.8,43.3,56.3,Proportion,"49.8 (43.3, 56.3)",693,caste,Schedule Tribe,Total,Bihar,East
11,htn_screened,82.5,75.5,89.5,Proportion,"82.5 (75.5, 89.5)",307,caste,General,Total,Sikkim,North East
11,htn_diagnosed,30.8,21,40.7,Proportion,"30.8 (21, 40.7)",307,caste,General,Total,Sikkim,North East
11,htn_screened,80.5,76.8,84.2,Proportion,"80.5 (76.8, 84.2)",1411,caste,OBC,Total,Sikkim,North East
11,htn_diagnosed,37.9,34.3,41.5,Proportion,"37.9 (34.3, 41.5)",1411,caste,OBC,Total,Sikkim,North East
11,htn_screened,77.9,69.8,86.1,Proportion,"77.9 (69.8, 86.1)",192,caste,Schedule Caste,Total,Sikkim,North East
11,htn_diagnosed,44.9,35.8,54.1,Proportion,"44.9 (35.8, 54.1)",192,caste,Schedule Caste,Total,Sikkim,North East
11,htn_screened,78.5,75,82,Proportion,"78.5 (75, 82)",1818,caste,Schedule Tribe,Total,Sikkim,North East
11,htn_diagnosed,29.8,25.6,34,Proportion,"29.8 (25.6, 34)",1818,caste,Schedule Tribe,Total,Sikkim,North East
12,htn_screened,78,73.6,82.3,Proportion,"78 (73.6, 82.3)",1378,caste,General,Total,Arunachal Pradesh,North East
12,htn_diagnosed,29,24.7,33.4,Proportion,"29 (24.7, 33.4)",1378,caste,General,Total,Arunachal Pradesh,North East
12,htn_screened,74.8,68.4,81.3,Proportion,"74.8 (68.4, 81.3)",642,caste,OBC,Total,Arunachal Pradesh,North East
12,htn_diagnosed,21,14.8,27.3,Proportion,"21 (14.8, 27.3)",642,caste,OBC,Total,Arunachal Pradesh,North East
12,htn_screened,72.8,66.6,79.1,Proportion,"72.8 (66.6, 79.1)",1136,caste,Schedule Caste,Total,Arunachal Pradesh,North East
12,htn_diagnosed,35.3,30,40.7,Proportion,"35.3 (30, 40.7)",1136,caste,Schedule Caste,Total,Arunachal Pradesh,North East
12,htn_screened,68.6,66.3,70.8,Proportion,"68.6 (66.3, 70.8)",13352,caste,Schedule Tribe,Total,Arunachal Pradesh,North East
12,htn_diagnosed,30.8,28.4,33.3,Proportion,"30.8 (28.4, 33.3)",13352,caste,Schedule Tribe,Total,Arunachal Pradesh,North East
13,htn_screened,84.6,76.3,93,Proportion,"84.6 (76.3, 93)",115,caste,General,Total,Nagaland,North East
13,htn_diagnosed,48.2,36.1,60.3,Proportion,"48.2 (36.1, 60.3)",115,caste,General,Total,Nagaland,North East
13,htn_screened,65.1,42.3,88,Proportion,"65.1 (42.3, 88)",24,caste,OBC,Total,Nagaland,North East
13,htn_diagnosed,37.7,11.1,64.2,Proportion,"37.7 (11.1, 64.2)",24,caste,OBC,Total,Nagaland,North East
13,htn_screened,90.1,83.5,96.6,Proportion,"90.1 (83.5, 96.6)",138,caste,Schedule Caste,Total,Nagaland,North East
13,htn_diagnosed,61.5,51.3,71.8,Proportion,"61.5 (51.3, 71.8)",138,caste,Schedule Caste,Total,Nagaland,North East
13,htn_screened,69,66.1,71.9,Proportion,"69 (66.1, 71.9)",7332,caste,Schedule Tribe,Total,Nagaland,North East
13,htn_diagnosed,35.5,32.4,38.6,Proportion,"35.5 (32.4, 38.6)",7332,caste,Schedule Tribe,Total,Nagaland,North East
14,htn_screened,89.5,87.8,91.2,Proportion,"89.5 (87.8, 91.2)",2196,caste,General,Total,Manipur,North East
14,htn_diagnosed,41.2,38.3,44.1,Proportion,"41.2 (38.3, 44.1)",2196,caste,General,Total,Manipur,North East
14,htn_screened,88.2,84.9,91.4,Proportion,"88.2 (84.9, 91.4)",868,caste,OBC,Total,Manipur,North East
14,htn_diagnosed,37.8,33.7,41.8,Proportion,"37.8 (33.7, 41.8)",868,caste,OBC,Total,Manipur,North East
14,htn_screened,87.2,82.6,91.8,Proportion,"87.2 (82.6, 91.8)",413,caste,Schedule Caste,Total,Manipur,North East
14,htn_diagnosed,42.2,34.5,49.8,Proportion,"42.2 (34.5, 49.8)",413,caste,Schedule Caste,Total,Manipur,North East
14,htn_screened,85.3,82.9,87.7,Proportion,"85.3 (82.9, 87.7)",2969,caste,Schedule Tribe,Total,Manipur,North East
14,htn_diagnosed,34,31,37.1,Proportion,"34 (31, 37.1)",2969,caste,Schedule Tribe,Total,Manipur,North East
15,htn_screened,66.2,29.8,102.5,Proportion,"66.2 (29.8, 102.5)",43,caste,General,Total,Mizoram,North East
15,htn_diagnosed,37.7,7.1,68.4,Proportion,"37.7 (7.1, 68.4)",43,caste,General,Total,Mizoram,North East
15,htn_screened,59.1,38,80.3,Proportion,"59.1 (38, 80.3)",51,caste,OBC,Total,Mizoram,North East
15,htn_diagnosed,9.5,0.8,18.3,Proportion,"9.5 (0.8, 18.3)",51,caste,OBC,Total,Mizoram,North East
15,htn_screened,67.4,52.3,82.5,Proportion,"67.4 (52.3, 82.5)",95,caste,Schedule Caste,Total,Mizoram,North East
15,htn_diagnosed,25.4,14.4,36.5,Proportion,"25.4 (14.4, 36.5)",95,caste,Schedule Caste,Total,Mizoram,North East
15,htn_screened,89.5,87.9,91.2,Proportion,"89.5 (87.9, 91.2)",4035,caste,Schedule Tribe,Total,Mizoram,North East
15,htn_diagnosed,43.8,39.8,47.8,Proportion,"43.8 (39.8, 47.8)",4035,caste,Schedule Tribe,Total,Mizoram,North East
16,htn_screened,89.8,87.6,92,Proportion,"89.8 (87.6, 92)",1398,caste,General,Total,Tripura,North East
16,htn_diagnosed,55.3,50.4,60.2,Proportion,"55.3 (50.4, 60.2)",1398,caste,General,Total,Tripura,North East
