state,variable,estimate,lci,uci,type,est_ci,n,stratification,strata,residence,n5_state,zone
8,htn_undiagnosed,63.2,60.7,65.7,Proportion,"63.2 (60.7, 65.7)",9778,caste,OBC,Total,Rajasthan,North
8,htn_unscreened,31.5,28.9,34.2,Proportion,"31.5 (28.9, 34.2)",4303,caste,Schedule Caste,Total,Rajasthan,North
8,htn_undiagnosed,65.2,61.8,68.5,Proportion,"65.2 (61.8, 68.5)",4303,caste,Schedule Caste,Total,Rajasthan,North
8,htn_unscreened,40.7,36.9,44.5,Proportion,"40.7 (36.9, 44.5)",2813,caste,Schedule Tribe,Total,Rajasthan,North
8,htn_undiagnosed,74.6,70.4,78.8,Proportion,"74.6 (70.4, 78.8)",2813,caste,Schedule Tribe,Total,Rajasthan,North
9,htn_unscreened,21.4,20.1,22.8,Proportion,"21.4 (20.1, 22.8)",13017,caste,General,Total,Uttar Pradesh,Central
9,htn_undiagnosed,60.8,59,62.6,Proportion,"60.8 (59, 62.6)",13017,caste,General,Total,Uttar Pradesh,Central
9,htn_unscreened,25.5,24.4,26.6,Proportion,"25.5 (24.4, 26.6)",27035,caste,OBC,Total,Uttar Pradesh,Central
9,htn_undiagnosed,63.1,61.5,64.6,Proportion,"63.1 (61.5, 64.6)",27035,caste,OBC,Total,Uttar Pradesh,Central
9,htn_unscreened,28.4,27,29.9,Proportion,"28.4 (27, 29.9)",12388,caste,Schedule Caste,Total,Uttar Pradesh,Central
9,htn_undiagnosed,65.5,63.6,67.5,Proportion,"65.5 (63.6, 67.5)",12388,caste,Schedule Caste,Total,Uttar Pradesh,Central
9,htn_unscreened,26.1,21.8,30.4,Proportion,"26.1 (21.8, 30.4)",919,caste,Schedule Tribe,Total,Uttar Pradesh,Central
9,htn_undiagnosed,58.6,52.6,64.6,Proportion,"58.6 (52.6, 64.6)",919,caste,Schedule Tribe,Total,Uttar Pradesh,Central
10,htn_unscreened,15.9,14.1,17.8,Proportion,"15.9 (14.1, 17.8)",4797,caste,General,Total,Bihar,East
10,htn_undiagnosed,39.9,36.7,43.1,Proportion,"39.9 (36.7, 43.1)",4797,caste,General,Total,Bihar,East
10,htn_unscreened,19.2,18,20.5,Proportion,"19.2 (18, 20.5)",11397,caste,OBC,Total,Bihar,East
10,htn_undiagnosed,45.3,43,47.5,Proportion,"45.3 (43, 47.5)",11397,caste,OBC,Total,Bihar,East
10,htn_unscreened,25,23,27,Proportion,"25 (23, 27)",4460,caste,Schedule Caste,Total,Bihar,East
10,htn_undiagnosed,50.4,47.6,53.2,Proportion,"50.4 (47.6, 53.2)",4460,caste,Schedule Caste,Total,Bihar,East
10,htn_unscreened,27.6,22.7,32.5,Proportion,"27.6 (22.7, 32.5)",693,caste,Schedule Tribe,Total,Bihar,East
10,htn_undiagnosed,50.2,43.7,56.7,Proportion,"50.2 (43.7, 56.7)",693,caste,Schedule Tribe,Total,Bihar,East
11,htn_unscreened,17.5,10.5,24.5,Proportion,"17.5 (10.5, 24.5)",307,caste,General,Total,Sikkim,North East
11,htn_undiagnosed,69.2,59.3,79,Proportion,"69.2 (59.3, 79)",307,caste,General,Total,Sikkim,North East
11,htn_unscreened,19.5,15.8,23.2,Proportion,"19.5 (15.8, 23.2)",1411,caste,OBC,Total,Sikkim,North East
11,htn_undiagnosed,62.1,58.5,65.7,Proportion,"62.1 (58.5, 65.7)",1411,caste,OBC,Total,Sikkim,North East
11,htn_unscreened,22.1,13.9,30.2,Proportion,"22.1 (13.9, 30.2)",192,caste,Schedule Caste,Total,Sikkim,North East
11,htn_undiagnosed,55.1,45.9,64.2,Proportion,"55.1 (45.9, 64.2)",192,caste,Schedule Caste,Total,Sikkim,North East
11,htn_unscreened,21.5,18,25,Proportion,"21.5 (18, 25)",1818,caste,Schedule Tribe,Total,Sikkim,North East
11,htn_undiagnosed,70.2,66,74.4,Proportion,"70.2 (66, 74.4)",1818,caste,Schedule Tribe,Total,Sikkim,North East
12,htn_unscreened,22,17.7,26.4,Proportion,"22 (17.7, 26.4)",1378,caste,General,Total,Arunachal Pradesh,North East
12,htn_undiagnosed,71,66.6,75.3,Proportion,"71 (66.6, 75.3)",1378,caste,General,Total,Arunachal Pradesh,North East
12,htn_unscreened,25.2,18.7,31.6,Proportion,"25.2 (18.7, 31.6)",642,caste,OBC,Total,Arunachal Pradesh,North East
12,htn_undiagnosed,79,72.7,85.2,Proportion,"79 (72.7, 85.2)",642,caste,OBC,Total,Arunachal Pradesh,North East
12,htn_unscreened,27.2,20.9,33.4,Proportion,"27.2 (20.9, 33.4)",1136,caste,Schedule Caste,Total,Arunachal Pradesh,North East
12,htn_undiagnosed,64.7,59.3,70,Proportion,"64.7 (59.3, 70)",1136,caste,Schedule Caste,Total,Arunachal Pradesh,North East
12,htn_unscreened,31.4,29.2,33.7,Proportion,"31.4 (29.2, 33.7)",13352,caste,Schedule Tribe,Total,Arunachal Pradesh,North East
12,htn_undiagnosed,69.2,66.7,71.6,Proportion,"69.2 (66.7, 71.6)",13352,caste,Schedule Tribe,Total,Arunachal Pradesh,North East
13,htn_unscreened,15.4,7,23.7,Proportion,"15.4 (7, 23.7)",115,caste,General,Total,Nagaland,North East
13,htn_undiagnosed,51.8,39.7,63.9,Proportion,"51.8 (39.7, 63.9)",115,caste,General,Total,Nagaland,North East
13,htn_unscreened,34.9,12,57.7,Proportion,"34.9 (12, 57.7)",24,caste,OBC,Total,Nagaland,North East
13,htn_undiagnosed,62.3,35.8,88.9,Proportion,"62.3 (35.8, 88.9)",24,caste,OBC,Total,Nagaland,North East
13,htn_unscreened,9.9,3.4,16.5,Proportion,"9.9 (3.4, 16.5)",138,caste,Schedule Caste,Total,Nagaland,North East
13,htn_undiagnosed,38.5,28.2,48.7,Proportion,"38.5 (28.2, 48.7)",138,caste,Schedule Caste,Total,Nagaland,North East
13,htn_unscreened,31,28.1,33.9,Proportion,"31 (28.1, 33.9)",7332,caste,Schedule Tribe,Total,Nagaland,North East
13,htn_undiagnosed,64.5,61.4,67.6,Proportion,"64.5 (61.4, 67.6)",7332,caste,Schedule Tribe,Total,Nagaland,North East
14,htn_unscreened,10.5,8.8,12.2,Proportion,"10.5 (8.8, 12.2)",2196,caste,General,Total,Manipur,North East
14,htn_undiagnosed,58.8,55.9,61.7,Proportion,"58.8 (55.9, 61.7)",2196,caste,General,Total,Manipur,North East
14,htn_unscreened,11.8,8.6,15.1,Proportion,"11.8 (8.6, 15.1)",868,caste,OBC,Total,Manipur,North East
14,htn_undiagnosed,62.2,58.2,66.3,Proportion,"62.2 (58.2, 66.3)",868,caste,OBC,Total,Manipur,North East
14,htn_unscreened,12.8,8.2,17.4,Proportion,"12.8 (8.2, 17.4)",413,caste,Schedule Caste,Total,Manipur,North East
14,htn_undiagnosed,57.8,50.2,65.5,Proportion,"57.8 (50.2, 65.5)",413,caste,Schedule Caste,Total,Manipur,North East
14,htn_unscreened,14.7,12.3,17.1,Proportion,"14.7 (12.3, 17.1)",2969,caste,Schedule Tribe,Total,Manipur,North East
14,htn_undiagnosed,66,62.9,69,Proportion,"66 (62.9, 69)",2969,caste,Schedule Tribe,Total,Manipur,North East
15,htn_unscreened,33.8,-2.5,70.2,Proportion,"33.8 (-2.5, 70.2)",43,caste,General,Total,Mizoram,North East
15,htn_undiagnosed,62.3,31.6,92.9,Proportion,"62.3 (31.6, 92.9)",43,caste,General,Total,Mizoram,North East
15,htn_unscreened,40.9,19.7,62,Proportion,"40.9 (19.7, 62)",51,caste,OBC,Total,Mizoram,North East
15,htn_undiagnosed,90.5,81.7,99.2,Proportion,"90.5 (81.7, 99.2)",51,caste,OBC,Total,Mizoram,North East
15,htn_unscreened,32.6,17.5,47.7,Proportion,"32.6 (17.5, 47.7)",95,caste,Schedule Caste,Total,Mizoram,North East
15,htn_undiagnosed,74.6,63.5,85.6,Proportion,"74.6 (63.5, 85.6)",95,caste,Schedule Caste,Total,Mizoram,North East
15,htn_unscreened,10.5,8.8,12.1,Proportion,"10.5 (8.8, 12.1)",4035,caste,Schedule Tribe,Total,Mizoram,North East
15,htn_undiagnosed,56.2,52.2,60.2,Proportion,"56.2 (52.2, 60.2)",4035,caste,Schedule Tribe,Total,Mizoram,North East
16,htn_unscreened,10.2,8,12.4,Proportion,"10.2 (8, 12.4)",1398,caste,General,Total,Tripura,North East
16,htn_undiagnosed,44.7,39.8,49.6,Proportion,"44.7 (39.8, 49.6)",1398,caste,General,Total,Tripura,North East
16,htn_unscreened,13.6,9.6,17.6,Proportion,"13.6 (9.6, 17.6)",887,caste,OBC,Total,Tripura,North East
16,htn_undiagnosed,48.6,43.1,54,Proportion,"48.6 (43.1, 54)",887,caste,OBC,Total,Tripura,North East
16,htn_unscreened,12.5,9.7,15.3,Proportion,"12.5 (9.7, 15.3)",1028,caste,Schedule Caste,Total,Tripura,North East
16,htn_undiagnosed,50.1,46,54.3,Proportion,"50.1 (46, 54.3)",1028,caste,Schedule Caste,Total,Tripura,North East
16,htn_unscreened,32.7,26.9,38.5,Proportion,"32.7 (26.9, 38.5)",1019,caste,Schedule Tribe,Total,Tripura,North East
16,htn_undiagnosed,66.9,61.4,72.3,Proportion,"66.9 (61.4, 72.3)",1019,caste,Schedule Tribe,Total,Tripura,North East
17,htn_unscreened,49.8,31.6,68,Proportion,"49.8 (31.6, 68)",290,caste,General,Total,Meghalaya,North East
17,htn_undiagnosed,82.6,76,89.3,Proportion,"82.6 (76, 89.3)",290,caste,General,Total,Meghalaya,North East
17,htn_unscreened,34,3,65,Proportion,"34 (3, 65)",23,caste,OBC,Total,Meghalaya,North East
17,htn_undiagnosed,54.5,21.2,87.8,Proportion,"54.5 (21.2, 87.8)",23,caste,OBC,Total,Meghalaya,North East
17,htn_unscreened,17.4,9.7,25.2,Proportion,"17.4 (9.7, 25.2)",102,caste,Schedule Caste,Total,Meghalaya,North East
17,htn_undiagnosed,71.4,57,85.9,Proportion,"71.4 (57, 85.9)",102,caste,Schedule Caste,Total,Meghalaya,North East
17,htn_unscreened,35.2,31.6,38.7,Proportion,"35.2 (31.6, 38.7)",4932,caste,Schedule Tribe,Total,Meghalaya,North East
17,htn_undiagnosed,68.2,65.4,70.9,Proportion,"68.2 (65.4, 70.9)",4932,caste,Schedule Tribe,Total,Meghalaya,North East
18,htn_unscreened,20.9,19.1,22.7,Proportion,"20.9 (19.1, 22.7)",7308,caste,General,Total,Assam,North East
18,htn_undiagnosed,53.8,51.4,56.1,Proportion,"53.8 (51.4, 56.1)",7308,caste,General,Total,Assam,North East
18,htn_unscreened,19,17.1,20.8,Proportion,"19 (17.1, 20.8)",5615,caste,OBC,Total,Assam,North East
18,htn_undiagnosed,60.5,58.2,62.9,Proportion,"60.5 (58.2, 62.9)",5615,caste,OBC,Total,Assam,North East
18,htn_unscreened,20.8,18.1,23.5,Proportion,"20.8 (18.1, 23.5)",2400,caste,Schedule Caste,Total,Assam,North East
18,htn_undiagnosed,57.4,53.6,61.2,Proportion,"57.4 (53.6, 61.2)",2400,caste,Schedule Caste,Total,Assam,North East
18,htn_unscreened,23.5,20.8,26.3,Proportion,"23.5 (20.8, 26.3)",3769,caste,Schedule Tribe,Total,Assam,North East
18,htn_undiagnosed,64.5,61.3,67.6,Proportion,"64.5 (61.3, 67.6)",3769,caste,Schedule Tribe,Total,Assam,North East
19,htn_unscreened,22.8,20.5,25.1,Proportion,"22.8 (20.5, 25.1)",6263,caste,General,Total,West Bengal,East
19,htn_undiagnosed,61.5,59.5,63.6,Proportion,"61.5 (59.5, 63.6)",6263,caste,General,Total,West Bengal,East
19,htn_unscreened,27.2,23.4,31,Proportion,"27.2 (23.4, 31)",1475,caste,OBC,Total,West Bengal,East
19,htn_undiagnosed,62.8,59,66.6,Proportion,"62.8 (59, 66.6)",1475,caste,OBC,Total,West Bengal,East
19,htn_unscreened,28.6,25.3,31.9,Proportion,"28.6 (25.3, 31.9)",3031,caste,Schedule Caste,Total,West Bengal,East
19,htn_undiagnosed,67.2,64.4,69.9,Proportion,"67.2 (64.4, 69.9)",3031,caste,Schedule Caste,Total,West Bengal,East
19,htn_unscreened,38.3,33,43.6,Proportion,"38.3 (33, 43.6)",822,caste,Schedule Tribe,Total,West Bengal,East
19,htn_undiagnosed,71.3,66.9,75.7,Proportion,"71.3 (66.9, 75.7)",822,caste,Schedule Tribe,Total,West Bengal,East
20,htn_unscreened,19,16.3,21.7,Proportion,"19 (16.3, 21.7)",1972,caste,General,Total,Jharkhand,East
20,htn_undiagnosed,49.9,45.7,54.2,Proportion,"49.9 (45.7, 54.2)",1972,caste,General,Total,Jharkhand,East
20,htn_unscreened,27.2,25.1,29.3,Proportion,"27.2 (25.1, 29.3)",6353,caste,OBC,Total,Jharkhand,East
20,htn_undiagnosed,60.5,57.4,63.6,Proportion,"60.5 (57.4, 63.6)",6353,caste,OBC,Total,Jharkhand,East
20,htn_unscreened,34.3,30.8,37.7,Proportion,"34.3 (30.8, 37.7)",2401,caste,Schedule Caste,Total,Jharkhand,East
20,htn_undiagnosed,67,63.2,70.7,Proportion,"67 (63.2, 70.7)",2401,caste,Schedule Caste,Total,Jharkhand,East
20,htn_unscreened,44.8,41.4,48.3,Proportion,"44.8 (41.4, 48.3)",4698,caste,Schedule Tribe,Total,Jharkhand,East
20,htn_undiagnosed,73.7,69.3,78.2,Proportion,"73.7 (69.3, 78.2)",4698,caste,Schedule Tribe,Total,Jharkhand,East
21,htn_unscreened,25.5,23,28,Proportion,"25.5 (23, 28)",3880,caste,General,Total,Odisha,East
21,htn_undiagnosed,52.8,49.3,56.4,Proportion,"52.8 (49.3, 56.4)",3880,caste,General,Total,Odisha,East
21,htn_unscreened,37.1,35.3,39,Proportion,"37.1 (35.3, 39)",6818,caste,OBC,Total,Odisha,East
21,htn_undiagnosed,66.3,64.2,68.3,Proportion,"66.3 (64.2, 68.3)",6818,caste,OBC,Total,Odisha,East
21,htn_unscreened,41.2,38.5,44,Proportion,"41.2 (38.5, 44)",3605,caste,Schedule Caste,Total,Odisha,East
21,htn_undiagnosed,68.8,66.2,71.4,Proportion,"68.8 (66.2, 71.4)",3605,caste,Schedule Caste,Total,Odisha,East
21,htn_unscreened,54.9,52.3,57.5,Proportion,"54.9 (52.3, 57.5)",4904,caste,Schedule Tribe,Total,Odisha,East
21,htn_undiagnosed,81,78.9,83.1,Proportion,"81 (78.9, 83.1)",4904,caste,Schedule Tribe,Total,Odisha,East
22,htn_unscreened,21.8,18.1,25.5,Proportion,"21.8 (18.1, 25.5)",1625,caste,General,Total,Chhattisgarh,Central
22,htn_undiagnosed,67.5,63.1,71.9,Proportion,"67.5 (63.1, 71.9)",1625,caste,General,Total,Chhattisgarh,Central
22,htn_unscreened,29.9,27.8,32.1,Proportion,"29.9 (27.8, 32.1)",7801,caste,OBC,Total,Chhattisgarh,Central
22,htn_undiagnosed,77.4,75.3,79.5,Proportion,"77.4 (75.3, 79.5)",7801,caste,OBC,Total,Chhattisgarh,Central
22,htn_unscreened,32.7,29.7,35.7,Proportion,"32.7 (29.7, 35.7)",2947,caste,Schedule Caste,Total,Chhattisgarh,Central
22,htn_undiagnosed,76.6,73.6,79.7,Proportion,"76.6 (73.6, 79.7)",2947,caste,Schedule Caste,Total,Chhattisgarh,Central
22,htn_unscreened,47.6,44.8,50.3,Proportion,"47.6 (44.8, 50.3)",7124,caste,Schedule Tribe,Total,Chhattisgarh,Central
22,htn_undiagnosed,85.4,83.6,87.3,Proportion,"85.4 (83.6, 87.3)",7124,caste,Schedule Tribe,Total,Chhattisgarh,Central
23,htn_unscreened,29.2,27.1,31.2,Proportion,"29.2 (27.1, 31.2)",5841,caste,General,Total,Madhya Pradesh,Central
23,htn_undiagnosed,68.7,66.5,70.9,Proportion,"68.7 (66.5, 70.9)",5841,caste,General,Total,Madhya Pradesh,Central
23,htn_unscreened,37.1,35.5,38.7,Proportion,"37.1 (35.5, 38.7)",12717,caste,OBC,Total,Madhya Pradesh,Central
23,htn_undiagnosed,75.1,73.5,76.7,Proportion,"75.1 (73.5, 76.7)",12717,caste,OBC,Total,Madhya Pradesh,Central
23,htn_unscreened,39.3,37.2,41.5,Proportion,"39.3 (37.2, 41.5)",4559,caste,Schedule Caste,Total,Madhya Pradesh,Central
23,htn_undiagnosed,76.1,74,78.1,Proportion,"76.1 (74, 78.1)",4559,caste,Schedule Caste,Total,Madhya Pradesh,Central
23,htn_unscreened,54.4,51.8,56.9,Proportion,"54.4 (51.8, 56.9)",6592,caste,Schedule Tribe,Total,Madhya Pradesh,Central
23,htn_undiagnosed,86.9,85.1,88.7,Proportion,"86.9 (85.1, 88.7)",6592,caste,Schedule Tribe,Total,Madhya Pradesh,Central
24,htn_unscreened,26.2,23.6,28.8,Proportion,"26.2 (23.6, 28.8)",5165,caste,General,Total,Gujarat,West
24,htn_undiagnosed,64.8,62,67.5,Proportion,"64.8 (62, 67.5)",5165,caste,General,Total,Gujarat,West
24,htn_unscreened,35.3,33.1,37.6,Proportion,"35.3 (33.1, 37.6)",8362,caste,OBC,Total,Gujarat,West
24,htn_undiagnosed,71.6,69.6,73.5,Proportion,"71.6 (69.6, 73.5)",8362,caste,OBC,Total,Gujarat,West
24,htn_unscreened,35.1,31.6,38.6,Proportion,"35.1 (31.6, 38.6)",2271,caste,Schedule Caste,Total,Gujarat,West
24,htn_undiagnosed,73,70.1,75.9,Proportion,"73 (70.1, 75.9)",2271,caste,Schedule Caste,Total,Gujarat,West
24,htn_unscreened,47.5,43.2,51.8,Proportion,"47.5 (43.2, 51.8)",4478,caste,Schedule Tribe,Total,Gujarat,West
24,htn_undiagnosed,86.4,84.3,88.4,Proportion,"86.4 (84.3, 88.4)",4478,caste,Schedule Tribe,Total,Gujarat,West
25,htn_unscreened,19.1,12,26.1,Proportion,"19.1 (12, 26.1)",289,caste,General,Total,Dadra & Nagar Haveli And Daman & Diu,West
25,htn_undiagnosed,62.1,54.9,69.2,Proportion,"62.1 (54.9, 69.2)",289,caste,General,Total,Dadra & Nagar Haveli And Daman & Diu,West
25,htn_unscreened,22.7,13.7,31.8,Proportion,"22.7 (13.7, 31.8)",606,caste,OBC,Total,Dadra & Nagar Haveli And Daman & Diu,West
25,htn_undiagnosed,62.4,55.6,69.2,Proportion,"62.4 (55.6, 69.2)",606,caste,OBC,Total,Dadra & Nagar Haveli And Daman & Diu,West
25,htn_unscreened,35.9,17.4,54.4,Proportion,"35.9 (17.4, 54.4)",136,caste,Schedule Caste,Total,Dadra & Nagar Haveli And Daman & Diu,West
25,htn_undiagnosed,80.1,69.5,90.7,Proportion,"80.1 (69.5, 90.7)",136,caste,Schedule Caste,Total,Dadra & Nagar Haveli And Daman & Diu,West
25,htn_unscreened,26.3,18.3,34.4,Proportion,"26.3 (18.3, 34.4)",270,caste,Schedule Tribe,Total,Dadra & Nagar Haveli And Daman & Diu,West
25,htn_undiagnosed,79.7,73,86.4,Proportion,"79.7 (73, 86.4)",270,caste,Schedule Tribe,Total,Dadra & Nagar Haveli And Daman & Diu,West
27,htn_unscreened,27.7,25.5,29.9,Proportion,"27.7 (25.5, 29.9)",9085,caste,General,Total,Maharashtra,West
27,htn_undiagnosed,72.3,70.7,73.9,Proportion,"72.3 (70.7, 73.9)",9085,caste,General,Total,Maharashtra,West
27,htn_unscreened,29.6,27.1,32.1,Proportion,"29.6 (27.1, 32.1)",7446,caste,OBC,Total,Maharashtra,West
27,htn_undiagnosed,72.9,71.2,74.6,Proportion,"72.9 (71.2, 74.6)",7446,caste,OBC,Total,Maharashtra,West
27,htn_unscreened,29.1,25.9,32.4,Proportion,"29.1 (25.9, 32.4)",4016,caste,Schedule Caste,Total,Maharashtra,West
27,htn_undiagnosed,73.2,70.3,76,Proportion,"73.2 (70.3, 76)",4016,caste,Schedule Caste,Total,Maharashtra,West
27,htn_unscreened,44,40,48,Proportion,"44 (40, 48)",2699,caste,Schedule Tribe,Total,Maharashtra,West
27,htn_undiagnosed,80.4,77.9,82.9,Proportion,"80.4 (77.9, 82.9)",2699,caste,Schedule Tribe,Total,Maharashtra,West
28,htn_unscreened,15.6,13.2,18.1,Proportion,"15.6 (13.2, 18.1)",2022,caste,General,Total,Andhra Pradesh,South
28,htn_undiagnosed,59.1,55.8,62.4,Proportion,"59.1 (55.8, 62.4)",2022,caste,General,Total,Andhra Pradesh,South
28,htn_unscreened,21.8,19.5,24.1,Proportion,"21.8 (19.5, 24.1)",4207,caste,OBC,Total,Andhra Pradesh,South
28,htn_undiagnosed,64.1,61.7,66.5,Proportion,"64.1 (61.7, 66.5)",4207,caste,OBC,Total,Andhra Pradesh,South
28,htn_unscreened,23,19.5,26.5,Proportion,"23 (19.5, 26.5)",1584,caste,Schedule Caste,Total,Andhra Pradesh,South
28,htn_undiagnosed,69.6,66.5,72.8,Proportion,"69.6 (66.5, 72.8)",1584,caste,Schedule Caste,Total,Andhra Pradesh,South
28,htn_unscreened,29.5,20.4,38.5,Proportion,"29.5 (20.4, 38.5)",258,caste,Schedule Tribe,Total,Andhra Pradesh,South
28,htn_undiagnosed,70.2,65.2,75.2,Proportion,"70.2 (65.2, 75.2)",258,caste,Schedule Tribe,Total,Andhra Pradesh,South
29,htn_unscreened,22,18.2,25.9,Proportion,"22 (18.2, 25.9)",2824,caste,General,Total,Karnataka,South
29,htn_undiagnosed,64.2,58.8,69.6,Proportion,"64.2 (58.8, 69.6)",2824,caste,General,Total,Karnataka,South
29,htn_unscreened,28.1,25.7,30.5,Proportion,"28.1 (25.7, 30.5)",12304,caste,OBC,Total,Karnataka,South
29,htn_undiagnosed,68.1,65.9,70.4,Proportion,"68.1 (65.9, 70.4)",12304,caste,OBC,Total,Karnataka,South
29,htn_unscreened,33,29.5,36.5,Proportion,"33 (29.5, 36.5)",4050,caste,Schedule Caste,Total,Karnataka,South
29,htn_undiagnosed,74.6,72.2,77.1,Proportion,"74.6 (72.2, 77.1)",4050,caste,Schedule Caste,Total,Karnataka,South
29,htn_unscreened,38.4,32.3,44.6,Proportion,"38.4 (32.3, 44.6)",2266,caste,Schedule Tribe,Total,Karnataka,South
29,htn_undiagnosed,73.6,69.2,77.9,Proportion,"73.6 (69.2, 77.9)",2266,caste,Schedule Tribe,Total,Karnataka,South
30,htn_unscreened,9,4.8,13.1,Proportion,"9 (4.8, 13.1)",969,caste,General,Total,Goa,West
30,htn_undiagnosed,52.9,48.2,57.7,Proportion,"52.9 (48.2, 57.7)",969,caste,General,Total,Goa,West
30,htn_unscreened,7.5,2.2,12.9,Proportion,"7.5 (2.2, 12.9)",315,caste,OBC,Total,Goa,West
30,htn_undiagnosed,59.5,52.8,66.3,Proportion,"59.5 (52.8, 66.3)",315,caste,OBC,Total,Goa,West
30,htn_unscreened,8.6,-1,18.1,Proportion,"8.6 (-1, 18.1)",76,caste,Schedule Caste,Total,Goa,West
30,htn_undiagnosed,69.9,57.4,82.4,Proportion,"69.9 (57.4, 82.4)",76,caste,Schedule Caste,Total,Goa,West
30,htn_unscreened,9.6,2.5,16.7,Proportion,"9.6 (2.5, 16.7)",128,caste,Schedule Tribe,Total,Goa,West
30,htn_undiagnosed,72.9,65.6,80.1,Proportion,"72.9 (65.6, 80.1)",128,caste,Schedule Tribe,Total,Goa,West
31,htn_unscreened,3.4,-2.4,9.2,Proportion,"3.4 (-2.4, 9.2)",88,caste,General,Total,Lakshadweep,South
31,htn_undiagnosed,77.8,67.8,87.8,Proportion,"77.8 (67.8, 87.8)",88,caste,General,Total,Lakshadweep,South
31,htn_unscreened,1.2,-1.1,3.4,Proportion,"1.2 (-1.1, 3.4)",61,caste,OBC,Total,Lakshadweep,South
31,htn_undiagnosed,70.9,56.6,85.1,Proportion,"70.9 (56.6, 85.1)",61,caste,OBC,Total,Lakshadweep,South
31,htn_unscreened,0,0,0,Proportion,"0 (0, 0)",21,caste,Schedule Caste,Total,Lakshadweep,South
31,htn_undiagnosed,53,18.1,87.9,Proportion,"53 (18.1, 87.9)",21,caste,Schedule Caste,Total,Lakshadweep,South
31,htn_unscreened,5.1,1.8,8.3,Proportion,"5.1 (1.8, 8.3)",692,caste,Schedule Tribe,Total,Lakshadweep,South
31,htn_undiagnosed,67.4,61.7,73.1,Proportion,"67.4 (61.7, 73.1)",692,caste,Schedule Tribe,Total,Lakshadweep,South
32,htn_unscreened,9.6,7.7,11.6,Proportion,"9.6 (7.7, 11.6)",4468,caste,General,Total,Kerala,South
32,htn_undiagnosed,53.6,50.8,56.4,Proportion,"53.6 (50.8, 56.4)",4468,caste,General,Total,Kerala,South
32,htn_unscreened,7.4,5.8,9,Proportion,"7.4 (5.8, 9)",5099,caste,OBC,Total,Kerala,South
32,htn_undiagnosed,57,54.2,59.8,Proportion,"57 (54.2, 59.8)",5099,caste,OBC,Total,Kerala,South
32,htn_unscreened,12.8,8.8,16.8,Proportion,"12.8 (8.8, 16.8)",1232,caste,Schedule Caste,Total,Kerala,South
32,htn_undiagnosed,59.3,54.4,64.1,Proportion,"59.3 (54.4, 64.1)",1232,caste,Schedule Caste,Total,Kerala,South
32,htn_unscreened,14.5,6.6,22.4,Proportion,"14.5 (6.6, 22.4)",344,caste,Schedule Tribe,Total,Kerala,South
32,htn_undiagnosed,63,53.9,72.1,Proportion,"63 (53.9, 72.1)",344,caste,Schedule Tribe,Total,Kerala,South
33,htn_unscreened,13.9,9,18.8,Proportion,"13.9 (9, 18.8)",527,caste,General,Total,Tamil Nadu,South
33,htn_undiagnosed,62.2,55.7,68.7,Proportion,"62.2 (55.7, 68.7)",527,caste,General,Total,Tamil Nadu,South
33,htn_unscreened,12.4,11.3,13.5,Proportion,"12.4 (11.3, 13.5)",15295,caste,OBC,Total,Tamil Nadu,South
33,htn_undiagnosed,59.4,56.6,62.2,Proportion,"59.4 (56.6, 62.2)",15295,caste,OBC,Total,Tamil Nadu,South
33,htn_unscreened,16.6,14.5,18.6,Proportion,"16.6 (14.5, 18.6)",5417,caste,Schedule Caste,Total,Tamil Nadu,South
33,htn_undiagnosed,65.4,62.4,68.4,Proportion,"65.4 (62.4, 68.4)",5417,caste,Schedule Caste,Total,Tamil Nadu,South
33,htn_unscreened,13.4,8.5,18.4,Proportion,"13.4 (8.5, 18.4)",335,caste,Schedule Tribe,Total,Tamil Nadu,South
33,htn_undiagnosed,75.8,64.4,87.3,Proportion,"75.8 (64.4, 87.3)",335,caste,Schedule Tribe,Total,Tamil Nadu,South
34,htn_unscreened,13,-4.1,30.2,Proportion,"13 (-4.1, 30.2)",383,caste,General,Total,Puducherry,South
34,htn_undiagnosed,45.1,23.9,66.4,Proportion,"45.1 (23.9, 66.4)",383,caste,General,Total,Puducherry,South
34,htn_unscreened,16.4,10.7,22.1,Proportion,"16.4 (10.7, 22.1)",2305,caste,OBC,Total,Puducherry,South
34,htn_undiagnosed,60.8,54.3,67.2,Proportion,"60.8 (54.3, 67.2)",2305,caste,OBC,Total,Puducherry,South
34,htn_unscreened,21,10.2,31.8,Proportion,"21 (10.2, 31.8)",429,caste,Schedule Caste,Total,Puducherry,South
34,htn_undiagnosed,58.9,45.3,72.4,Proportion,"58.9 (45.3, 72.4)",429,caste,Schedule Caste,Total,Puducherry,South
34,htn_unscreened,0,0,0,Proportion,"0 (0, 0)",4,caste,Schedule Tribe,Total,Puducherry,South
34,htn_undiagnosed,25.1,-21.3,71.4,Proportion,"25.1 (-21.3, 71.4)",4,caste,Schedule Tribe,Total,Puducherry,South
35,htn_unscreened,9.7,7.1,12.3,Proportion,"9.7 (7.1, 12.3)",1186,caste,General,Total,Andaman & Nicobar Islands,South
35,htn_undiagnosed,62.3,58,66.7,Proportion,"62.3 (58, 66.7)",1186,caste,General,Total,Andaman & Nicobar Islands,South
35,htn_unscreened,8.4,3.8,13,Proportion,"8.4 (3.8, 13)",303,caste,OBC,Total,Andaman & Nicobar Islands,South
