REGCODE,variable,estimate,lci,uci,type,est_ci,n,stratification,strata,n5_state,v024,REGNAME
417,htn_screened,36.1,29.9,42.4,Proportion,"36.1 (29.9, 42.4)",452,,NA,Chhattisgarh,22,Bijapur
417,htn_diagnosed,7.4,4.4,10.4,Proportion,"7.4 (4.4, 10.4)",452,,NA,Chhattisgarh,22,Bijapur
418,htn_screened,49.2,43,55.3,Proportion,"49.2 (43, 55.3)",553,,NA,Madhya Pradesh,23,Sheopur
418,htn_diagnosed,14.7,10.9,18.4,Proportion,"14.7 (10.9, 18.4)",553,,NA,Madhya Pradesh,23,Sheopur
419,htn_screened,69.9,63.8,76,Proportion,"69.9 (63.8, 76)",498,,NA,Madhya Pradesh,23,Morena
419,htn_diagnosed,27,17.2,36.8,Proportion,"27 (17.2, 36.8)",498,,NA,Madhya Pradesh,23,Morena
420,htn_screened,66,59.4,72.6,Proportion,"66 (59.4, 72.6)",464,,NA,Madhya Pradesh,23,Bhind
420,htn_diagnosed,25.7,18,33.4,Proportion,"25.7 (18, 33.4)",464,,NA,Madhya Pradesh,23,Bhind
421,htn_screened,70.5,64.1,77,Proportion,"70.5 (64.1, 77)",520,,NA,Madhya Pradesh,23,Gwalior
421,htn_diagnosed,31.3,22.7,39.9,Proportion,"31.3 (22.7, 39.9)",520,,NA,Madhya Pradesh,23,Gwalior
422,htn_screened,58.9,51.7,66.2,Proportion,"58.9 (51.7, 66.2)",487,,NA,Madhya Pradesh,23,Datia
422,htn_diagnosed,19.7,13.4,26.1,Proportion,"19.7 (13.4, 26.1)",487,,NA,Madhya Pradesh,23,Datia
423,htn_screened,59,48.2,69.8,Proportion,"59 (48.2, 69.8)",324,,NA,Madhya Pradesh,23,Shivpuri
423,htn_diagnosed,24.1,15.2,33,Proportion,"24.1 (15.2, 33)",324,,NA,Madhya Pradesh,23,Shivpuri
424,htn_screened,71,60.4,81.6,Proportion,"71 (60.4, 81.6)",181,,NA,Madhya Pradesh,23,Tikamgarh
424,htn_diagnosed,18,10.3,25.6,Proportion,"18 (10.3, 25.6)",181,,NA,Madhya Pradesh,23,Tikamgarh
425,htn_screened,58.8,48,69.6,Proportion,"58.8 (48, 69.6)",470,,NA,Madhya Pradesh,23,Chhatarpur
425,htn_diagnosed,18.3,12.5,24,Proportion,"18.3 (12.5, 24)",470,,NA,Madhya Pradesh,23,Chhatarpur
426,htn_screened,63.6,55.4,71.9,Proportion,"63.6 (55.4, 71.9)",462,,NA,Madhya Pradesh,23,Panna
426,htn_diagnosed,29.6,21.5,37.6,Proportion,"29.6 (21.5, 37.6)",462,,NA,Madhya Pradesh,23,Panna
427,htn_screened,68.7,60.1,77.3,Proportion,"68.7 (60.1, 77.3)",682,,NA,Madhya Pradesh,23,Sagar
427,htn_diagnosed,26.2,20.9,31.6,Proportion,"26.2 (20.9, 31.6)",682,,NA,Madhya Pradesh,23,Sagar
428,htn_screened,71.2,63.5,78.9,Proportion,"71.2 (63.5, 78.9)",676,,NA,Madhya Pradesh,23,Damoh
428,htn_diagnosed,37.3,25.8,48.7,Proportion,"37.3 (25.8, 48.7)",676,,NA,Madhya Pradesh,23,Damoh
429,htn_screened,75.8,68.7,83,Proportion,"75.8 (68.7, 83)",336,,NA,Madhya Pradesh,23,Satna
429,htn_diagnosed,27.8,20.5,35.1,Proportion,"27.8 (20.5, 35.1)",336,,NA,Madhya Pradesh,23,Satna
430,htn_screened,65,56.7,73.2,Proportion,"65 (56.7, 73.2)",507,,NA,Madhya Pradesh,23,Rewa
430,htn_diagnosed,32.1,23.7,40.4,Proportion,"32.1 (23.7, 40.4)",507,,NA,Madhya Pradesh,23,Rewa
431,htn_screened,69,62.8,75.1,Proportion,"69 (62.8, 75.1)",680,,NA,Madhya Pradesh,23,Umaria
431,htn_diagnosed,11.4,7.7,15.1,Proportion,"11.4 (7.7, 15.1)",680,,NA,Madhya Pradesh,23,Umaria
432,htn_screened,65.9,59.5,72.4,Proportion,"65.9 (59.5, 72.4)",924,,NA,Madhya Pradesh,23,Neemuch
432,htn_diagnosed,19.9,15.7,24,Proportion,"19.9 (15.7, 24)",924,,NA,Madhya Pradesh,23,Neemuch
433,htn_screened,63.6,59.2,67.9,Proportion,"63.6 (59.2, 67.9)",918,,NA,Madhya Pradesh,23,Mandsaur
433,htn_diagnosed,18.5,14.3,22.7,Proportion,"18.5 (14.3, 22.7)",918,,NA,Madhya Pradesh,23,Mandsaur
434,htn_screened,50.6,40.8,60.4,Proportion,"50.6 (40.8, 60.4)",694,,NA,Madhya Pradesh,23,Ratlam
434,htn_diagnosed,12.5,8.8,16.2,Proportion,"12.5 (8.8, 16.2)",694,,NA,Madhya Pradesh,23,Ratlam
435,htn_screened,61.2,53.4,69.1,Proportion,"61.2 (53.4, 69.1)",744,,NA,Madhya Pradesh,23,Ujjain
435,htn_diagnosed,28,23.1,33,Proportion,"28 (23.1, 33)",744,,NA,Madhya Pradesh,23,Ujjain
437,htn_screened,63.4,58.4,68.3,Proportion,"63.4 (58.4, 68.3)",874,,NA,Madhya Pradesh,23,Dewas
437,htn_diagnosed,35.3,30.3,40.4,Proportion,"35.3 (30.3, 40.4)",874,,NA,Madhya Pradesh,23,Dewas
438,htn_screened,59.1,50.3,67.8,Proportion,"59.1 (50.3, 67.8)",380,,NA,Madhya Pradesh,23,Dhar
438,htn_diagnosed,16.5,11,22,Proportion,"16.5 (11, 22)",380,,NA,Madhya Pradesh,23,Dhar
439,htn_screened,72.8,67,78.6,Proportion,"72.8 (67, 78.6)",698,,NA,Madhya Pradesh,23,Indore
439,htn_diagnosed,33.1,27.8,38.4,Proportion,"33.1 (27.8, 38.4)",698,,NA,Madhya Pradesh,23,Indore
440,htn_screened,40.8,33.3,48.3,Proportion,"40.8 (33.3, 48.3)",775,,NA,Madhya Pradesh,23,Khargone (West Nimar)
440,htn_diagnosed,14.3,9.8,18.8,Proportion,"14.3 (9.8, 18.8)",775,,NA,Madhya Pradesh,23,Khargone (West Nimar)
441,htn_screened,42.5,35.4,49.5,Proportion,"42.5 (35.4, 49.5)",748,,NA,Madhya Pradesh,23,Barwani
441,htn_diagnosed,9,5.1,12.9,Proportion,"9 (5.1, 12.9)",748,,NA,Madhya Pradesh,23,Barwani
442,htn_screened,59.7,53.4,66.1,Proportion,"59.7 (53.4, 66.1)",809,,NA,Madhya Pradesh,23,Rajgarh
442,htn_diagnosed,33,27,38.9,Proportion,"33 (27, 38.9)",809,,NA,Madhya Pradesh,23,Rajgarh
443,htn_screened,73.8,68,79.6,Proportion,"73.8 (68, 79.6)",522,,NA,Madhya Pradesh,23,Vidisha
443,htn_diagnosed,35.8,29.3,42.3,Proportion,"35.8 (29.3, 42.3)",522,,NA,Madhya Pradesh,23,Vidisha
444,htn_screened,82.5,75.6,89.4,Proportion,"82.5 (75.6, 89.4)",132,,NA,Madhya Pradesh,23,Bhopal
444,htn_diagnosed,32.4,18.3,46.4,Proportion,"32.4 (18.3, 46.4)",132,,NA,Madhya Pradesh,23,Bhopal
445,htn_screened,65.3,59.5,71.1,Proportion,"65.3 (59.5, 71.1)",835,,NA,Madhya Pradesh,23,Sehore
445,htn_diagnosed,38.5,31.4,45.7,Proportion,"38.5 (31.4, 45.7)",835,,NA,Madhya Pradesh,23,Sehore
446,htn_screened,63.1,54.3,71.9,Proportion,"63.1 (54.3, 71.9)",212,,NA,Madhya Pradesh,23,Raisen
446,htn_diagnosed,32.2,19.6,44.8,Proportion,"32.2 (19.6, 44.8)",212,,NA,Madhya Pradesh,23,Raisen
447,htn_screened,70.8,64.2,77.4,Proportion,"70.8 (64.2, 77.4)",640,,NA,Madhya Pradesh,23,Betul
447,htn_diagnosed,36.1,27.4,44.9,Proportion,"36.1 (27.4, 44.9)",640,,NA,Madhya Pradesh,23,Betul
448,htn_screened,62.3,54.9,69.8,Proportion,"62.3 (54.9, 69.8)",769,,NA,Madhya Pradesh,23,Harda
448,htn_diagnosed,28.3,23,33.5,Proportion,"28.3 (23, 33.5)",769,,NA,Madhya Pradesh,23,Harda
449,htn_screened,62.9,57.6,68.2,Proportion,"62.9 (57.6, 68.2)",757,,NA,Madhya Pradesh,23,Hoshangabad
449,htn_diagnosed,38.1,32.8,43.5,Proportion,"38.1 (32.8, 43.5)",757,,NA,Madhya Pradesh,23,Hoshangabad
450,htn_screened,54.4,42.1,66.8,Proportion,"54.4 (42.1, 66.8)",452,,NA,Madhya Pradesh,23,Katni
450,htn_diagnosed,17.8,11.6,23.9,Proportion,"17.8 (11.6, 23.9)",452,,NA,Madhya Pradesh,23,Katni
451,htn_screened,72.4,60.7,84.1,Proportion,"72.4 (60.7, 84.1)",129,,NA,Madhya Pradesh,23,Jabalpur
451,htn_diagnosed,36.7,26.5,46.8,Proportion,"36.7 (26.5, 46.8)",129,,NA,Madhya Pradesh,23,Jabalpur
452,htn_screened,67.7,62.4,72.9,Proportion,"67.7 (62.4, 72.9)",773,,NA,Madhya Pradesh,23,Narsimhapur
452,htn_diagnosed,27.4,22.5,32.4,Proportion,"27.4 (22.5, 32.4)",773,,NA,Madhya Pradesh,23,Narsimhapur
453,htn_screened,59.1,51.4,66.8,Proportion,"59.1 (51.4, 66.8)",750,,NA,Madhya Pradesh,23,Dindori
453,htn_diagnosed,9.7,6.7,12.7,Proportion,"9.7 (6.7, 12.7)",750,,NA,Madhya Pradesh,23,Dindori
454,htn_screened,62.7,54.5,70.8,Proportion,"62.7 (54.5, 70.8)",754,,NA,Madhya Pradesh,23,Mandla
454,htn_diagnosed,24,17.1,30.9,Proportion,"24 (17.1, 30.9)",754,,NA,Madhya Pradesh,23,Mandla
455,htn_screened,69.8,63.5,76.2,Proportion,"69.8 (63.5, 76.2)",610,,NA,Madhya Pradesh,23,Chhindwara
455,htn_diagnosed,33.9,28.3,39.6,Proportion,"33.9 (28.3, 39.6)",610,,NA,Madhya Pradesh,23,Chhindwara
456,htn_screened,69.1,62.3,76,Proportion,"69.1 (62.3, 76)",730,,NA,Madhya Pradesh,23,Seoni
456,htn_diagnosed,41.1,33.3,49,Proportion,"41.1 (33.3, 49)",730,,NA,Madhya Pradesh,23,Seoni
457,htn_screened,56.3,42.1,70.5,Proportion,"56.3 (42.1, 70.5)",503,,NA,Madhya Pradesh,23,Balaghat
457,htn_diagnosed,12.3,8,16.6,Proportion,"12.3 (8, 16.6)",503,,NA,Madhya Pradesh,23,Balaghat
458,htn_screened,51.8,43.6,59.9,Proportion,"51.8 (43.6, 59.9)",664,,NA,Madhya Pradesh,23,Guna
458,htn_diagnosed,18.5,12.4,24.6,Proportion,"18.5 (12.4, 24.6)",664,,NA,Madhya Pradesh,23,Guna
459,htn_screened,52.9,47,58.8,Proportion,"52.9 (47, 58.8)",397,,NA,Madhya Pradesh,23,Ashoknagar
459,htn_diagnosed,19.3,14.9,23.7,Proportion,"19.3 (14.9, 23.7)",397,,NA,Madhya Pradesh,23,Ashoknagar
460,htn_screened,57.6,51.4,63.8,Proportion,"57.6 (51.4, 63.8)",517,,NA,Madhya Pradesh,23,Shahdol
460,htn_diagnosed,15.2,11.2,19.1,Proportion,"15.2 (11.2, 19.1)",517,,NA,Madhya Pradesh,23,Shahdol
461,htn_screened,60.6,54,67.1,Proportion,"60.6 (54, 67.1)",764,,NA,Madhya Pradesh,23,Anuppur
461,htn_diagnosed,18.9,15,22.9,Proportion,"18.9 (15, 22.9)",764,,NA,Madhya Pradesh,23,Anuppur
462,htn_screened,61.5,55.6,67.4,Proportion,"61.5 (55.6, 67.4)",660,,NA,Madhya Pradesh,23,Sidhi
462,htn_diagnosed,26.1,19.9,32.4,Proportion,"26.1 (19.9, 32.4)",660,,NA,Madhya Pradesh,23,Sidhi
463,htn_screened,41,32.7,49.3,Proportion,"41 (32.7, 49.3)",375,,NA,Madhya Pradesh,23,Singrauli
463,htn_diagnosed,10.6,6.2,15.1,Proportion,"10.6 (6.2, 15.1)",375,,NA,Madhya Pradesh,23,Singrauli
464,htn_screened,44.3,37.4,51.2,Proportion,"44.3 (37.4, 51.2)",695,,NA,Madhya Pradesh,23,Jhabua
464,htn_diagnosed,9.8,5.6,14,Proportion,"9.8 (5.6, 14)",695,,NA,Madhya Pradesh,23,Jhabua
465,htn_screened,23.6,16.4,30.9,Proportion,"23.6 (16.4, 30.9)",805,,NA,Madhya Pradesh,23,Alirajpur
465,htn_diagnosed,6.3,3.1,9.6,Proportion,"6.3 (3.1, 9.6)",805,,NA,Madhya Pradesh,23,Alirajpur
466,htn_screened,65.4,52.4,78.3,Proportion,"65.4 (52.4, 78.3)",197,,NA,Madhya Pradesh,23,Khandwa (East Nimar)
466,htn_diagnosed,32.9,22.8,43,Proportion,"32.9 (22.8, 43)",197,,NA,Madhya Pradesh,23,Khandwa (East Nimar)
467,htn_screened,68.5,62,74.9,Proportion,"68.5 (62, 74.9)",613,,NA,Madhya Pradesh,23,Burhanpur
467,htn_diagnosed,32.1,23.1,41.2,Proportion,"32.1 (23.1, 41.2)",613,,NA,Madhya Pradesh,23,Burhanpur
468,htn_screened,80.9,77.8,83.9,Proportion,"80.9 (77.8, 83.9)",578,,NA,Gujarat,24,Kachchh
468,htn_diagnosed,37.4,31.7,43.1,Proportion,"37.4 (31.7, 43.1)",578,,NA,Gujarat,24,Kachchh
469,htn_screened,62.9,54.2,71.6,Proportion,"62.9 (54.2, 71.6)",457,,NA,Gujarat,24,Banas Kantha
469,htn_diagnosed,38.3,31.8,44.7,Proportion,"38.3 (31.8, 44.7)",457,,NA,Gujarat,24,Banas Kantha
470,htn_screened,69.2,63.1,75.3,Proportion,"69.2 (63.1, 75.3)",548,,NA,Gujarat,24,Patan
470,htn_diagnosed,40.3,34.6,46.1,Proportion,"40.3 (34.6, 46.1)",548,,NA,Gujarat,24,Patan
471,htn_screened,71.2,65.2,77.2,Proportion,"71.2 (65.2, 77.2)",692,,NA,Gujarat,24,Mahesana
471,htn_diagnosed,32.4,24.8,40,Proportion,"32.4 (24.8, 40)",692,,NA,Gujarat,24,Mahesana
473,htn_screened,64.2,57.9,70.5,Proportion,"64.2 (57.9, 70.5)",671,,NA,Gujarat,24,Gandhinagar
473,htn_diagnosed,28.7,23.1,34.2,Proportion,"28.7 (23.1, 34.2)",671,,NA,Gujarat,24,Gandhinagar
478,htn_screened,73.6,66.3,80.9,Proportion,"73.6 (66.3, 80.9)",584,,NA,Gujarat,24,Porbandar
478,htn_diagnosed,51,42.5,59.6,Proportion,"51 (42.5, 59.6)",584,,NA,Gujarat,24,Porbandar
480,htn_screened,72.1,65.3,78.9,Proportion,"72.1 (65.3, 78.9)",412,,NA,Gujarat,24,Amreli
480,htn_diagnosed,44.9,37.6,52.1,Proportion,"44.9 (37.6, 52.1)",412,,NA,Gujarat,24,Amreli
482,htn_screened,69.3,63.1,75.5,Proportion,"69.3 (63.1, 75.5)",823,,NA,Gujarat,24,Anand
482,htn_diagnosed,30.4,26.1,34.7,Proportion,"30.4 (26.1, 34.7)",823,,NA,Gujarat,24,Anand
485,htn_screened,38.8,30.5,47.1,Proportion,"38.8 (30.5, 47.1)",569,,NA,Gujarat,24,Dohad
485,htn_diagnosed,13.7,10,17.4,Proportion,"13.7 (10, 17.4)",569,,NA,Gujarat,24,Dohad
487,htn_screened,42.3,34,50.6,Proportion,"42.3 (34, 50.6)",582,,NA,Gujarat,24,Narmada
487,htn_diagnosed,12.5,8.3,16.7,Proportion,"12.5 (8.3, 16.7)",582,,NA,Gujarat,24,Narmada
488,htn_screened,53,44.5,61.5,Proportion,"53 (44.5, 61.5)",633,,NA,Gujarat,24,Bharuch
488,htn_diagnosed,31.1,25.4,36.8,Proportion,"31.1 (25.4, 36.8)",633,,NA,Gujarat,24,Bharuch
489,htn_screened,57.2,45.4,68.9,Proportion,"57.2 (45.4, 68.9)",589,,NA,Gujarat,24,The Dangs
489,htn_diagnosed,6.7,3.4,9.9,Proportion,"6.7 (3.4, 9.9)",589,,NA,Gujarat,24,The Dangs
490,htn_screened,81.1,76.9,85.4,Proportion,"81.1 (76.9, 85.4)",729,,NA,Gujarat,24,Navsari
490,htn_diagnosed,24,19.1,29,Proportion,"24 (19.1, 29)",729,,NA,Gujarat,24,Navsari
491,htn_screened,59.8,52.3,67.3,Proportion,"59.8 (52.3, 67.3)",778,,NA,Gujarat,24,Valsad
491,htn_diagnosed,17.5,12.9,22,Proportion,"17.5 (12.9, 22)",778,,NA,Gujarat,24,Valsad
492,htn_screened,77.3,70.4,84.2,Proportion,"77.3 (70.4, 84.2)",698,,NA,Gujarat,24,Surat
492,htn_diagnosed,28.3,22.4,34.3,Proportion,"28.3 (22.4, 34.3)",698,,NA,Gujarat,24,Surat
493,htn_screened,67.2,58.9,75.4,Proportion,"67.2 (58.9, 75.4)",801,,NA,Gujarat,24,Tapi
493,htn_diagnosed,13.5,10.2,16.8,Proportion,"13.5 (10.2, 16.8)",801,,NA,Gujarat,24,Tapi
494,htn_screened,90.8,85.5,96.1,Proportion,"90.8 (85.5, 96.1)",509,,NA,Dadra & Nagar Haveli & Daman & Diu,25,Diu
494,htn_diagnosed,50.2,41.3,59,Proportion,"50.2 (41.3, 59)",509,,NA,Dadra & Nagar Haveli & Daman & Diu,25,Diu
495,htn_screened,63.1,52,74.2,Proportion,"63.1 (52, 74.2)",433,,NA,Dadra & Nagar Haveli & Daman & Diu,25,Daman
495,htn_diagnosed,30.9,23.5,38.3,Proportion,"30.9 (23.5, 38.3)",433,,NA,Dadra & Nagar Haveli & Daman & Diu,25,Daman
496,htn_screened,82.4,76.4,88.4,Proportion,"82.4 (76.4, 88.4)",364,,NA,Dadra & Nagar Haveli & Daman & Diu,25,Dadra & Nagar Haveli
496,htn_diagnosed,30.1,23.8,36.3,Proportion,"30.1 (23.8, 36.3)",364,,NA,Dadra & Nagar Haveli & Daman & Diu,25,Dadra & Nagar Haveli
497,htn_screened,47.8,39.4,56.2,Proportion,"47.8 (39.4, 56.2)",716,,NA,Maharashtra,27,Nandurbar
497,htn_diagnosed,19.7,13.6,25.8,Proportion,"19.7 (13.6, 25.8)",716,,NA,Maharashtra,27,Nandurbar
498,htn_screened,57.3,48.5,66.1,Proportion,"57.3 (48.5, 66.1)",610,,NA,Maharashtra,27,Dhule
498,htn_diagnosed,35.1,27.2,43.1,Proportion,"35.1 (27.2, 43.1)",610,,NA,Maharashtra,27,Dhule
499,htn_screened,56.4,48.9,63.8,Proportion,"56.4 (48.9, 63.8)",607,,NA,Maharashtra,27,Jalgaon
499,htn_diagnosed,31.2,25.5,36.9,Proportion,"31.2 (25.5, 36.9)",607,,NA,Maharashtra,27,Jalgaon
500,htn_screened,79.1,72.8,85.4,Proportion,"79.1 (72.8, 85.4)",682,,NA,Maharashtra,27,Buldana
500,htn_diagnosed,32.4,26.7,38.2,Proportion,"32.4 (26.7, 38.2)",682,,NA,Maharashtra,27,Buldana
501,htn_screened,74.1,67.5,80.6,Proportion,"74.1 (67.5, 80.6)",614,,NA,Maharashtra,27,Akola
501,htn_diagnosed,28.6,24.4,32.8,Proportion,"28.6 (24.4, 32.8)",614,,NA,Maharashtra,27,Akola
502,htn_screened,71.3,65.2,77.4,Proportion,"71.3 (65.2, 77.4)",659,,NA,Maharashtra,27,Washim
502,htn_diagnosed,28.1,22,34.1,Proportion,"28.1 (22, 34.1)",659,,NA,Maharashtra,27,Washim
503,htn_screened,75.8,69,82.7,Proportion,"75.8 (69, 82.7)",639,,NA,Maharashtra,27,Amravati
503,htn_diagnosed,35.8,29.1,42.5,Proportion,"35.8 (29.1, 42.5)",639,,NA,Maharashtra,27,Amravati
504,htn_screened,81.9,76.2,87.6,Proportion,"81.9 (76.2, 87.6)",480,,NA,Maharashtra,27,Wardha
504,htn_diagnosed,40,33.6,46.4,Proportion,"40 (33.6, 46.4)",480,,NA,Maharashtra,27,Wardha
505,htn_screened,81.6,76.6,86.7,Proportion,"81.6 (76.6, 86.7)",646,,NA,Maharashtra,27,Nagpur
505,htn_diagnosed,41.5,35.8,47.3,Proportion,"41.5 (35.8, 47.3)",646,,NA,Maharashtra,27,Nagpur
506,htn_screened,84.2,79.4,89,Proportion,"84.2 (79.4, 89)",618,,NA,Maharashtra,27,Bhandara
506,htn_diagnosed,42.6,37.5,47.7,Proportion,"42.6 (37.5, 47.7)",618,,NA,Maharashtra,27,Bhandara
507,htn_screened,80.3,74.8,85.8,Proportion,"80.3 (74.8, 85.8)",635,,NA,Maharashtra,27,Gondiya
507,htn_diagnosed,41.2,34.9,47.5,Proportion,"41.2 (34.9, 47.5)",635,,NA,Maharashtra,27,Gondiya
508,htn_screened,83.8,78.1,89.4,Proportion,"83.8 (78.1, 89.4)",501,,NA,Maharashtra,27,Gadchiroli
508,htn_diagnosed,36.8,30.5,43.1,Proportion,"36.8 (30.5, 43.1)",501,,NA,Maharashtra,27,Gadchiroli
509,htn_screened,85.3,79.4,91.2,Proportion,"85.3 (79.4, 91.2)",656,,NA,Maharashtra,27,Chandrapur
509,htn_diagnosed,38.9,31.6,46.3,Proportion,"38.9 (31.6, 46.3)",656,,NA,Maharashtra,27,Chandrapur
510,htn_screened,67.2,60.6,73.9,Proportion,"67.2 (60.6, 73.9)",536,,NA,Maharashtra,27,Yavatmal
510,htn_diagnosed,31.1,24.9,37.3,Proportion,"31.1 (24.9, 37.3)",536,,NA,Maharashtra,27,Yavatmal
511,htn_screened,73.7,68.5,78.9,Proportion,"73.7 (68.5, 78.9)",547,,NA,Maharashtra,27,Nanded
511,htn_diagnosed,39.2,32.4,46.1,Proportion,"39.2 (32.4, 46.1)",547,,NA,Maharashtra,27,Nanded
512,htn_screened,66.1,57.6,74.7,Proportion,"66.1 (57.6, 74.7)",561,,NA,Maharashtra,27,Hingoli
512,htn_diagnosed,32.9,27.4,38.4,Proportion,"32.9 (27.4, 38.4)",561,,NA,Maharashtra,27,Hingoli
513,htn_screened,64.2,58.5,70,Proportion,"64.2 (58.5, 70)",477,,NA,Maharashtra,27,Parbhani
513,htn_diagnosed,37.1,32.2,42.1,Proportion,"37.1 (32.2, 42.1)",477,,NA,Maharashtra,27,Parbhani
514,htn_screened,67.5,61.4,73.6,Proportion,"67.5 (61.4, 73.6)",536,,NA,Maharashtra,27,Jalna
514,htn_diagnosed,28.9,24.5,33.4,Proportion,"28.9 (24.5, 33.4)",536,,NA,Maharashtra,27,Jalna
515,htn_screened,76.4,68.4,84.4,Proportion,"76.4 (68.4, 84.4)",533,,NA,Maharashtra,27,Aurangabad
515,htn_diagnosed,34.2,28.5,40,Proportion,"34.2 (28.5, 40)",533,,NA,Maharashtra,27,Aurangabad
516,htn_screened,56.6,51,62.1,Proportion,"56.6 (51, 62.1)",656,,NA,Maharashtra,27,Nashik
516,htn_diagnosed,25.8,22.2,29.4,Proportion,"25.8 (22.2, 29.4)",656,,NA,Maharashtra,27,Nashik
518,htn_screened,92,88.5,95.4,Proportion,"92 (88.5, 95.4)",306,,NA,Maharashtra,27,Mumbai Suburban
518,htn_diagnosed,45.2,38.1,52.3,Proportion,"45.2 (38.1, 52.3)",306,,NA,Maharashtra,27,Mumbai Suburban
519,htn_screened,92.4,88.8,96.1,Proportion,"92.4 (88.8, 96.1)",502,,NA,Maharashtra,27,Mumbai
519,htn_diagnosed,46,37.5,54.5,Proportion,"46 (37.5, 54.5)",502,,NA,Maharashtra,27,Mumbai
520,htn_screened,76.1,69.9,82.4,Proportion,"76.1 (69.9, 82.4)",715,,NA,Maharashtra,27,Raigarh
520,htn_diagnosed,32,27.4,36.7,Proportion,"32 (27.4, 36.7)",715,,NA,Maharashtra,27,Raigarh
521,htn_screened,76.9,70.3,83.5,Proportion,"76.9 (70.3, 83.5)",595,,NA,Maharashtra,27,Pune
521,htn_diagnosed,31.2,26.3,36.2,Proportion,"31.2 (26.3, 36.2)",595,,NA,Maharashtra,27,Pune
522,htn_screened,63.4,57.7,69.1,Proportion,"63.4 (57.7, 69.1)",762,,NA,Maharashtra,27,Ahmadnagar
522,htn_diagnosed,28.7,23.3,34.1,Proportion,"28.7 (23.3, 34.1)",762,,NA,Maharashtra,27,Ahmadnagar
523,htn_screened,67.9,60.7,75,Proportion,"67.9 (60.7, 75)",698,,NA,Maharashtra,27,Bid
523,htn_diagnosed,23.9,19.5,28.3,Proportion,"23.9 (19.5, 28.3)",698,,NA,Maharashtra,27,Bid
524,htn_screened,76.6,69.9,83.4,Proportion,"76.6 (69.9, 83.4)",603,,NA,Maharashtra,27,Latur
524,htn_diagnosed,26.8,21.9,31.8,Proportion,"26.8 (21.9, 31.8)",603,,NA,Maharashtra,27,Latur
525,htn_screened,71,65.5,76.6,Proportion,"71 (65.5, 76.6)",783,,NA,Maharashtra,27,Osmanabad
525,htn_diagnosed,24,19.9,28,Proportion,"24 (19.9, 28)",783,,NA,Maharashtra,27,Osmanabad
526,htn_screened,70,63.9,76.1,Proportion,"70 (63.9, 76.1)",784,,NA,Maharashtra,27,Solapur
526,htn_diagnosed,24,18.8,29.3,Proportion,"24 (18.8, 29.3)",784,,NA,Maharashtra,27,Solapur
527,htn_screened,77,71.5,82.5,Proportion,"77 (71.5, 82.5)",879,,NA,Maharashtra,27,Satara
527,htn_diagnosed,30.4,26.3,34.6,Proportion,"30.4 (26.3, 34.6)",879,,NA,Maharashtra,27,Satara
528,htn_screened,75.8,70.8,80.7,Proportion,"75.8 (70.8, 80.7)",863,,NA,Maharashtra,27,Ratnagiri
528,htn_diagnosed,35.5,30.7,40.2,Proportion,"35.5 (30.7, 40.2)",863,,NA,Maharashtra,27,Ratnagiri
529,htn_screened,76.7,69.3,84.1,Proportion,"76.7 (69.3, 84.1)",919,,NA,Maharashtra,27,Sindhudurg
529,htn_diagnosed,43.2,36.9,49.5,Proportion,"43.2 (36.9, 49.5)",919,,NA,Maharashtra,27,Sindhudurg
530,htn_screened,77.3,69.6,85.1,Proportion,"77.3 (69.6, 85.1)",945,,NA,Maharashtra,27,Kolhapur
530,htn_diagnosed,39.3,34,44.6,Proportion,"39.3 (34, 44.6)",945,,NA,Maharashtra,27,Kolhapur
531,htn_screened,74.2,65.3,83.1,Proportion,"74.2 (65.3, 83.1)",944,,NA,Maharashtra,27,Sangli
531,htn_diagnosed,30,24.6,35.4,Proportion,"30 (24.6, 35.4)",944,,NA,Maharashtra,27,Sangli
542,htn_screened,81.3,75.5,87.1,Proportion,"81.3 (75.5, 87.1)",530,,NA,Andhra Pradesh,28,Srikakulam
542,htn_diagnosed,45.1,38.5,51.6,Proportion,"45.1 (38.5, 51.6)",530,,NA,Andhra Pradesh,28,Srikakulam
543,htn_screened,75.9,70.2,81.6,Proportion,"75.9 (70.2, 81.6)",580,,NA,Andhra Pradesh,28,Vizianagaram
543,htn_diagnosed,41.7,37.4,46,Proportion,"41.7 (37.4, 46)",580,,NA,Andhra Pradesh,28,Vizianagaram
544,htn_screened,69.4,64.2,74.7,Proportion,"69.4 (64.2, 74.7)",575,,NA,Andhra Pradesh,28,Visakhapatnam
544,htn_diagnosed,41,35.6,46.4,Proportion,"41 (35.6, 46.4)",575,,NA,Andhra Pradesh,28,Visakhapatnam
545,htn_screened,83.4,79.3,87.5,Proportion,"83.4 (79.3, 87.5)",673,,NA,Andhra Pradesh,28,East Godavari
545,htn_diagnosed,55.9,50.2,61.6,Proportion,"55.9 (50.2, 61.6)",673,,NA,Andhra Pradesh,28,East Godavari
546,htn_screened,88.5,84.7,92.2,Proportion,"88.5 (84.7, 92.2)",690,,NA,Andhra Pradesh,28,West Godavari
546,htn_diagnosed,46.8,39.8,53.9,Proportion,"46.8 (39.8, 53.9)",690,,NA,Andhra Pradesh,28,West Godavari
547,htn_screened,89.6,86,93.1,Proportion,"89.6 (86, 93.1)",602,,NA,Andhra Pradesh,28,Krishna
