state,variable,estimate,lci,uci,type,est_ci,n,stratification,strata,residence,n5_state,zone
11,htn_diagnosed,39.8,34.8,44.8,Proportion,"39.8 (34.8, 44.8)",992,education,No education,Total,Sikkim,North East
11,htn_screened,80.6,76.4,84.7,Proportion,"80.6 (76.4, 84.7)",980,education,Primary,Total,Sikkim,North East
11,htn_diagnosed,38.1,33.6,42.7,Proportion,"38.1 (33.6, 42.7)",980,education,Primary,Total,Sikkim,North East
11,htn_screened,82.5,79.3,85.6,Proportion,"82.5 (79.3, 85.6)",1456,education,Secondary,Total,Sikkim,North East
11,htn_diagnosed,35.4,30.5,40.4,Proportion,"35.4 (30.5, 40.4)",1456,education,Secondary,Total,Sikkim,North East
12,htn_screened,75.1,71.3,78.9,Proportion,"75.1 (71.3, 78.9)",1780,education,Higher,Total,Arunachal Pradesh,North East
12,htn_diagnosed,37.4,32.9,41.9,Proportion,"37.4 (32.9, 41.9)",1780,education,Higher,Total,Arunachal Pradesh,North East
12,htn_screened,64.9,62.3,67.5,Proportion,"64.9 (62.3, 67.5)",6588,education,No education,Total,Arunachal Pradesh,North East
12,htn_diagnosed,28.2,25.8,30.5,Proportion,"28.2 (25.8, 30.5)",6588,education,No education,Total,Arunachal Pradesh,North East
12,htn_screened,71.4,68.5,74.3,Proportion,"71.4 (68.5, 74.3)",2219,education,Primary,Total,Arunachal Pradesh,North East
12,htn_diagnosed,28.2,25.5,31,Proportion,"28.2 (25.5, 31)",2219,education,Primary,Total,Arunachal Pradesh,North East
12,htn_screened,74,71.7,76.2,Proportion,"74 (71.7, 76.2)",5947,education,Secondary,Total,Arunachal Pradesh,North East
12,htn_diagnosed,31.8,29.4,34.3,Proportion,"31.8 (29.4, 34.3)",5947,education,Secondary,Total,Arunachal Pradesh,North East
13,htn_screened,82.2,77.8,86.6,Proportion,"82.2 (77.8, 86.6)",572,education,Higher,Total,Nagaland,North East
13,htn_diagnosed,43.9,37.2,50.6,Proportion,"43.9 (37.2, 50.6)",572,education,Higher,Total,Nagaland,North East
13,htn_screened,58.7,54.3,63,Proportion,"58.7 (54.3, 63)",1748,education,No education,Total,Nagaland,North East
13,htn_diagnosed,29.2,25.3,33,Proportion,"29.2 (25.3, 33)",1748,education,No education,Total,Nagaland,North East
13,htn_screened,71.6,67.8,75.4,Proportion,"71.6 (67.8, 75.4)",1603,education,Primary,Total,Nagaland,North East
13,htn_diagnosed,38,34,41.9,Proportion,"38 (34, 41.9)",1603,education,Primary,Total,Nagaland,North East
13,htn_screened,74.9,71.8,78,Proportion,"74.9 (71.8, 78)",3694,education,Secondary,Total,Nagaland,North East
13,htn_diagnosed,42.3,38.7,45.8,Proportion,"42.3 (38.7, 45.8)",3694,education,Secondary,Total,Nagaland,North East
14,htn_screened,93.5,91.9,95.2,Proportion,"93.5 (91.9, 95.2)",1102,education,Higher,Total,Manipur,North East
14,htn_diagnosed,46.5,42.6,50.4,Proportion,"46.5 (42.6, 50.4)",1102,education,Higher,Total,Manipur,North East
14,htn_screened,91,88.9,93.1,Proportion,"91 (88.9, 93.1)",1315,education,No education,Total,Manipur,North East
14,htn_diagnosed,49.4,45.6,53.1,Proportion,"49.4 (45.6, 53.1)",1315,education,No education,Total,Manipur,North East
14,htn_screened,87.8,85.3,90.2,Proportion,"87.8 (85.3, 90.2)",1006,education,Primary,Total,Manipur,North East
14,htn_diagnosed,45.9,41.7,50.2,Proportion,"45.9 (41.7, 50.2)",1006,education,Primary,Total,Manipur,North East
14,htn_screened,89.1,87.6,90.5,Proportion,"89.1 (87.6, 90.5)",3045,education,Secondary,Total,Manipur,North East
14,htn_diagnosed,41.6,38.8,44.4,Proportion,"41.6 (38.8, 44.4)",3045,education,Secondary,Total,Manipur,North East
15,htn_screened,94,91.4,96.5,Proportion,"94 (91.4, 96.5)",477,education,Higher,Total,Mizoram,North East
15,htn_diagnosed,46.3,40.5,52,Proportion,"46.3 (40.5, 52)",477,education,Higher,Total,Mizoram,North East
15,htn_screened,72.9,66.1,79.6,Proportion,"72.9 (66.1, 79.6)",390,education,No education,Total,Mizoram,North East
15,htn_diagnosed,36.4,29.3,43.4,Proportion,"36.4 (29.3, 43.4)",390,education,No education,Total,Mizoram,North East
15,htn_screened,89.2,86.8,91.6,Proportion,"89.2 (86.8, 91.6)",1038,education,Primary,Total,Mizoram,North East
15,htn_diagnosed,48.4,43.2,53.6,Proportion,"48.4 (43.2, 53.6)",1038,education,Primary,Total,Mizoram,North East
15,htn_screened,91.1,89.2,92.9,Proportion,"91.1 (89.2, 92.9)",2331,education,Secondary,Total,Mizoram,North East
15,htn_diagnosed,46.5,41.4,51.6,Proportion,"46.5 (41.4, 51.6)",2331,education,Secondary,Total,Mizoram,North East
16,htn_screened,94,90.7,97.2,Proportion,"94 (90.7, 97.2)",311,education,Higher,Total,Tripura,North East
16,htn_diagnosed,61.5,53.7,69.3,Proportion,"61.5 (53.7, 69.3)",311,education,Higher,Total,Tripura,North East
16,htn_screened,80.8,77.1,84.6,Proportion,"80.8 (77.1, 84.6)",993,education,No education,Total,Tripura,North East
16,htn_diagnosed,48.8,44.2,53.4,Proportion,"48.8 (44.2, 53.4)",993,education,No education,Total,Tripura,North East
16,htn_screened,84.6,81.8,87.5,Proportion,"84.6 (81.8, 87.5)",1122,education,Primary,Total,Tripura,North East
16,htn_diagnosed,51.8,47.9,55.8,Proportion,"51.8 (47.9, 55.8)",1122,education,Primary,Total,Tripura,North East
16,htn_screened,86.5,84.2,88.7,Proportion,"86.5 (84.2, 88.7)",1924,education,Secondary,Total,Tripura,North East
16,htn_diagnosed,51.7,47.9,55.5,Proportion,"51.7 (47.9, 55.5)",1924,education,Secondary,Total,Tripura,North East
17,htn_screened,78.7,72,85.4,Proportion,"78.7 (72, 85.4)",355,education,Higher,Total,Meghalaya,North East
17,htn_diagnosed,33.8,27.5,40.2,Proportion,"33.8 (27.5, 40.2)",355,education,Higher,Total,Meghalaya,North East
17,htn_screened,63.1,58.7,67.5,Proportion,"63.1 (58.7, 67.5)",1550,education,No education,Total,Meghalaya,North East
17,htn_diagnosed,33.7,29.4,38.1,Proportion,"33.7 (29.4, 38.1)",1550,education,No education,Total,Meghalaya,North East
17,htn_screened,65.2,60.9,69.4,Proportion,"65.2 (60.9, 69.4)",1171,education,Primary,Total,Meghalaya,North East
17,htn_diagnosed,31,27.5,34.5,Proportion,"31 (27.5, 34.5)",1171,education,Primary,Total,Meghalaya,North East
17,htn_screened,63.4,57.8,68.9,Proportion,"63.4 (57.8, 68.9)",2290,education,Secondary,Total,Meghalaya,North East
17,htn_diagnosed,29.1,25.6,32.5,Proportion,"29.1 (25.6, 32.5)",2290,education,Secondary,Total,Meghalaya,North East
18,htn_screened,88.1,85.8,90.5,Proportion,"88.1 (85.8, 90.5)",1295,education,Higher,Total,Assam,North East
18,htn_diagnosed,53.5,49.5,57.6,Proportion,"53.5 (49.5, 57.6)",1295,education,Higher,Total,Assam,North East
18,htn_screened,77.8,76,79.5,Proportion,"77.8 (76, 79.5)",5980,education,No education,Total,Assam,North East
18,htn_diagnosed,44.8,42.7,46.8,Proportion,"44.8 (42.7, 46.8)",5980,education,No education,Total,Assam,North East
18,htn_screened,82.2,80.5,83.9,Proportion,"82.2 (80.5, 83.9)",3422,education,Primary,Total,Assam,North East
18,htn_diagnosed,45.9,43.6,48.2,Proportion,"45.9 (43.6, 48.2)",3422,education,Primary,Total,Assam,North East
18,htn_screened,82.6,81.2,83.9,Proportion,"82.6 (81.2, 83.9)",8431,education,Secondary,Total,Assam,North East
18,htn_diagnosed,45.1,43.2,47,Proportion,"45.1 (43.2, 47)",8431,education,Secondary,Total,Assam,North East
19,htn_screened,82,78.4,85.6,Proportion,"82 (78.4, 85.6)",982,education,Higher,Total,West Bengal,East
19,htn_diagnosed,45.3,40.4,50.2,Proportion,"45.3 (40.4, 50.2)",982,education,Higher,Total,West Bengal,East
19,htn_screened,77,75,79.1,Proportion,"77 (75, 79.1)",3817,education,No education,Total,West Bengal,East
19,htn_diagnosed,41.1,39,43.2,Proportion,"41.1 (39, 43.2)",3817,education,No education,Total,West Bengal,East
19,htn_screened,77.3,75,79.5,Proportion,"77.3 (75, 79.5)",2420,education,Primary,Total,West Bengal,East
19,htn_diagnosed,39.8,37.2,42.5,Proportion,"39.8 (37.2, 42.5)",2420,education,Primary,Total,West Bengal,East
19,htn_screened,78.6,76.4,80.7,Proportion,"78.6 (76.4, 80.7)",4391,education,Secondary,Total,West Bengal,East
19,htn_diagnosed,41.4,39.1,43.6,Proportion,"41.4 (39.1, 43.6)",4391,education,Secondary,Total,West Bengal,East
20,htn_screened,81.4,78.4,84.4,Proportion,"81.4 (78.4, 84.4)",1421,education,Higher,Total,Jharkhand,East
20,htn_diagnosed,46.2,42,50.3,Proportion,"46.2 (42, 50.3)",1421,education,Higher,Total,Jharkhand,East
20,htn_screened,63,61,65.1,Proportion,"63 (61, 65.1)",6906,education,No education,Total,Jharkhand,East
20,htn_diagnosed,30.9,28.8,33.1,Proportion,"30.9 (28.8, 33.1)",6906,education,No education,Total,Jharkhand,East
20,htn_screened,68.5,65.7,71.4,Proportion,"68.5 (65.7, 71.4)",1802,education,Primary,Total,Jharkhand,East
20,htn_diagnosed,34,30.9,37.1,Proportion,"34 (30.9, 37.1)",1802,education,Primary,Total,Jharkhand,East
20,htn_screened,72.2,70.1,74.3,Proportion,"72.2 (70.1, 74.3)",5354,education,Secondary,Total,Jharkhand,East
20,htn_diagnosed,39.6,36.7,42.5,Proportion,"39.6 (36.7, 42.5)",5354,education,Secondary,Total,Jharkhand,East
21,htn_screened,75.7,72.8,78.6,Proportion,"75.7 (72.8, 78.6)",1410,education,Higher,Total,Odisha,East
21,htn_diagnosed,44.1,40,48.2,Proportion,"44.1 (40, 48.2)",1410,education,Higher,Total,Odisha,East
21,htn_screened,52.3,50.4,54.2,Proportion,"52.3 (50.4, 54.2)",6947,education,No education,Total,Odisha,East
21,htn_diagnosed,28.9,27.1,30.6,Proportion,"28.9 (27.1, 30.6)",6947,education,No education,Total,Odisha,East
21,htn_screened,64.7,62.7,66.7,Proportion,"64.7 (62.7, 66.7)",4240,education,Primary,Total,Odisha,East
21,htn_diagnosed,38.4,36.4,40.5,Proportion,"38.4 (36.4, 40.5)",4240,education,Primary,Total,Odisha,East
21,htn_screened,68,66.3,69.7,Proportion,"68 (66.3, 69.7)",6637,education,Secondary,Total,Odisha,East
21,htn_diagnosed,39,37,40.9,Proportion,"39 (37, 40.9)",6637,education,Secondary,Total,Odisha,East
22,htn_screened,75.8,72.6,79,Proportion,"75.8 (72.6, 79)",1606,education,Higher,Total,Chhattisgarh,Central
22,htn_diagnosed,29,25,33,Proportion,"29 (25, 33)",1606,education,Higher,Total,Chhattisgarh,Central
22,htn_screened,62.9,60.6,65.1,Proportion,"62.9 (60.6, 65.1)",8319,education,No education,Total,Chhattisgarh,Central
22,htn_diagnosed,21.7,19.9,23.4,Proportion,"21.7 (19.9, 23.4)",8319,education,No education,Total,Chhattisgarh,Central
22,htn_screened,68.5,66,71.1,Proportion,"68.5 (66, 71.1)",3566,education,Primary,Total,Chhattisgarh,Central
22,htn_diagnosed,22.2,20.1,24.2,Proportion,"22.2 (20.1, 24.2)",3566,education,Primary,Total,Chhattisgarh,Central
22,htn_screened,68.2,66.1,70.3,Proportion,"68.2 (66.1, 70.3)",6090,education,Secondary,Total,Chhattisgarh,Central
22,htn_diagnosed,23,20.7,25.2,Proportion,"23 (20.7, 25.2)",6090,education,Secondary,Total,Chhattisgarh,Central
23,htn_screened,73.7,71.5,76,Proportion,"73.7 (71.5, 76)",2601,education,Higher,Total,Madhya Pradesh,Central
23,htn_diagnosed,31.4,28.5,34.4,Proportion,"31.4 (28.5, 34.4)",2601,education,Higher,Total,Madhya Pradesh,Central
23,htn_screened,57.6,56,59.2,Proportion,"57.6 (56, 59.2)",12644,education,No education,Total,Madhya Pradesh,Central
23,htn_diagnosed,22.6,21.3,23.9,Proportion,"22.6 (21.3, 23.9)",12644,education,No education,Total,Madhya Pradesh,Central
23,htn_screened,63.7,61.7,65.6,Proportion,"63.7 (61.7, 65.6)",5412,education,Primary,Total,Madhya Pradesh,Central
23,htn_diagnosed,27.6,25.9,29.4,Proportion,"27.6 (25.9, 29.4)",5412,education,Primary,Total,Madhya Pradesh,Central
23,htn_screened,64.5,62.8,66.1,Proportion,"64.5 (62.8, 66.1)",9155,education,Secondary,Total,Madhya Pradesh,Central
23,htn_diagnosed,26.2,24.7,27.7,Proportion,"26.2 (24.7, 27.7)",9155,education,Secondary,Total,Madhya Pradesh,Central
24,htn_screened,77.2,74,80.5,Proportion,"77.2 (74, 80.5)",1779,education,Higher,Total,Gujarat,West
24,htn_diagnosed,37.3,32.2,42.5,Proportion,"37.3 (32.2, 42.5)",1779,education,Higher,Total,Gujarat,West
24,htn_screened,64.5,62.3,66.7,Proportion,"64.5 (62.3, 66.7)",7081,education,No education,Total,Gujarat,West
24,htn_diagnosed,31.2,29.4,33,Proportion,"31.2 (29.4, 33)",7081,education,No education,Total,Gujarat,West
24,htn_screened,71.5,69.2,73.8,Proportion,"71.5 (69.2, 73.8)",3512,education,Primary,Total,Gujarat,West
24,htn_diagnosed,35.6,33.1,38,Proportion,"35.6 (33.1, 38)",3512,education,Primary,Total,Gujarat,West
24,htn_screened,71.1,69.1,73,Proportion,"71.1 (69.1, 73)",7982,education,Secondary,Total,Gujarat,West
24,htn_diagnosed,32.5,30.6,34.4,Proportion,"32.5 (30.6, 34.4)",7982,education,Secondary,Total,Gujarat,West
25,htn_screened,90.3,84.7,95.9,Proportion,"90.3 (84.7, 95.9)",132,education,Higher,Total,Dadra & Nagar Haveli And Daman & Diu,West
25,htn_diagnosed,42.7,32.2,53.2,Proportion,"42.7 (32.2, 53.2)",132,education,Higher,Total,Dadra & Nagar Haveli And Daman & Diu,West
25,htn_screened,79.7,72.3,87.1,Proportion,"79.7 (72.3, 87.1)",369,education,No education,Total,Dadra & Nagar Haveli And Daman & Diu,West
25,htn_diagnosed,31.9,24.8,38.9,Proportion,"31.9 (24.8, 38.9)",369,education,No education,Total,Dadra & Nagar Haveli And Daman & Diu,West
25,htn_screened,74.1,65.4,82.8,Proportion,"74.1 (65.4, 82.8)",212,education,Primary,Total,Dadra & Nagar Haveli And Daman & Diu,West
25,htn_diagnosed,36.2,27.2,45.1,Proportion,"36.2 (27.2, 45.1)",212,education,Primary,Total,Dadra & Nagar Haveli And Daman & Diu,West
25,htn_screened,72.8,65.2,80.3,Proportion,"72.8 (65.2, 80.3)",593,education,Secondary,Total,Dadra & Nagar Haveli And Daman & Diu,West
25,htn_diagnosed,27.9,22.2,33.6,Proportion,"27.9 (22.2, 33.6)",593,education,Secondary,Total,Dadra & Nagar Haveli And Daman & Diu,West
27,htn_screened,77,74.2,79.9,Proportion,"77 (74.2, 79.9)",2486,education,Higher,Total,Maharashtra,West
27,htn_diagnosed,31.1,28.1,34.1,Proportion,"31.1 (28.1, 34.1)",2486,education,Higher,Total,Maharashtra,West
27,htn_screened,72.2,70.2,74.2,Proportion,"72.2 (70.2, 74.2)",6696,education,No education,Total,Maharashtra,West
27,htn_diagnosed,35.4,33.5,37.3,Proportion,"35.4 (33.5, 37.3)",6696,education,No education,Total,Maharashtra,West
27,htn_screened,75.7,73.6,77.8,Proportion,"75.7 (73.6, 77.8)",4488,education,Primary,Total,Maharashtra,West
27,htn_diagnosed,33.3,31.3,35.4,Proportion,"33.3 (31.3, 35.4)",4488,education,Primary,Total,Maharashtra,West
27,htn_screened,73.8,72,75.6,Proportion,"73.8 (72, 75.6)",9665,education,Secondary,Total,Maharashtra,West
27,htn_diagnosed,32,30.4,33.6,Proportion,"32 (30.4, 33.6)",9665,education,Secondary,Total,Maharashtra,West
28,htn_screened,80.5,76.8,84.3,Proportion,"80.5 (76.8, 84.3)",629,education,Higher,Total,Andhra Pradesh,South
28,htn_diagnosed,41,35.9,46.1,Proportion,"41 (35.9, 46.1)",629,education,Higher,Total,Andhra Pradesh,South
28,htn_screened,86.2,84.5,87.9,Proportion,"86.2 (84.5, 87.9)",3679,education,No education,Total,Andhra Pradesh,South
28,htn_diagnosed,45.2,43,47.5,Proportion,"45.2 (43, 47.5)",3679,education,No education,Total,Andhra Pradesh,South
28,htn_screened,84,81.7,86.3,Proportion,"84 (81.7, 86.3)",1443,education,Primary,Total,Andhra Pradesh,South
28,htn_diagnosed,48.3,45.5,51.1,Proportion,"48.3 (45.5, 51.1)",1443,education,Primary,Total,Andhra Pradesh,South
28,htn_screened,82.8,80.8,84.7,Proportion,"82.8 (80.8, 84.7)",2333,education,Secondary,Total,Andhra Pradesh,South
28,htn_diagnosed,38.9,36.1,41.7,Proportion,"38.9 (36.1, 41.7)",2333,education,Secondary,Total,Andhra Pradesh,South
29,htn_screened,72.9,67.6,78.2,Proportion,"72.9 (67.6, 78.2)",1859,education,Higher,Total,Karnataka,South
29,htn_diagnosed,33.1,29.5,36.8,Proportion,"33.1 (29.5, 36.8)",1859,education,Higher,Total,Karnataka,South
29,htn_screened,74.5,72.7,76.3,Proportion,"74.5 (72.7, 76.3)",7994,education,No education,Total,Karnataka,South
29,htn_diagnosed,36.7,34.9,38.5,Proportion,"36.7 (34.9, 38.5)",7994,education,No education,Total,Karnataka,South
29,htn_screened,77.6,75.5,79.7,Proportion,"77.6 (75.5, 79.7)",3630,education,Primary,Total,Karnataka,South
29,htn_diagnosed,39,36.7,41.3,Proportion,"39 (36.7, 41.3)",3630,education,Primary,Total,Karnataka,South
29,htn_screened,75,72.5,77.5,Proportion,"75 (72.5, 77.5)",8010,education,Secondary,Total,Karnataka,South
29,htn_diagnosed,35.3,33,37.6,Proportion,"35.3 (33, 37.6)",8010,education,Secondary,Total,Karnataka,South
30,htn_screened,90.2,85.9,94.4,Proportion,"90.2 (85.9, 94.4)",255,education,Higher,Total,Goa,West
30,htn_diagnosed,54.4,46.7,62.1,Proportion,"54.4 (46.7, 62.1)",255,education,Higher,Total,Goa,West
30,htn_screened,98.1,96.4,99.7,Proportion,"98.1 (96.4, 99.7)",244,education,No education,Total,Goa,West
30,htn_diagnosed,71.2,64,78.4,Proportion,"71.2 (64, 78.4)",244,education,No education,Total,Goa,West
30,htn_screened,97.2,94.5,99.9,Proportion,"97.2 (94.5, 99.9)",248,education,Primary,Total,Goa,West
30,htn_diagnosed,64.7,56.4,73.1,Proportion,"64.7 (56.4, 73.1)",248,education,Primary,Total,Goa,West
30,htn_screened,95.3,93.2,97.5,Proportion,"95.3 (93.2, 97.5)",744,education,Secondary,Total,Goa,West
30,htn_diagnosed,55.2,50.6,59.8,Proportion,"55.2 (50.6, 59.8)",744,education,Secondary,Total,Goa,West
31,htn_screened,96.9,92.7,101,Proportion,"96.9 (92.7, 101)",65,education,Higher,Total,Lakshadweep,South
31,htn_diagnosed,28.1,16.6,39.5,Proportion,"28.1 (16.6, 39.5)",65,education,Higher,Total,Lakshadweep,South
31,htn_screened,99,97.2,100.9,Proportion,"99 (97.2, 100.9)",114,education,No education,Total,Lakshadweep,South
31,htn_diagnosed,54.7,43.7,65.6,Proportion,"54.7 (43.7, 65.6)",114,education,No education,Total,Lakshadweep,South
31,htn_screened,100,100,100,Proportion,"100 (100, 100)",259,education,Primary,Total,Lakshadweep,South
31,htn_diagnosed,52.8,44.4,61.1,Proportion,"52.8 (44.4, 61.1)",259,education,Primary,Total,Lakshadweep,South
31,htn_screened,96.9,95.3,98.5,Proportion,"96.9 (95.3, 98.5)",425,education,Secondary,Total,Lakshadweep,South
31,htn_diagnosed,37,31.1,43,Proportion,"37 (31.1, 43)",425,education,Secondary,Total,Lakshadweep,South
32,htn_screened,94.4,92.9,95.9,Proportion,"94.4 (92.9, 95.9)",1195,education,Higher,Total,Kerala,South
32,htn_diagnosed,53.2,49.7,56.7,Proportion,"53.2 (49.7, 56.7)",1195,education,Higher,Total,Kerala,South
32,htn_screened,95.9,94.3,97.6,Proportion,"95.9 (94.3, 97.6)",894,education,No education,Total,Kerala,South
32,htn_diagnosed,65.8,62,69.6,Proportion,"65.8 (62, 69.6)",894,education,No education,Total,Kerala,South
32,htn_screened,97,96.2,97.7,Proportion,"97 (96.2, 97.7)",2785,education,Primary,Total,Kerala,South
32,htn_diagnosed,67.4,65.1,69.6,Proportion,"67.4 (65.1, 69.6)",2785,education,Primary,Total,Kerala,South
32,htn_screened,95.6,95,96.2,Proportion,"95.6 (95, 96.2)",6280,education,Secondary,Total,Kerala,South
32,htn_diagnosed,55.6,53.8,57.3,Proportion,"55.6 (53.8, 57.3)",6280,education,Secondary,Total,Kerala,South
33,htn_screened,87.6,86,89.2,Proportion,"87.6 (86, 89.2)",2780,education,Higher,Total,Tamil Nadu,South
33,htn_diagnosed,40.9,37.3,44.6,Proportion,"40.9 (37.3, 44.6)",2780,education,Higher,Total,Tamil Nadu,South
33,htn_screened,89.6,88.4,90.9,Proportion,"89.6 (88.4, 90.9)",5441,education,No education,Total,Tamil Nadu,South
33,htn_diagnosed,42.7,40.4,45,Proportion,"42.7 (40.4, 45)",5441,education,No education,Total,Tamil Nadu,South
33,htn_screened,90.3,89.2,91.4,Proportion,"90.3 (89.2, 91.4)",4646,education,Primary,Total,Tamil Nadu,South
33,htn_diagnosed,44.6,41.8,47.5,Proportion,"44.6 (41.8, 47.5)",4646,education,Primary,Total,Tamil Nadu,South
33,htn_screened,89.2,88.2,90.2,Proportion,"89.2 (88.2, 90.2)",8749,education,Secondary,Total,Tamil Nadu,South
33,htn_diagnosed,42.3,40.1,44.5,Proportion,"42.3 (40.1, 44.5)",8749,education,Secondary,Total,Tamil Nadu,South
34,htn_screened,88.4,81.8,95,Proportion,"88.4 (81.8, 95)",465,education,Higher,Total,Puducherry,South
34,htn_diagnosed,39.8,26.8,52.8,Proportion,"39.8 (26.8, 52.8)",465,education,Higher,Total,Puducherry,South
34,htn_screened,87,81.7,92.3,Proportion,"87 (81.7, 92.3)",494,education,No education,Total,Puducherry,South
34,htn_diagnosed,54.6,45.9,63.4,Proportion,"54.6 (45.9, 63.4)",494,education,No education,Total,Puducherry,South
34,htn_screened,92.4,88.7,96.1,Proportion,"92.4 (88.7, 96.1)",568,education,Primary,Total,Puducherry,South
34,htn_diagnosed,55,48.2,61.8,Proportion,"55 (48.2, 61.8)",568,education,Primary,Total,Puducherry,South
34,htn_screened,87.5,82.9,92.1,Proportion,"87.5 (82.9, 92.1)",1599,education,Secondary,Total,Puducherry,South
34,htn_diagnosed,47.8,43,52.6,Proportion,"47.8 (43, 52.6)",1599,education,Secondary,Total,Puducherry,South
35,htn_screened,92.6,86.2,99,Proportion,"92.6 (86.2, 99)",160,education,Higher,Total,Andaman & Nicobar Islands,South
35,htn_diagnosed,36,27.6,44.3,Proportion,"36 (27.6, 44.3)",160,education,Higher,Total,Andaman & Nicobar Islands,South
35,htn_screened,90.9,86.9,94.9,Proportion,"90.9 (86.9, 94.9)",623,education,No education,Total,Andaman & Nicobar Islands,South
35,htn_diagnosed,46.5,40.5,52.5,Proportion,"46.5 (40.5, 52.5)",623,education,No education,Total,Andaman & Nicobar Islands,South
35,htn_screened,95.5,93,98,Proportion,"95.5 (93, 98)",412,education,Primary,Total,Andaman & Nicobar Islands,South
35,htn_diagnosed,44.3,36.5,52,Proportion,"44.3 (36.5, 52)",412,education,Primary,Total,Andaman & Nicobar Islands,South
35,htn_screened,89.3,87,91.7,Proportion,"89.3 (87, 91.7)",1101,education,Secondary,Total,Andaman & Nicobar Islands,South
35,htn_diagnosed,41.2,36.6,45.8,Proportion,"41.2 (36.6, 45.8)",1101,education,Secondary,Total,Andaman & Nicobar Islands,South
36,htn_screened,84.4,82.2,86.6,Proportion,"84.4 (82.2, 86.6)",1776,education,Higher,Total,Telangana,South
36,htn_diagnosed,37.7,34.1,41.4,Proportion,"37.7 (34.1, 41.4)",1776,education,Higher,Total,Telangana,South
36,htn_screened,87,85.9,88.2,Proportion,"87 (85.9, 88.2)",10182,education,No education,Total,Telangana,South
36,htn_diagnosed,44.6,43.1,46.1,Proportion,"44.6 (43.1, 46.1)",10182,education,No education,Total,Telangana,South
36,htn_screened,85.8,83.8,87.7,Proportion,"85.8 (83.8, 87.7)",2112,education,Primary,Total,Telangana,South
36,htn_diagnosed,48.9,46.2,51.7,Proportion,"48.9 (46.2, 51.7)",2112,education,Primary,Total,Telangana,South
36,htn_screened,85.4,83.9,86.8,Proportion,"85.4 (83.9, 86.8)",5748,education,Secondary,Total,Telangana,South
36,htn_diagnosed,38.1,36.1,40.2,Proportion,"38.1 (36.1, 40.2)",5748,education,Secondary,Total,Telangana,South
37,htn_screened,86.2,76.9,95.6,Proportion,"86.2 (76.9, 95.6)",154,education,Higher,Total,Ladakh,North
37,htn_diagnosed,63.2,48,78.4,Proportion,"63.2 (48, 78.4)",154,education,Higher,Total,Ladakh,North
37,htn_screened,94.5,91.6,97.5,Proportion,"94.5 (91.6, 97.5)",640,education,No education,Total,Ladakh,North
37,htn_diagnosed,71.3,64.7,78,Proportion,"71.3 (64.7, 78)",640,education,No education,Total,Ladakh,North
37,htn_screened,95.9,90.5,101.3,Proportion,"95.9 (90.5, 101.3)",59,education,Primary,Total,Ladakh,North
37,htn_diagnosed,64.9,50.2,79.6,Proportion,"64.9 (50.2, 79.6)",59,education,Primary,Total,Ladakh,North
37,htn_screened,91.5,87.6,95.4,Proportion,"91.5 (87.6, 95.4)",551,education,Secondary,Total,Ladakh,North
37,htn_diagnosed,65.4,55.9,74.9,Proportion,"65.4 (55.9, 74.9)",551,education,Secondary,Total,Ladakh,North
1,htn_screened,89.5,87.5,91.5,Proportion,"89.5 (87.5, 91.5)",9276,caste,General,Total,Jammu & Kashmir,North
1,htn_diagnosed,57.6,54.8,60.3,Proportion,"57.6 (54.8, 60.3)",9276,caste,General,Total,Jammu & Kashmir,North
1,htn_screened,90,87,92.9,Proportion,"90 (87, 92.9)",1438,caste,OBC,Total,Jammu & Kashmir,North
1,htn_diagnosed,49.8,43.9,55.6,Proportion,"49.8 (43.9, 55.6)",1438,caste,OBC,Total,Jammu & Kashmir,North
1,htn_screened,91.3,89.2,93.4,Proportion,"91.3 (89.2, 93.4)",1206,caste,Schedule Caste,Total,Jammu & Kashmir,North
1,htn_diagnosed,49.3,43.1,55.5,Proportion,"49.3 (43.1, 55.5)",1206,caste,Schedule Caste,Total,Jammu & Kashmir,North
1,htn_screened,90.4,87.5,93.3,Proportion,"90.4 (87.5, 93.3)",980,caste,Schedule Tribe,Total,Jammu & Kashmir,North
1,htn_diagnosed,57.4,50,64.8,Proportion,"57.4 (50, 64.8)",980,caste,Schedule Tribe,Total,Jammu & Kashmir,North
2,htn_screened,88.7,87.5,90,Proportion,"88.7 (87.5, 90)",3782,caste,General,Total,Himachal Pradesh,North
2,htn_diagnosed,51,48.5,53.6,Proportion,"51 (48.5, 53.6)",3782,caste,General,Total,Himachal Pradesh,North
2,htn_screened,84.4,81,87.7,Proportion,"84.4 (81, 87.7)",989,caste,OBC,Total,Himachal Pradesh,North
2,htn_diagnosed,52.1,46.5,57.6,Proportion,"52.1 (46.5, 57.6)",989,caste,OBC,Total,Himachal Pradesh,North
2,htn_screened,85,82.5,87.5,Proportion,"85 (82.5, 87.5)",1764,caste,Schedule Caste,Total,Himachal Pradesh,North
2,htn_diagnosed,45.1,41.4,48.9,Proportion,"45.1 (41.4, 48.9)",1764,caste,Schedule Caste,Total,Himachal Pradesh,North
2,htn_screened,87,82.9,91.1,Proportion,"87 (82.9, 91.1)",1016,caste,Schedule Tribe,Total,Himachal Pradesh,North
2,htn_diagnosed,41.9,35,48.9,Proportion,"41.9 (35, 48.9)",1016,caste,Schedule Tribe,Total,Himachal Pradesh,North
