state,variable,estimate,lci,uci,type,est_ci,n,stratification,strata,residence,n5_state,zone
9,htn_unscreened,24.4,23.3,25.4,Proportion,"24.4 (23.3, 25.4)",17993,education,Secondary,Total,Uttar Pradesh,Central
9,htn_undiagnosed,63.5,62.1,64.9,Proportion,"63.5 (62.1, 64.9)",17993,education,Secondary,Total,Uttar Pradesh,Central
10,htn_unscreened,15.8,13.4,18.2,Proportion,"15.8 (13.4, 18.2)",1685,education,Higher,Total,Bihar,East
10,htn_undiagnosed,41.2,36.5,45.9,Proportion,"41.2 (36.5, 45.9)",1685,education,Higher,Total,Bihar,East
10,htn_unscreened,21.3,20,22.5,Proportion,"21.3 (20, 22.5)",10654,education,No education,Total,Bihar,East
10,htn_undiagnosed,47.8,45.9,49.7,Proportion,"47.8 (45.9, 49.7)",10654,education,No education,Total,Bihar,East
10,htn_unscreened,19.4,17.4,21.4,Proportion,"19.4 (17.4, 21.4)",2386,education,Primary,Total,Bihar,East
10,htn_undiagnosed,47.5,44.5,50.4,Proportion,"47.5 (44.5, 50.4)",2386,education,Primary,Total,Bihar,East
10,htn_unscreened,17.7,16.4,18.9,Proportion,"17.7 (16.4, 18.9)",6622,education,Secondary,Total,Bihar,East
10,htn_undiagnosed,44,41.8,46.2,Proportion,"44 (41.8, 46.2)",6622,education,Secondary,Total,Bihar,East
11,htn_unscreened,19,10.6,27.5,Proportion,"19 (10.6, 27.5)",307,education,Higher,Total,Sikkim,North East
11,htn_undiagnosed,65,55.4,74.5,Proportion,"65 (55.4, 74.5)",307,education,Higher,Total,Sikkim,North East
11,htn_unscreened,18.8,14.6,23,Proportion,"18.8 (14.6, 23)",990,education,No education,Total,Sikkim,North East
11,htn_undiagnosed,60.1,55.1,65.1,Proportion,"60.1 (55.1, 65.1)",990,education,No education,Total,Sikkim,North East
11,htn_unscreened,19.5,15.3,23.7,Proportion,"19.5 (15.3, 23.7)",977,education,Primary,Total,Sikkim,North East
11,htn_undiagnosed,61.8,57.2,66.3,Proportion,"61.8 (57.2, 66.3)",977,education,Primary,Total,Sikkim,North East
11,htn_unscreened,17.4,14.2,20.5,Proportion,"17.4 (14.2, 20.5)",1454,education,Secondary,Total,Sikkim,North East
11,htn_undiagnosed,64.4,59.4,69.3,Proportion,"64.4 (59.4, 69.3)",1454,education,Secondary,Total,Sikkim,North East
12,htn_unscreened,24.7,20.9,28.5,Proportion,"24.7 (20.9, 28.5)",1776,education,Higher,Total,Arunachal Pradesh,North East
12,htn_undiagnosed,62.5,58.1,67,Proportion,"62.5 (58.1, 67)",1776,education,Higher,Total,Arunachal Pradesh,North East
12,htn_unscreened,35.1,32.5,37.7,Proportion,"35.1 (32.5, 37.7)",6584,education,No education,Total,Arunachal Pradesh,North East
12,htn_undiagnosed,71.8,69.4,74.2,Proportion,"71.8 (69.4, 74.2)",6584,education,No education,Total,Arunachal Pradesh,North East
12,htn_unscreened,28.7,25.8,31.5,Proportion,"28.7 (25.8, 31.5)",2214,education,Primary,Total,Arunachal Pradesh,North East
12,htn_undiagnosed,71.7,69,74.4,Proportion,"71.7 (69, 74.4)",2214,education,Primary,Total,Arunachal Pradesh,North East
12,htn_unscreened,26.1,23.8,28.3,Proportion,"26.1 (23.8, 28.3)",5934,education,Secondary,Total,Arunachal Pradesh,North East
12,htn_undiagnosed,68.1,65.6,70.6,Proportion,"68.1 (65.6, 70.6)",5934,education,Secondary,Total,Arunachal Pradesh,North East
13,htn_unscreened,17.8,13.4,22.2,Proportion,"17.8 (13.4, 22.2)",572,education,Higher,Total,Nagaland,North East
13,htn_undiagnosed,56.1,49.4,62.8,Proportion,"56.1 (49.4, 62.8)",572,education,Higher,Total,Nagaland,North East
13,htn_unscreened,41.3,36.9,45.6,Proportion,"41.3 (36.9, 45.6)",1744,education,No education,Total,Nagaland,North East
13,htn_undiagnosed,70.8,67,74.6,Proportion,"70.8 (67, 74.6)",1744,education,No education,Total,Nagaland,North East
13,htn_unscreened,28.4,24.6,32.2,Proportion,"28.4 (24.6, 32.2)",1603,education,Primary,Total,Nagaland,North East
13,htn_undiagnosed,62,58.1,66,Proportion,"62 (58.1, 66)",1603,education,Primary,Total,Nagaland,North East
13,htn_unscreened,25.1,22,28.1,Proportion,"25.1 (22, 28.1)",3690,education,Secondary,Total,Nagaland,North East
13,htn_undiagnosed,57.7,54.1,61.3,Proportion,"57.7 (54.1, 61.3)",3690,education,Secondary,Total,Nagaland,North East
14,htn_unscreened,6.4,4.8,8,Proportion,"6.4 (4.8, 8)",1101,education,Higher,Total,Manipur,North East
14,htn_undiagnosed,53.5,49.6,57.4,Proportion,"53.5 (49.6, 57.4)",1101,education,Higher,Total,Manipur,North East
14,htn_unscreened,9,6.9,11,Proportion,"9 (6.9, 11)",1313,education,No education,Total,Manipur,North East
14,htn_undiagnosed,50.6,46.8,54.3,Proportion,"50.6 (46.8, 54.3)",1313,education,No education,Total,Manipur,North East
14,htn_unscreened,12.2,9.8,14.7,Proportion,"12.2 (9.8, 14.7)",1004,education,Primary,Total,Manipur,North East
14,htn_undiagnosed,54,49.8,58.3,Proportion,"54 (49.8, 58.3)",1004,education,Primary,Total,Manipur,North East
14,htn_unscreened,10.8,9.3,12.2,Proportion,"10.8 (9.3, 12.2)",3028,education,Secondary,Total,Manipur,North East
14,htn_undiagnosed,58.1,55.3,60.9,Proportion,"58.1 (55.3, 60.9)",3028,education,Secondary,Total,Manipur,North East
15,htn_unscreened,5.9,3.4,8.4,Proportion,"5.9 (3.4, 8.4)",476,education,Higher,Total,Mizoram,North East
15,htn_undiagnosed,53.7,47.9,59.4,Proportion,"53.7 (47.9, 59.4)",476,education,Higher,Total,Mizoram,North East
15,htn_unscreened,27,20.2,33.8,Proportion,"27 (20.2, 33.8)",388,education,No education,Total,Mizoram,North East
15,htn_undiagnosed,63.5,56.4,70.5,Proportion,"63.5 (56.4, 70.5)",388,education,No education,Total,Mizoram,North East
15,htn_unscreened,10.8,8.4,13.3,Proportion,"10.8 (8.4, 13.3)",1036,education,Primary,Total,Mizoram,North East
15,htn_undiagnosed,51.5,46.3,56.7,Proportion,"51.5 (46.3, 56.7)",1036,education,Primary,Total,Mizoram,North East
15,htn_unscreened,9,7.1,10.8,Proportion,"9 (7.1, 10.8)",2324,education,Secondary,Total,Mizoram,North East
15,htn_undiagnosed,53.4,48.3,58.5,Proportion,"53.4 (48.3, 58.5)",2324,education,Secondary,Total,Mizoram,North East
16,htn_unscreened,5.9,2.6,9.1,Proportion,"5.9 (2.6, 9.1)",310,education,Higher,Total,Tripura,North East
16,htn_undiagnosed,38.4,30.6,46.2,Proportion,"38.4 (30.6, 46.2)",310,education,Higher,Total,Tripura,North East
16,htn_unscreened,19.1,15.3,22.8,Proportion,"19.1 (15.3, 22.8)",988,education,No education,Total,Tripura,North East
16,htn_undiagnosed,51,46.4,55.6,Proportion,"51 (46.4, 55.6)",988,education,No education,Total,Tripura,North East
16,htn_unscreened,15.4,12.5,18.2,Proportion,"15.4 (12.5, 18.2)",1121,education,Primary,Total,Tripura,North East
16,htn_undiagnosed,48.1,44.2,52.1,Proportion,"48.1 (44.2, 52.1)",1121,education,Primary,Total,Tripura,North East
16,htn_unscreened,13.5,11.3,15.8,Proportion,"13.5 (11.3, 15.8)",1913,education,Secondary,Total,Tripura,North East
16,htn_undiagnosed,48,44.2,51.8,Proportion,"48 (44.2, 51.8)",1913,education,Secondary,Total,Tripura,North East
17,htn_unscreened,21.3,14.6,28.1,Proportion,"21.3 (14.6, 28.1)",354,education,Higher,Total,Meghalaya,North East
17,htn_undiagnosed,66.1,59.8,72.5,Proportion,"66.1 (59.8, 72.5)",354,education,Higher,Total,Meghalaya,North East
17,htn_unscreened,36.8,32.4,41.3,Proportion,"36.8 (32.4, 41.3)",1542,education,No education,Total,Meghalaya,North East
17,htn_undiagnosed,66.2,61.9,70.6,Proportion,"66.2 (61.9, 70.6)",1542,education,No education,Total,Meghalaya,North East
17,htn_unscreened,34.9,30.6,39.2,Proportion,"34.9 (30.6, 39.2)",1170,education,Primary,Total,Meghalaya,North East
17,htn_undiagnosed,69,65.5,72.5,Proportion,"69 (65.5, 72.5)",1170,education,Primary,Total,Meghalaya,North East
17,htn_unscreened,36.8,31.2,42.4,Proportion,"36.8 (31.2, 42.4)",2281,education,Secondary,Total,Meghalaya,North East
17,htn_undiagnosed,70.8,67.3,74.3,Proportion,"70.8 (67.3, 74.3)",2281,education,Secondary,Total,Meghalaya,North East
18,htn_unscreened,11.9,9.6,14.3,Proportion,"11.9 (9.6, 14.3)",1291,education,Higher,Total,Assam,North East
18,htn_undiagnosed,46.3,42.3,50.3,Proportion,"46.3 (42.3, 50.3)",1291,education,Higher,Total,Assam,North East
18,htn_unscreened,22.2,20.4,24,Proportion,"22.2 (20.4, 24)",5967,education,No education,Total,Assam,North East
18,htn_undiagnosed,55.1,53.1,57.2,Proportion,"55.1 (53.1, 57.2)",5967,education,No education,Total,Assam,North East
18,htn_unscreened,17.8,16.1,19.5,Proportion,"17.8 (16.1, 19.5)",3414,education,Primary,Total,Assam,North East
18,htn_undiagnosed,53.9,51.6,56.3,Proportion,"53.9 (51.6, 56.3)",3414,education,Primary,Total,Assam,North East
18,htn_unscreened,17.4,16.1,18.7,Proportion,"17.4 (16.1, 18.7)",8420,education,Secondary,Total,Assam,North East
18,htn_undiagnosed,54.8,52.9,56.7,Proportion,"54.8 (52.9, 56.7)",8420,education,Secondary,Total,Assam,North East
19,htn_unscreened,18,14.4,21.6,Proportion,"18 (14.4, 21.6)",980,education,Higher,Total,West Bengal,East
19,htn_undiagnosed,54.6,49.7,59.5,Proportion,"54.6 (49.7, 59.5)",980,education,Higher,Total,West Bengal,East
19,htn_unscreened,23,20.9,25.1,Proportion,"23 (20.9, 25.1)",3815,education,No education,Total,West Bengal,East
19,htn_undiagnosed,58.9,56.8,61,Proportion,"58.9 (56.8, 61)",3815,education,No education,Total,West Bengal,East
19,htn_unscreened,22.6,20.4,24.9,Proportion,"22.6 (20.4, 24.9)",2418,education,Primary,Total,West Bengal,East
19,htn_undiagnosed,60.1,57.5,62.8,Proportion,"60.1 (57.5, 62.8)",2418,education,Primary,Total,West Bengal,East
19,htn_unscreened,21.4,19.2,23.5,Proportion,"21.4 (19.2, 23.5)",4378,education,Secondary,Total,West Bengal,East
19,htn_undiagnosed,58.5,56.2,60.8,Proportion,"58.5 (56.2, 60.8)",4378,education,Secondary,Total,West Bengal,East
20,htn_unscreened,18.6,15.6,21.6,Proportion,"18.6 (15.6, 21.6)",1413,education,Higher,Total,Jharkhand,East
20,htn_undiagnosed,53.6,49.4,57.8,Proportion,"53.6 (49.4, 57.8)",1413,education,Higher,Total,Jharkhand,East
20,htn_unscreened,37,35,39,Proportion,"37 (35, 39)",6884,education,No education,Total,Jharkhand,East
20,htn_undiagnosed,69,66.8,71.1,Proportion,"69 (66.8, 71.1)",6884,education,No education,Total,Jharkhand,East
20,htn_unscreened,31.4,28.6,34.2,Proportion,"31.4 (28.6, 34.2)",1796,education,Primary,Total,Jharkhand,East
20,htn_undiagnosed,65.9,62.8,69,Proportion,"65.9 (62.8, 69)",1796,education,Primary,Total,Jharkhand,East
20,htn_unscreened,27.8,25.7,29.9,Proportion,"27.8 (25.7, 29.9)",5331,education,Secondary,Total,Jharkhand,East
20,htn_undiagnosed,60.2,57.3,63.1,Proportion,"60.2 (57.3, 63.1)",5331,education,Secondary,Total,Jharkhand,East
21,htn_unscreened,24.1,21.2,27.1,Proportion,"24.1 (21.2, 27.1)",1407,education,Higher,Total,Odisha,East
21,htn_undiagnosed,55.8,51.7,59.9,Proportion,"55.8 (51.7, 59.9)",1407,education,Higher,Total,Odisha,East
21,htn_unscreened,47.7,45.8,49.6,Proportion,"47.7 (45.8, 49.6)",6940,education,No education,Total,Odisha,East
21,htn_undiagnosed,71.1,69.4,72.8,Proportion,"71.1 (69.4, 72.8)",6940,education,No education,Total,Odisha,East
21,htn_unscreened,35.3,33.3,37.3,Proportion,"35.3 (33.3, 37.3)",4238,education,Primary,Total,Odisha,East
21,htn_undiagnosed,61.5,59.5,63.6,Proportion,"61.5 (59.5, 63.6)",4238,education,Primary,Total,Odisha,East
21,htn_unscreened,32,30.3,33.7,Proportion,"32 (30.3, 33.7)",6622,education,Secondary,Total,Odisha,East
21,htn_undiagnosed,60.9,59,62.9,Proportion,"60.9 (59, 62.9)",6622,education,Secondary,Total,Odisha,East
22,htn_unscreened,24.1,20.9,27.4,Proportion,"24.1 (20.9, 27.4)",1602,education,Higher,Total,Chhattisgarh,Central
22,htn_undiagnosed,70.9,66.9,74.9,Proportion,"70.9 (66.9, 74.9)",1602,education,Higher,Total,Chhattisgarh,Central
22,htn_unscreened,37.1,34.8,39.3,Proportion,"37.1 (34.8, 39.3)",8304,education,No education,Total,Chhattisgarh,Central
22,htn_undiagnosed,78.3,76.5,80,Proportion,"78.3 (76.5, 80)",8304,education,No education,Total,Chhattisgarh,Central
22,htn_unscreened,31.5,28.9,34,Proportion,"31.5 (28.9, 34)",3549,education,Primary,Total,Chhattisgarh,Central
22,htn_undiagnosed,77.8,75.7,79.8,Proportion,"77.8 (75.7, 79.8)",3549,education,Primary,Total,Chhattisgarh,Central
22,htn_unscreened,31.6,29.5,33.7,Proportion,"31.6 (29.5, 33.7)",6042,education,Secondary,Total,Chhattisgarh,Central
22,htn_undiagnosed,76.8,74.6,79.1,Proportion,"76.8 (74.6, 79.1)",6042,education,Secondary,Total,Chhattisgarh,Central
23,htn_unscreened,26.3,24,28.5,Proportion,"26.3 (24, 28.5)",2588,education,Higher,Total,Madhya Pradesh,Central
23,htn_undiagnosed,68.5,65.5,71.4,Proportion,"68.5 (65.5, 71.4)",2588,education,Higher,Total,Madhya Pradesh,Central
23,htn_unscreened,42.4,40.8,44,Proportion,"42.4 (40.8, 44)",12613,education,No education,Total,Madhya Pradesh,Central
23,htn_undiagnosed,77.3,76,78.7,Proportion,"77.3 (76, 78.7)",12613,education,No education,Total,Madhya Pradesh,Central
23,htn_unscreened,36.3,34.4,38.3,Proportion,"36.3 (34.4, 38.3)",5394,education,Primary,Total,Madhya Pradesh,Central
23,htn_undiagnosed,72.2,70.5,74,Proportion,"72.2 (70.5, 74)",5394,education,Primary,Total,Madhya Pradesh,Central
23,htn_unscreened,35.5,33.8,37.1,Proportion,"35.5 (33.8, 37.1)",9114,education,Secondary,Total,Madhya Pradesh,Central
23,htn_undiagnosed,73.7,72.1,75.2,Proportion,"73.7 (72.1, 75.2)",9114,education,Secondary,Total,Madhya Pradesh,Central
24,htn_unscreened,22.6,19.3,25.9,Proportion,"22.6 (19.3, 25.9)",1769,education,Higher,Total,Gujarat,West
24,htn_undiagnosed,62.5,57.3,67.7,Proportion,"62.5 (57.3, 67.7)",1769,education,Higher,Total,Gujarat,West
24,htn_unscreened,35.5,33.2,37.7,Proportion,"35.5 (33.2, 37.7)",7054,education,No education,Total,Gujarat,West
24,htn_undiagnosed,68.7,66.9,70.5,Proportion,"68.7 (66.9, 70.5)",7054,education,No education,Total,Gujarat,West
24,htn_unscreened,28.4,26.1,30.7,Proportion,"28.4 (26.1, 30.7)",3499,education,Primary,Total,Gujarat,West
24,htn_undiagnosed,64.3,61.9,66.8,Proportion,"64.3 (61.9, 66.8)",3499,education,Primary,Total,Gujarat,West
24,htn_unscreened,28.8,26.9,30.8,Proportion,"28.8 (26.9, 30.8)",7954,education,Secondary,Total,Gujarat,West
24,htn_undiagnosed,67.4,65.4,69.3,Proportion,"67.4 (65.4, 69.3)",7954,education,Secondary,Total,Gujarat,West
25,htn_unscreened,9.7,4.1,15.3,Proportion,"9.7 (4.1, 15.3)",132,education,Higher,Total,Dadra & Nagar Haveli And Daman & Diu,West
25,htn_undiagnosed,57.3,46.8,67.8,Proportion,"57.3 (46.8, 67.8)",132,education,Higher,Total,Dadra & Nagar Haveli And Daman & Diu,West
25,htn_unscreened,20.6,13.2,28,Proportion,"20.6 (13.2, 28)",366,education,No education,Total,Dadra & Nagar Haveli And Daman & Diu,West
25,htn_undiagnosed,67.7,60.7,74.7,Proportion,"67.7 (60.7, 74.7)",366,education,No education,Total,Dadra & Nagar Haveli And Daman & Diu,West
25,htn_unscreened,25.9,17.2,34.6,Proportion,"25.9 (17.2, 34.6)",212,education,Primary,Total,Dadra & Nagar Haveli And Daman & Diu,West
25,htn_undiagnosed,63.8,54.9,72.8,Proportion,"63.8 (54.9, 72.8)",212,education,Primary,Total,Dadra & Nagar Haveli And Daman & Diu,West
25,htn_unscreened,27.1,19.5,34.7,Proportion,"27.1 (19.5, 34.7)",591,education,Secondary,Total,Dadra & Nagar Haveli And Daman & Diu,West
25,htn_undiagnosed,72,66.3,77.7,Proportion,"72 (66.3, 77.7)",591,education,Secondary,Total,Dadra & Nagar Haveli And Daman & Diu,West
27,htn_unscreened,22.9,20,25.7,Proportion,"22.9 (20, 25.7)",2476,education,Higher,Total,Maharashtra,West
27,htn_undiagnosed,68.7,65.8,71.7,Proportion,"68.7 (65.8, 71.7)",2476,education,Higher,Total,Maharashtra,West
27,htn_unscreened,27.8,25.8,29.8,Proportion,"27.8 (25.8, 29.8)",6674,education,No education,Total,Maharashtra,West
27,htn_undiagnosed,64.5,62.6,66.4,Proportion,"64.5 (62.6, 66.4)",6674,education,No education,Total,Maharashtra,West
27,htn_unscreened,24.3,22.2,26.3,Proportion,"24.3 (22.2, 26.3)",4476,education,Primary,Total,Maharashtra,West
27,htn_undiagnosed,66.6,64.5,68.6,Proportion,"66.6 (64.5, 68.6)",4476,education,Primary,Total,Maharashtra,West
27,htn_unscreened,26.1,24.3,27.9,Proportion,"26.1 (24.3, 27.9)",9620,education,Secondary,Total,Maharashtra,West
27,htn_undiagnosed,67.8,66.3,69.4,Proportion,"67.8 (66.3, 69.4)",9620,education,Secondary,Total,Maharashtra,West
28,htn_unscreened,19.2,15.5,23,Proportion,"19.2 (15.5, 23)",627,education,Higher,Total,Andhra Pradesh,South
28,htn_undiagnosed,58.9,53.8,64,Proportion,"58.9 (53.8, 64)",627,education,Higher,Total,Andhra Pradesh,South
28,htn_unscreened,13.8,12.1,15.4,Proportion,"13.8 (12.1, 15.4)",3675,education,No education,Total,Andhra Pradesh,South
28,htn_undiagnosed,54.7,52.5,57,Proportion,"54.7 (52.5, 57)",3675,education,No education,Total,Andhra Pradesh,South
28,htn_unscreened,16,13.8,18.3,Proportion,"16 (13.8, 18.3)",1442,education,Primary,Total,Andhra Pradesh,South
28,htn_undiagnosed,51.7,48.9,54.5,Proportion,"51.7 (48.9, 54.5)",1442,education,Primary,Total,Andhra Pradesh,South
28,htn_unscreened,17.2,15.2,19.1,Proportion,"17.2 (15.2, 19.1)",2327,education,Secondary,Total,Andhra Pradesh,South
28,htn_undiagnosed,61,58.2,63.8,Proportion,"61 (58.2, 63.8)",2327,education,Secondary,Total,Andhra Pradesh,South
29,htn_unscreened,27.1,21.7,32.4,Proportion,"27.1 (21.7, 32.4)",1851,education,Higher,Total,Karnataka,South
29,htn_undiagnosed,66.8,63.1,70.5,Proportion,"66.8 (63.1, 70.5)",1851,education,Higher,Total,Karnataka,South
29,htn_unscreened,25.5,23.7,27.3,Proportion,"25.5 (23.7, 27.3)",7980,education,No education,Total,Karnataka,South
29,htn_undiagnosed,63.3,61.4,65.1,Proportion,"63.3 (61.4, 65.1)",7980,education,No education,Total,Karnataka,South
29,htn_unscreened,22.4,20.3,24.5,Proportion,"22.4 (20.3, 24.5)",3627,education,Primary,Total,Karnataka,South
29,htn_undiagnosed,61,58.7,63.3,Proportion,"61 (58.7, 63.3)",3627,education,Primary,Total,Karnataka,South
29,htn_unscreened,25,22.5,27.4,Proportion,"25 (22.5, 27.4)",7986,education,Secondary,Total,Karnataka,South
29,htn_undiagnosed,64.6,62.3,66.9,Proportion,"64.6 (62.3, 66.9)",7986,education,Secondary,Total,Karnataka,South
30,htn_unscreened,9.6,5.3,13.8,Proportion,"9.6 (5.3, 13.8)",254,education,Higher,Total,Goa,West
30,htn_undiagnosed,45.4,37.7,53.1,Proportion,"45.4 (37.7, 53.1)",254,education,Higher,Total,Goa,West
30,htn_unscreened,1.9,0.3,3.6,Proportion,"1.9 (0.3, 3.6)",244,education,No education,Total,Goa,West
30,htn_undiagnosed,28.8,21.6,36,Proportion,"28.8 (21.6, 36)",244,education,No education,Total,Goa,West
30,htn_unscreened,2.8,0.1,5.5,Proportion,"2.8 (0.1, 5.5)",248,education,Primary,Total,Goa,West
30,htn_undiagnosed,35.3,26.9,43.6,Proportion,"35.3 (26.9, 43.6)",248,education,Primary,Total,Goa,West
30,htn_unscreened,4.7,2.5,6.8,Proportion,"4.7 (2.5, 6.8)",742,education,Secondary,Total,Goa,West
30,htn_undiagnosed,44.6,40,49.2,Proportion,"44.6 (40, 49.2)",742,education,Secondary,Total,Goa,West
31,htn_unscreened,3.1,-1,7.3,Proportion,"3.1 (-1, 7.3)",65,education,Higher,Total,Lakshadweep,South
31,htn_undiagnosed,71.9,60.5,83.4,Proportion,"71.9 (60.5, 83.4)",65,education,Higher,Total,Lakshadweep,South
31,htn_unscreened,1,-0.9,2.8,Proportion,"1 (-0.9, 2.8)",114,education,No education,Total,Lakshadweep,South
31,htn_undiagnosed,45.3,34.4,56.3,Proportion,"45.3 (34.4, 56.3)",114,education,No education,Total,Lakshadweep,South
31,htn_unscreened,0,0,0,Proportion,"0 (0, 0)",259,education,Primary,Total,Lakshadweep,South
31,htn_undiagnosed,47.2,38.9,55.6,Proportion,"47.2 (38.9, 55.6)",259,education,Primary,Total,Lakshadweep,South
31,htn_unscreened,3.1,1.5,4.7,Proportion,"3.1 (1.5, 4.7)",424,education,Secondary,Total,Lakshadweep,South
31,htn_undiagnosed,62.9,56.9,68.8,Proportion,"62.9 (56.9, 68.8)",424,education,Secondary,Total,Lakshadweep,South
32,htn_unscreened,5.6,4.1,7,Proportion,"5.6 (4.1, 7)",1193,education,Higher,Total,Kerala,South
32,htn_undiagnosed,46.8,43.2,50.3,Proportion,"46.8 (43.2, 50.3)",1193,education,Higher,Total,Kerala,South
32,htn_unscreened,4.1,2.4,5.7,Proportion,"4.1 (2.4, 5.7)",894,education,No education,Total,Kerala,South
32,htn_undiagnosed,34.2,30.4,38,Proportion,"34.2 (30.4, 38)",894,education,No education,Total,Kerala,South
32,htn_unscreened,3.1,2.3,3.8,Proportion,"3.1 (2.3, 3.8)",2783,education,Primary,Total,Kerala,South
32,htn_undiagnosed,32.6,30.3,34.9,Proportion,"32.6 (30.3, 34.9)",2783,education,Primary,Total,Kerala,South
32,htn_unscreened,4.4,3.8,5,Proportion,"4.4 (3.8, 5)",6273,education,Secondary,Total,Kerala,South
32,htn_undiagnosed,44.4,42.6,46.1,Proportion,"44.4 (42.6, 46.1)",6273,education,Secondary,Total,Kerala,South
33,htn_unscreened,12.2,10.6,13.8,Proportion,"12.2 (10.6, 13.8)",2767,education,Higher,Total,Tamil Nadu,South
33,htn_undiagnosed,58.9,55.2,62.6,Proportion,"58.9 (55.2, 62.6)",2767,education,Higher,Total,Tamil Nadu,South
33,htn_unscreened,10.3,9.1,11.6,Proportion,"10.3 (9.1, 11.6)",5435,education,No education,Total,Tamil Nadu,South
33,htn_undiagnosed,57.3,55,59.6,Proportion,"57.3 (55, 59.6)",5435,education,No education,Total,Tamil Nadu,South
33,htn_unscreened,9.6,8.5,10.7,Proportion,"9.6 (8.5, 10.7)",4638,education,Primary,Total,Tamil Nadu,South
33,htn_undiagnosed,55.3,52.4,58.1,Proportion,"55.3 (52.4, 58.1)",4638,education,Primary,Total,Tamil Nadu,South
33,htn_unscreened,10.8,9.8,11.8,Proportion,"10.8 (9.8, 11.8)",8734,education,Secondary,Total,Tamil Nadu,South
33,htn_undiagnosed,57.6,55.4,59.8,Proportion,"57.6 (55.4, 59.8)",8734,education,Secondary,Total,Tamil Nadu,South
34,htn_unscreened,11.6,5,18.2,Proportion,"11.6 (5, 18.2)",465,education,Higher,Total,Puducherry,South
34,htn_undiagnosed,60.2,47.2,73.2,Proportion,"60.2 (47.2, 73.2)",465,education,Higher,Total,Puducherry,South
34,htn_unscreened,13,7.7,18.3,Proportion,"13 (7.7, 18.3)",494,education,No education,Total,Puducherry,South
34,htn_undiagnosed,45.4,36.6,54.1,Proportion,"45.4 (36.6, 54.1)",494,education,No education,Total,Puducherry,South
34,htn_unscreened,7.6,3.9,11.3,Proportion,"7.6 (3.9, 11.3)",567,education,Primary,Total,Puducherry,South
34,htn_undiagnosed,45,38.2,51.8,Proportion,"45 (38.2, 51.8)",567,education,Primary,Total,Puducherry,South
34,htn_unscreened,12.5,7.9,17.1,Proportion,"12.5 (7.9, 17.1)",1595,education,Secondary,Total,Puducherry,South
34,htn_undiagnosed,52.1,47.3,57,Proportion,"52.1 (47.3, 57)",1595,education,Secondary,Total,Puducherry,South
35,htn_unscreened,7.4,1,13.8,Proportion,"7.4 (1, 13.8)",160,education,Higher,Total,Andaman & Nicobar Islands,South
35,htn_undiagnosed,64,55.7,72.4,Proportion,"64 (55.7, 72.4)",160,education,Higher,Total,Andaman & Nicobar Islands,South
35,htn_unscreened,9.1,5.1,13.1,Proportion,"9.1 (5.1, 13.1)",623,education,No education,Total,Andaman & Nicobar Islands,South
35,htn_undiagnosed,53.5,47.5,59.5,Proportion,"53.5 (47.5, 59.5)",623,education,No education,Total,Andaman & Nicobar Islands,South
35,htn_unscreened,4.5,2,7,Proportion,"4.5 (2, 7)",411,education,Primary,Total,Andaman & Nicobar Islands,South
35,htn_undiagnosed,55.6,47.8,63.4,Proportion,"55.6 (47.8, 63.4)",411,education,Primary,Total,Andaman & Nicobar Islands,South
35,htn_unscreened,10.7,8.3,13,Proportion,"10.7 (8.3, 13)",1101,education,Secondary,Total,Andaman & Nicobar Islands,South
35,htn_undiagnosed,58.8,54.2,63.4,Proportion,"58.8 (54.2, 63.4)",1101,education,Secondary,Total,Andaman & Nicobar Islands,South
36,htn_unscreened,15.6,13.5,17.8,Proportion,"15.6 (13.5, 17.8)",1767,education,Higher,Total,Telangana,South
36,htn_undiagnosed,62.1,58.5,65.7,Proportion,"62.1 (58.5, 65.7)",1767,education,Higher,Total,Telangana,South
36,htn_unscreened,12.9,11.8,14.1,Proportion,"12.9 (11.8, 14.1)",10162,education,No education,Total,Telangana,South
36,htn_undiagnosed,55.3,53.8,56.8,Proportion,"55.3 (53.8, 56.8)",10162,education,No education,Total,Telangana,South
36,htn_unscreened,14.2,12.2,16.1,Proportion,"14.2 (12.2, 16.1)",2109,education,Primary,Total,Telangana,South
36,htn_undiagnosed,51,48.3,53.7,Proportion,"51 (48.3, 53.7)",2109,education,Primary,Total,Telangana,South
36,htn_unscreened,14.6,13.2,16.1,Proportion,"14.6 (13.2, 16.1)",5735,education,Secondary,Total,Telangana,South
36,htn_undiagnosed,61.8,59.8,63.8,Proportion,"61.8 (59.8, 63.8)",5735,education,Secondary,Total,Telangana,South
37,htn_unscreened,13.9,4.5,23.4,Proportion,"13.9 (4.5, 23.4)",152,education,Higher,Total,Ladakh,North
37,htn_undiagnosed,36.1,21,51.3,Proportion,"36.1 (21, 51.3)",152,education,Higher,Total,Ladakh,North
37,htn_unscreened,5.3,2.4,8.2,Proportion,"5.3 (2.4, 8.2)",639,education,No education,Total,Ladakh,North
37,htn_undiagnosed,28.5,21.9,35.2,Proportion,"28.5 (21.9, 35.2)",639,education,No education,Total,Ladakh,North
37,htn_unscreened,4.1,-1.3,9.5,Proportion,"4.1 (-1.3, 9.5)",59,education,Primary,Total,Ladakh,North
37,htn_undiagnosed,35.1,20.4,49.8,Proportion,"35.1 (20.4, 49.8)",59,education,Primary,Total,Ladakh,North
37,htn_unscreened,8.2,4.3,12.1,Proportion,"8.2 (4.3, 12.1)",548,education,Secondary,Total,Ladakh,North
