state,variable,estimate,lci,uci,type,est_ci,n,stratification,strata,residence,n5_state,zone
31,htn_diagnosed,38.8,29.3,48.2,Proportion,"38.8 (29.3, 48.2)",160,education,No education,Total,Lakshadweep,South
31,htn_screened,99.1,98.2,100,Proportion,"99.1 (98.2, 100)",420,education,Primary,Total,Lakshadweep,South
31,htn_diagnosed,32.2,25.8,38.5,Proportion,"32.2 (25.8, 38.5)",420,education,Primary,Total,Lakshadweep,South
31,htn_screened,94.9,93,96.8,Proportion,"94.9 (93, 96.8)",1104,education,Secondary,Total,Lakshadweep,South
31,htn_diagnosed,14.2,11.2,17.2,Proportion,"14.2 (11.2, 17.2)",1104,education,Secondary,Total,Lakshadweep,South
32,htn_screened,87.7,86.2,89.1,Proportion,"87.7 (86.2, 89.1)",3026,education,Higher,Total,Kerala,South
32,htn_diagnosed,21,19.1,22.9,Proportion,"21 (19.1, 22.9)",3026,education,Higher,Total,Kerala,South
32,htn_screened,94.2,92.6,95.8,Proportion,"94.2 (92.6, 95.8)",1239,education,No education,Total,Kerala,South
32,htn_diagnosed,48.6,45,52.2,Proportion,"48.6 (45, 52.2)",1239,education,No education,Total,Kerala,South
32,htn_screened,96,95.2,96.8,Proportion,"96 (95.2, 96.8)",3892,education,Primary,Total,Kerala,South
32,htn_diagnosed,48.6,46.5,50.7,Proportion,"48.6 (46.5, 50.7)",3892,education,Primary,Total,Kerala,South
32,htn_screened,92.8,92.1,93.5,Proportion,"92.8 (92.1, 93.5)",11707,education,Secondary,Total,Kerala,South
32,htn_diagnosed,29.6,28.3,30.9,Proportion,"29.6 (28.3, 30.9)",11707,education,Secondary,Total,Kerala,South
33,htn_screened,80.2,78.6,81.8,Proportion,"80.2 (78.6, 81.8)",6809,education,Higher,Total,Tamil Nadu,South
33,htn_diagnosed,17,15,19,Proportion,"17 (15, 19)",6809,education,Higher,Total,Tamil Nadu,South
33,htn_screened,86.2,84.9,87.4,Proportion,"86.2 (84.9, 87.4)",9208,education,No education,Total,Tamil Nadu,South
33,htn_diagnosed,25.4,23.9,26.9,Proportion,"25.4 (23.9, 26.9)",9208,education,No education,Total,Tamil Nadu,South
33,htn_screened,86.9,85.8,88.1,Proportion,"86.9 (85.8, 88.1)",7999,education,Primary,Total,Tamil Nadu,South
33,htn_diagnosed,25.9,23.9,27.9,Proportion,"25.9 (23.9, 27.9)",7999,education,Primary,Total,Tamil Nadu,South
33,htn_screened,85,84,86,Proportion,"85 (84, 86)",17404,education,Secondary,Total,Tamil Nadu,South
33,htn_diagnosed,21.5,20,22.9,Proportion,"21.5 (20, 22.9)",17404,education,Secondary,Total,Tamil Nadu,South
34,htn_screened,85.3,78.8,91.7,Proportion,"85.3 (78.8, 91.7)",1288,education,Higher,Total,Puducherry,South
34,htn_diagnosed,16.7,10.7,22.7,Proportion,"16.7 (10.7, 22.7)",1288,education,Higher,Total,Puducherry,South
34,htn_screened,83.2,78.8,87.5,Proportion,"83.2 (78.8, 87.5)",775,education,No education,Total,Puducherry,South
34,htn_diagnosed,30.3,23.8,36.9,Proportion,"30.3 (23.8, 36.9)",775,education,No education,Total,Puducherry,South
34,htn_screened,84.2,79.5,89,Proportion,"84.2 (79.5, 89)",860,education,Primary,Total,Puducherry,South
34,htn_diagnosed,31.8,26.1,37.5,Proportion,"31.8 (26.1, 37.5)",860,education,Primary,Total,Puducherry,South
34,htn_screened,83.1,79,87.3,Proportion,"83.1 (79, 87.3)",3097,education,Secondary,Total,Puducherry,South
34,htn_diagnosed,23.1,20.2,25.9,Proportion,"23.1 (20.2, 25.9)",3097,education,Secondary,Total,Puducherry,South
35,htn_screened,82.8,77.6,88.1,Proportion,"82.8 (77.6, 88.1)",395,education,Higher,Total,Andaman & Nicobar Islands,South
35,htn_diagnosed,15.4,10.6,20.1,Proportion,"15.4 (10.6, 20.1)",395,education,Higher,Total,Andaman & Nicobar Islands,South
35,htn_screened,91.4,88.2,94.6,Proportion,"91.4 (88.2, 94.6)",979,education,No education,Total,Andaman & Nicobar Islands,South
35,htn_diagnosed,28,23.9,32.2,Proportion,"28 (23.9, 32.2)",979,education,No education,Total,Andaman & Nicobar Islands,South
35,htn_screened,93.9,91.5,96.4,Proportion,"93.9 (91.5, 96.4)",720,education,Primary,Total,Andaman & Nicobar Islands,South
35,htn_diagnosed,25.1,20.1,30,Proportion,"25.1 (20.1, 30)",720,education,Primary,Total,Andaman & Nicobar Islands,South
35,htn_screened,86.6,84.3,88.8,Proportion,"86.6 (84.3, 88.8)",2380,education,Secondary,Total,Andaman & Nicobar Islands,South
35,htn_diagnosed,18.1,15.5,20.7,Proportion,"18.1 (15.5, 20.7)",2380,education,Secondary,Total,Andaman & Nicobar Islands,South
36,htn_screened,77.8,75.6,80,Proportion,"77.8 (75.6, 80)",4400,education,Higher,Total,Telangana,South
36,htn_diagnosed,16.1,14.2,17.9,Proportion,"16.1 (14.2, 17.9)",4400,education,Higher,Total,Telangana,South
36,htn_screened,83,81.7,84.3,Proportion,"83 (81.7, 84.3)",18187,education,No education,Total,Telangana,South
36,htn_diagnosed,25.3,24.3,26.4,Proportion,"25.3 (24.3, 26.4)",18187,education,No education,Total,Telangana,South
36,htn_screened,81.6,79.8,83.4,Proportion,"81.6 (79.8, 83.4)",3875,education,Primary,Total,Telangana,South
36,htn_diagnosed,27.3,25.4,29.3,Proportion,"27.3 (25.4, 29.3)",3875,education,Primary,Total,Telangana,South
36,htn_screened,79.8,78.3,81.4,Proportion,"79.8 (78.3, 81.4)",12101,education,Secondary,Total,Telangana,South
36,htn_diagnosed,18.8,17.6,19.9,Proportion,"18.8 (17.6, 19.9)",12101,education,Secondary,Total,Telangana,South
37,htn_screened,68.5,61.6,75.5,Proportion,"68.5 (61.6, 75.5)",467,education,Higher,Total,Ladakh,North
37,htn_diagnosed,20.7,11.7,29.7,Proportion,"20.7 (11.7, 29.7)",467,education,Higher,Total,Ladakh,North
37,htn_screened,88,84.2,91.7,Proportion,"88 (84.2, 91.7)",1364,education,No education,Total,Ladakh,North
37,htn_diagnosed,33.5,27.3,39.7,Proportion,"33.5 (27.3, 39.7)",1364,education,No education,Total,Ladakh,North
37,htn_screened,87.7,82,93.5,Proportion,"87.7 (82, 93.5)",141,education,Primary,Total,Ladakh,North
37,htn_diagnosed,27.6,18.7,36.5,Proportion,"27.6 (18.7, 36.5)",141,education,Primary,Total,Ladakh,North
37,htn_screened,78.8,74.8,82.7,Proportion,"78.8 (74.8, 82.7)",1387,education,Secondary,Total,Ladakh,North
37,htn_diagnosed,25.9,19.4,32.4,Proportion,"25.9 (19.4, 32.4)",1387,education,Secondary,Total,Ladakh,North
1,htn_screened,80.2,78.4,82,Proportion,"80.2 (78.4, 82)",23510,caste,General,Total,Jammu & Kashmir,North
1,htn_diagnosed,23.4,21.8,25,Proportion,"23.4 (21.8, 25)",23510,caste,General,Total,Jammu & Kashmir,North
1,htn_screened,82.1,79.4,84.7,Proportion,"82.1 (79.4, 84.7)",3678,caste,OBC,Total,Jammu & Kashmir,North
1,htn_diagnosed,19.6,16.8,22.4,Proportion,"19.6 (16.8, 22.4)",3678,caste,OBC,Total,Jammu & Kashmir,North
1,htn_screened,83.4,81.4,85.4,Proportion,"83.4 (81.4, 85.4)",2798,caste,Schedule Caste,Total,Jammu & Kashmir,North
1,htn_diagnosed,21.2,18.5,23.9,Proportion,"21.2 (18.5, 23.9)",2798,caste,Schedule Caste,Total,Jammu & Kashmir,North
1,htn_screened,74.8,70.2,79.4,Proportion,"74.8 (70.2, 79.4)",2612,caste,Schedule Tribe,Total,Jammu & Kashmir,North
1,htn_diagnosed,21.5,18.1,24.9,Proportion,"21.5 (18.1, 24.9)",2612,caste,Schedule Tribe,Total,Jammu & Kashmir,North
2,htn_screened,81.4,79.9,82.9,Proportion,"81.4 (79.9, 82.9)",8242,caste,General,Total,Himachal Pradesh,North
2,htn_diagnosed,23.7,22,25.3,Proportion,"23.7 (22, 25.3)",8242,caste,General,Total,Himachal Pradesh,North
2,htn_screened,76.7,73.9,79.5,Proportion,"76.7 (73.9, 79.5)",1873,caste,OBC,Total,Himachal Pradesh,North
2,htn_diagnosed,27.1,23.8,30.4,Proportion,"27.1 (23.8, 30.4)",1873,caste,OBC,Total,Himachal Pradesh,North
2,htn_screened,79.1,77,81.3,Proportion,"79.1 (77, 81.3)",3833,caste,Schedule Caste,Total,Himachal Pradesh,North
2,htn_diagnosed,20.9,18.8,23,Proportion,"20.9 (18.8, 23)",3833,caste,Schedule Caste,Total,Himachal Pradesh,North
2,htn_screened,78.3,73.7,82.9,Proportion,"78.3 (73.7, 82.9)",2548,caste,Schedule Tribe,Total,Himachal Pradesh,North
2,htn_diagnosed,16.9,13.6,20.2,Proportion,"16.9 (13.6, 20.2)",2548,caste,Schedule Tribe,Total,Himachal Pradesh,North
3,htn_screened,85.3,84,86.7,Proportion,"85.3 (84, 86.7)",16257,caste,General,Total,Punjab,North
3,htn_diagnosed,29.7,28.4,31.1,Proportion,"29.7 (28.4, 31.1)",16257,caste,General,Total,Punjab,North
3,htn_screened,85.3,83.7,86.8,Proportion,"85.3 (83.7, 86.8)",4993,caste,OBC,Total,Punjab,North
3,htn_diagnosed,26.1,24,28.3,Proportion,"26.1 (24, 28.3)",4993,caste,OBC,Total,Punjab,North
3,htn_screened,81.6,80.2,83,Proportion,"81.6 (80.2, 83)",16218,caste,Schedule Caste,Total,Punjab,North
3,htn_diagnosed,25.4,23.8,27,Proportion,"25.4 (23.8, 27)",16218,caste,Schedule Caste,Total,Punjab,North
3,htn_screened,76.2,67.6,84.9,Proportion,"76.2 (67.6, 84.9)",234,caste,Schedule Tribe,Total,Punjab,North
3,htn_diagnosed,25.3,18.5,32.1,Proportion,"25.3 (18.5, 32.1)",234,caste,Schedule Tribe,Total,Punjab,North
4,htn_screened,87.4,83.2,91.6,Proportion,"87.4 (83.2, 91.6)",549,caste,General,Total,Chandigarh,North
4,htn_diagnosed,24.9,19,30.9,Proportion,"24.9 (19, 30.9)",549,caste,General,Total,Chandigarh,North
4,htn_screened,87.7,77.3,98.2,Proportion,"87.7 (77.3, 98.2)",125,caste,OBC,Total,Chandigarh,North
4,htn_diagnosed,21.4,11.4,31.5,Proportion,"21.4 (11.4, 31.5)",125,caste,OBC,Total,Chandigarh,North
4,htn_screened,82.6,74.9,90.3,Proportion,"82.6 (74.9, 90.3)",219,caste,Schedule Caste,Total,Chandigarh,North
4,htn_diagnosed,21.5,12.2,30.9,Proportion,"21.5 (12.2, 30.9)",219,caste,Schedule Caste,Total,Chandigarh,North
4,htn_screened,27.6,-7.1,62.3,Proportion,"27.6 (-7.1, 62.3)",3,caste,Schedule Tribe,Total,Chandigarh,North
4,htn_diagnosed,0,0,0,Proportion,"0 (0, 0)",3,caste,Schedule Tribe,Total,Chandigarh,North
5,htn_screened,75.8,74.1,77.6,Proportion,"75.8 (74.1, 77.6)",11343,caste,General,Total,Uttarakhand,Central
5,htn_diagnosed,20,18.5,21.5,Proportion,"20 (18.5, 21.5)",11343,caste,General,Total,Uttarakhand,Central
5,htn_screened,73.7,71.3,76.1,Proportion,"73.7 (71.3, 76.1)",3655,caste,OBC,Total,Uttarakhand,Central
5,htn_diagnosed,17.7,15.7,19.7,Proportion,"17.7 (15.7, 19.7)",3655,caste,OBC,Total,Uttarakhand,Central
5,htn_screened,66.4,63.4,69.5,Proportion,"66.4 (63.4, 69.5)",3692,caste,Schedule Caste,Total,Uttarakhand,Central
5,htn_diagnosed,15.7,13.6,17.8,Proportion,"15.7 (13.6, 17.8)",3692,caste,Schedule Caste,Total,Uttarakhand,Central
5,htn_screened,69.9,64.4,75.4,Proportion,"69.9 (64.4, 75.4)",494,caste,Schedule Tribe,Total,Uttarakhand,Central
5,htn_diagnosed,14.2,10.1,18.3,Proportion,"14.2 (10.1, 18.3)",494,caste,Schedule Tribe,Total,Uttarakhand,Central
6,htn_screened,78.4,77.2,79.7,Proportion,"78.4 (77.2, 79.7)",14432,caste,General,Total,Haryana,North
6,htn_diagnosed,22.3,20.9,23.7,Proportion,"22.3 (20.9, 23.7)",14432,caste,General,Total,Haryana,North
6,htn_screened,72.7,71.1,74.2,Proportion,"72.7 (71.1, 74.2)",9801,caste,OBC,Total,Haryana,North
6,htn_diagnosed,18.4,17,19.8,Proportion,"18.4 (17, 19.8)",9801,caste,OBC,Total,Haryana,North
6,htn_screened,74.9,73.5,76.4,Proportion,"74.9 (73.5, 76.4)",8872,caste,Schedule Caste,Total,Haryana,North
6,htn_diagnosed,19.3,17.8,20.9,Proportion,"19.3 (17.8, 20.9)",8872,caste,Schedule Caste,Total,Haryana,North
6,htn_screened,78.8,73.5,84.2,Proportion,"78.8 (73.5, 84.2)",317,caste,Schedule Tribe,Total,Haryana,North
6,htn_diagnosed,18.9,14,23.7,Proportion,"18.9 (14, 23.7)",317,caste,Schedule Tribe,Total,Haryana,North
7,htn_screened,84.2,82.7,85.7,Proportion,"84.2 (82.7, 85.7)",8188,caste,General,Total,Nct Of Delhi,North
7,htn_diagnosed,20.1,18.7,21.4,Proportion,"20.1 (18.7, 21.4)",8188,caste,General,Total,Nct Of Delhi,North
7,htn_screened,81.2,79.1,83.3,Proportion,"81.2 (79.1, 83.3)",3036,caste,OBC,Total,Nct Of Delhi,North
7,htn_diagnosed,15.9,14,17.8,Proportion,"15.9 (14, 17.8)",3036,caste,OBC,Total,Nct Of Delhi,North
7,htn_screened,77.3,75.1,79.5,Proportion,"77.3 (75.1, 79.5)",3601,caste,Schedule Caste,Total,Nct Of Delhi,North
7,htn_diagnosed,16.6,15.1,18.1,Proportion,"16.6 (15.1, 18.1)",3601,caste,Schedule Caste,Total,Nct Of Delhi,North
7,htn_screened,78.5,71.9,85.2,Proportion,"78.5 (71.9, 85.2)",200,caste,Schedule Tribe,Total,Nct Of Delhi,North
7,htn_diagnosed,24.2,14.8,33.5,Proportion,"24.2 (14.8, 33.5)",200,caste,Schedule Tribe,Total,Nct Of Delhi,North
8,htn_screened,64.9,62.8,67.1,Proportion,"64.9 (62.8, 67.1)",11632,caste,General,Total,Rajasthan,North
8,htn_diagnosed,17.5,15.9,19.1,Proportion,"17.5 (15.9, 19.1)",11632,caste,General,Total,Rajasthan,North
8,htn_screened,58.3,56.8,59.9,Proportion,"58.3 (56.8, 59.9)",26083,caste,OBC,Total,Rajasthan,North
8,htn_diagnosed,14.2,13.1,15.2,Proportion,"14.2 (13.1, 15.2)",26083,caste,OBC,Total,Rajasthan,North
8,htn_screened,56.9,54.8,58.9,Proportion,"56.9 (54.8, 58.9)",12187,caste,Schedule Caste,Total,Rajasthan,North
8,htn_diagnosed,12.4,11.1,13.7,Proportion,"12.4 (11.1, 13.7)",12187,caste,Schedule Caste,Total,Rajasthan,North
8,htn_screened,50,46.9,53.1,Proportion,"50 (46.9, 53.1)",8221,caste,Schedule Tribe,Total,Rajasthan,North
8,htn_diagnosed,9.3,7.7,10.8,Proportion,"9.3 (7.7, 10.8)",8221,caste,Schedule Tribe,Total,Rajasthan,North
9,htn_screened,70,68.7,71.3,Proportion,"70 (68.7, 71.3)",27395,caste,General,Total,Uttar Pradesh,Central
9,htn_diagnosed,19.2,18.2,20.3,Proportion,"19.2 (18.2, 20.3)",27395,caste,General,Total,Uttar Pradesh,Central
9,htn_screened,64.8,63.8,65.7,Proportion,"64.8 (63.8, 65.7)",61980,caste,OBC,Total,Uttar Pradesh,Central
9,htn_diagnosed,16.3,15.5,17.1,Proportion,"16.3 (15.5, 17.1)",61980,caste,OBC,Total,Uttar Pradesh,Central
9,htn_screened,61.6,60.4,62.8,Proportion,"61.6 (60.4, 62.8)",29014,caste,Schedule Caste,Total,Uttar Pradesh,Central
9,htn_diagnosed,14.7,13.7,15.7,Proportion,"14.7 (13.7, 15.7)",29014,caste,Schedule Caste,Total,Uttar Pradesh,Central
9,htn_screened,59.8,56.1,63.5,Proportion,"59.8 (56.1, 63.5)",2133,caste,Schedule Tribe,Total,Uttar Pradesh,Central
9,htn_diagnosed,17.9,14.8,21.1,Proportion,"17.9 (14.8, 21.1)",2133,caste,Schedule Tribe,Total,Uttar Pradesh,Central
10,htn_screened,74.3,72.7,75.8,Proportion,"74.3 (72.7, 75.8)",9095,caste,General,Total,Bihar,East
10,htn_diagnosed,33.2,30.9,35.6,Proportion,"33.2 (30.9, 35.6)",9095,caste,General,Total,Bihar,East
10,htn_screened,67.9,66.8,69.1,Proportion,"67.9 (66.8, 69.1)",24789,caste,OBC,Total,Bihar,East
10,htn_diagnosed,25.5,24,26.9,Proportion,"25.5 (24, 26.9)",24789,caste,OBC,Total,Bihar,East
10,htn_screened,62.1,60.4,63.7,Proportion,"62.1 (60.4, 63.7)",10543,caste,Schedule Caste,Total,Bihar,East
10,htn_diagnosed,21,19.3,22.7,Proportion,"21 (19.3, 22.7)",10543,caste,Schedule Caste,Total,Bihar,East
10,htn_screened,59.6,55.9,63.3,Proportion,"59.6 (55.9, 63.3)",1512,caste,Schedule Tribe,Total,Bihar,East
10,htn_diagnosed,22.7,19,26.4,Proportion,"22.7 (19, 26.4)",1512,caste,Schedule Tribe,Total,Bihar,East
11,htn_screened,76.7,71.1,82.4,Proportion,"76.7 (71.1, 82.4)",487,caste,General,Total,Sikkim,North East
11,htn_diagnosed,20.4,14.3,26.5,Proportion,"20.4 (14.3, 26.5)",487,caste,General,Total,Sikkim,North East
11,htn_screened,78.6,74.9,82.3,Proportion,"78.6 (74.9, 82.3)",2431,caste,OBC,Total,Sikkim,North East
11,htn_diagnosed,22.9,19.8,26.1,Proportion,"22.9 (19.8, 26.1)",2431,caste,OBC,Total,Sikkim,North East
11,htn_screened,72.3,65.1,79.5,Proportion,"72.3 (65.1, 79.5)",326,caste,Schedule Caste,Total,Sikkim,North East
11,htn_diagnosed,26.1,19.3,32.8,Proportion,"26.1 (19.3, 32.8)",326,caste,Schedule Caste,Total,Sikkim,North East
11,htn_screened,75.5,72.1,78.9,Proportion,"75.5 (72.1, 78.9)",2924,caste,Schedule Tribe,Total,Sikkim,North East
11,htn_diagnosed,19.4,16.2,22.6,Proportion,"19.4 (16.2, 22.6)",2924,caste,Schedule Tribe,Total,Sikkim,North East
12,htn_screened,71.8,67.6,76.1,Proportion,"71.8 (67.6, 76.1)",2923,caste,General,Total,Arunachal Pradesh,North East
12,htn_diagnosed,13.9,11.6,16.3,Proportion,"13.9 (11.6, 16.3)",2923,caste,General,Total,Arunachal Pradesh,North East
12,htn_screened,71.5,65.2,77.9,Proportion,"71.5 (65.2, 77.9)",1256,caste,OBC,Total,Arunachal Pradesh,North East
12,htn_diagnosed,11.3,7.7,14.9,Proportion,"11.3 (7.7, 14.9)",1256,caste,OBC,Total,Arunachal Pradesh,North East
12,htn_screened,67,62.7,71.4,Proportion,"67 (62.7, 71.4)",2097,caste,Schedule Caste,Total,Arunachal Pradesh,North East
12,htn_diagnosed,18.9,15.8,21.9,Proportion,"18.9 (15.8, 21.9)",2097,caste,Schedule Caste,Total,Arunachal Pradesh,North East
12,htn_screened,62.2,60.2,64.3,Proportion,"62.2 (60.2, 64.3)",27240,caste,Schedule Tribe,Total,Arunachal Pradesh,North East
12,htn_diagnosed,15.1,13.7,16.4,Proportion,"15.1 (13.7, 16.4)",27240,caste,Schedule Tribe,Total,Arunachal Pradesh,North East
13,htn_screened,65.1,54.3,76,Proportion,"65.1 (54.3, 76)",232,caste,General,Total,Nagaland,North East
13,htn_diagnosed,25.9,17.7,34.1,Proportion,"25.9 (17.7, 34.1)",232,caste,General,Total,Nagaland,North East
13,htn_screened,80.1,65.6,94.6,Proportion,"80.1 (65.6, 94.6)",63,caste,OBC,Total,Nagaland,North East
13,htn_diagnosed,17.9,1.9,34,Proportion,"17.9 (1.9, 34)",63,caste,OBC,Total,Nagaland,North East
13,htn_screened,79.7,74.1,85.4,Proportion,"79.7 (74.1, 85.4)",285,caste,Schedule Caste,Total,Nagaland,North East
13,htn_diagnosed,28.7,19.7,37.8,Proportion,"28.7 (19.7, 37.8)",285,caste,Schedule Caste,Total,Nagaland,North East
13,htn_screened,59.9,57.1,62.7,Proportion,"59.9 (57.1, 62.7)",15069,caste,Schedule Tribe,Total,Nagaland,North East
13,htn_diagnosed,18.1,16.4,19.7,Proportion,"18.1 (16.4, 19.7)",15069,caste,Schedule Tribe,Total,Nagaland,North East
14,htn_screened,88.6,87.3,89.8,Proportion,"88.6 (87.3, 89.8)",4295,caste,General,Total,Manipur,North East
14,htn_diagnosed,24.6,22.8,26.3,Proportion,"24.6 (22.8, 26.3)",4295,caste,General,Total,Manipur,North East
14,htn_screened,85.6,83.3,88,Proportion,"85.6 (83.3, 88)",1753,caste,OBC,Total,Manipur,North East
14,htn_diagnosed,21.5,18.9,24.2,Proportion,"21.5 (18.9, 24.2)",1753,caste,OBC,Total,Manipur,North East
14,htn_screened,86.2,81.5,90.9,Proportion,"86.2 (81.5, 90.9)",847,caste,Schedule Caste,Total,Manipur,North East
14,htn_diagnosed,21.4,17.2,25.7,Proportion,"21.4 (17.2, 25.7)",847,caste,Schedule Caste,Total,Manipur,North East
14,htn_screened,81.9,79.8,84.1,Proportion,"81.9 (79.8, 84.1)",6698,caste,Schedule Tribe,Total,Manipur,North East
14,htn_diagnosed,17.2,15.5,19,Proportion,"17.2 (15.5, 19)",6698,caste,Schedule Tribe,Total,Manipur,North East
15,htn_screened,76.7,57.1,96.2,Proportion,"76.7 (57.1, 96.2)",120,caste,General,Total,Mizoram,North East
15,htn_diagnosed,13.6,4.2,23,Proportion,"13.6 (4.2, 23)",120,caste,General,Total,Mizoram,North East
15,htn_screened,54.5,36,72.9,Proportion,"54.5 (36, 72.9)",116,caste,OBC,Total,Mizoram,North East
15,htn_diagnosed,4.9,0.5,9.3,Proportion,"4.9 (0.5, 9.3)",116,caste,OBC,Total,Mizoram,North East
15,htn_screened,54.5,41.5,67.6,Proportion,"54.5 (41.5, 67.6)",269,caste,Schedule Caste,Total,Mizoram,North East
15,htn_diagnosed,11,6.8,15.2,Proportion,"11 (6.8, 15.2)",269,caste,Schedule Caste,Total,Mizoram,North East
15,htn_screened,83.8,81.6,85.9,Proportion,"83.8 (81.6, 85.9)",9838,caste,Schedule Tribe,Total,Mizoram,North East
15,htn_diagnosed,20.8,18.7,23,Proportion,"20.8 (18.7, 23)",9838,caste,Schedule Tribe,Total,Mizoram,North East
16,htn_screened,83.1,80.9,85.4,Proportion,"83.1 (80.9, 85.4)",2792,caste,General,Total,Tripura,North East
16,htn_diagnosed,30.9,27.3,34.5,Proportion,"30.9 (27.3, 34.5)",2792,caste,General,Total,Tripura,North East
16,htn_screened,80.8,77.6,84,Proportion,"80.8 (77.6, 84)",1763,caste,OBC,Total,Tripura,North East
16,htn_diagnosed,28.3,25,31.5,Proportion,"28.3 (25, 31.5)",1763,caste,OBC,Total,Tripura,North East
16,htn_screened,82.1,79.8,84.5,Proportion,"82.1 (79.8, 84.5)",2226,caste,Schedule Caste,Total,Tripura,North East
16,htn_diagnosed,25,22.6,27.4,Proportion,"25 (22.6, 27.4)",2226,caste,Schedule Caste,Total,Tripura,North East
16,htn_screened,56.9,51.9,61.8,Proportion,"56.9 (51.9, 61.8)",2728,caste,Schedule Tribe,Total,Tripura,North East
16,htn_diagnosed,13.3,10.4,16.1,Proportion,"13.3 (10.4, 16.1)",2728,caste,Schedule Tribe,Total,Tripura,North East
17,htn_screened,55.6,43.3,67.9,Proportion,"55.6 (43.3, 67.9)",802,caste,General,Total,Meghalaya,North East
17,htn_diagnosed,7.9,5.3,10.5,Proportion,"7.9 (5.3, 10.5)",802,caste,General,Total,Meghalaya,North East
17,htn_screened,72.5,55,90.1,Proportion,"72.5 (55, 90.1)",90,caste,OBC,Total,Meghalaya,North East
17,htn_diagnosed,22.3,2.2,42.4,Proportion,"22.3 (2.2, 42.4)",90,caste,OBC,Total,Meghalaya,North East
17,htn_screened,67.4,54.7,80,Proportion,"67.4 (54.7, 80)",229,caste,Schedule Caste,Total,Meghalaya,North East
17,htn_diagnosed,15.8,9.3,22.3,Proportion,"15.8 (9.3, 22.3)",229,caste,Schedule Caste,Total,Meghalaya,North East
17,htn_screened,54.2,50.8,57.6,Proportion,"54.2 (50.8, 57.6)",13810,caste,Schedule Tribe,Total,Meghalaya,North East
17,htn_diagnosed,11.9,10.5,13.4,Proportion,"11.9 (10.5, 13.4)",13810,caste,Schedule Tribe,Total,Meghalaya,North East
18,htn_screened,70.3,68.6,71.9,Proportion,"70.3 (68.6, 71.9)",18234,caste,General,Total,Assam,North East
18,htn_diagnosed,20.1,18.9,21.3,Proportion,"20.1 (18.9, 21.3)",18234,caste,General,Total,Assam,North East
18,htn_screened,74.1,72.2,76,Proportion,"74.1 (72.2, 76)",12585,caste,OBC,Total,Assam,North East
18,htn_diagnosed,19.1,17.9,20.4,Proportion,"19.1 (17.9, 20.4)",12585,caste,OBC,Total,Assam,North East
18,htn_screened,70.8,68.5,73.2,Proportion,"70.8 (68.5, 73.2)",5723,caste,Schedule Caste,Total,Assam,North East
18,htn_diagnosed,19.9,18.2,21.7,Proportion,"19.9 (18.2, 21.7)",5723,caste,Schedule Caste,Total,Assam,North East
18,htn_screened,70.5,68,73.1,Proportion,"70.5 (68, 73.1)",9281,caste,Schedule Tribe,Total,Assam,North East
18,htn_diagnosed,15.8,14.4,17.3,Proportion,"15.8 (14.4, 17.3)",9281,caste,Schedule Tribe,Total,Assam,North East
19,htn_screened,71.2,69.2,73.2,Proportion,"71.2 (69.2, 73.2)",14777,caste,General,Total,West Bengal,East
19,htn_diagnosed,18.4,17.3,19.5,Proportion,"18.4 (17.3, 19.5)",14777,caste,General,Total,West Bengal,East
19,htn_screened,66.7,63.9,69.6,Proportion,"66.7 (63.9, 69.6)",3618,caste,OBC,Total,West Bengal,East
19,htn_diagnosed,16.7,14.9,18.6,Proportion,"16.7 (14.9, 18.6)",3618,caste,OBC,Total,West Bengal,East
19,htn_screened,64.4,61.8,66.9,Proportion,"64.4 (61.8, 66.9)",7825,caste,Schedule Caste,Total,West Bengal,East
19,htn_diagnosed,14.4,13.2,15.6,Proportion,"14.4 (13.2, 15.6)",7825,caste,Schedule Caste,Total,West Bengal,East
19,htn_screened,55.5,50.7,60.2,Proportion,"55.5 (50.7, 60.2)",2045,caste,Schedule Tribe,Total,West Bengal,East
19,htn_diagnosed,12.2,10.2,14.2,Proportion,"12.2 (10.2, 14.2)",2045,caste,Schedule Tribe,Total,West Bengal,East
20,htn_screened,70.9,68,73.8,Proportion,"70.9 (68, 73.8)",4146,caste,General,Total,Jharkhand,East
20,htn_diagnosed,24.5,21.8,27.1,Proportion,"24.5 (21.8, 27.1)",4146,caste,General,Total,Jharkhand,East
20,htn_screened,63.6,61.8,65.5,Proportion,"63.6 (61.8, 65.5)",14347,caste,OBC,Total,Jharkhand,East
20,htn_diagnosed,17.4,15.9,18.9,Proportion,"17.4 (15.9, 18.9)",14347,caste,OBC,Total,Jharkhand,East
20,htn_screened,58.2,55.6,60.9,Proportion,"58.2 (55.6, 60.9)",5526,caste,Schedule Caste,Total,Jharkhand,East
20,htn_diagnosed,14.3,12.5,16.1,Proportion,"14.3 (12.5, 16.1)",5526,caste,Schedule Caste,Total,Jharkhand,East
20,htn_screened,46.8,44.4,49.1,Proportion,"46.8 (44.4, 49.1)",12025,caste,Schedule Tribe,Total,Jharkhand,East
20,htn_diagnosed,9.8,8.1,11.5,Proportion,"9.8 (8.1, 11.5)",12025,caste,Schedule Tribe,Total,Jharkhand,East
21,htn_screened,65.2,63.2,67.3,Proportion,"65.2 (63.2, 67.3)",7667,caste,General,Total,Odisha,East
21,htn_diagnosed,26.2,24.2,28.3,Proportion,"26.2 (24.2, 28.3)",7667,caste,General,Total,Odisha,East
