state,variable,estimate,lci,uci,type,est_ci,n,stratification,strata,residence,n5_state,zone
31,htn_diagnosed,36,26.3,45.7,Proportion,"36 (26.3, 45.7)",160,education,No education,Total,Lakshadweep,South
31,htn_screened,98.8,97.6,100,Proportion,"98.8 (97.6, 100)",420,education,Primary,Total,Lakshadweep,South
31,htn_diagnosed,29.8,24.1,35.5,Proportion,"29.8 (24.1, 35.5)",420,education,Primary,Total,Lakshadweep,South
31,htn_screened,93.7,91.6,95.8,Proportion,"93.7 (91.6, 95.8)",1104,education,Secondary,Total,Lakshadweep,South
31,htn_diagnosed,11.2,8.8,13.6,Proportion,"11.2 (8.8, 13.6)",1104,education,Secondary,Total,Lakshadweep,South
32,htn_screened,83.3,81.4,85.1,Proportion,"83.3 (81.4, 85.1)",3026,education,Higher,Total,Kerala,South
32,htn_diagnosed,13.2,11.8,14.5,Proportion,"13.2 (11.8, 14.5)",3026,education,Higher,Total,Kerala,South
32,htn_screened,92.3,89.6,95,Proportion,"92.3 (89.6, 95)",1239,education,No education,Total,Kerala,South
32,htn_diagnosed,42.5,38.8,46.2,Proportion,"42.5 (38.8, 46.2)",1239,education,No education,Total,Kerala,South
32,htn_screened,95.3,94.3,96.3,Proportion,"95.3 (94.3, 96.3)",3892,education,Primary,Total,Kerala,South
32,htn_diagnosed,44.2,42,46.4,Proportion,"44.2 (42, 46.4)",3892,education,Primary,Total,Kerala,South
32,htn_screened,89.5,88.5,90.5,Proportion,"89.5 (88.5, 90.5)",11707,education,Secondary,Total,Kerala,South
32,htn_diagnosed,21.1,20.1,22.2,Proportion,"21.1 (20.1, 22.2)",11707,education,Secondary,Total,Kerala,South
33,htn_screened,77.4,75.8,79.1,Proportion,"77.4 (75.8, 79.1)",6809,education,Higher,Total,Tamil Nadu,South
33,htn_diagnosed,14.8,12.9,16.7,Proportion,"14.8 (12.9, 16.7)",6809,education,Higher,Total,Tamil Nadu,South
33,htn_screened,85.5,84.1,86.8,Proportion,"85.5 (84.1, 86.8)",9208,education,No education,Total,Tamil Nadu,South
33,htn_diagnosed,24.2,22.7,25.7,Proportion,"24.2 (22.7, 25.7)",9208,education,No education,Total,Tamil Nadu,South
33,htn_screened,85.7,84.4,87,Proportion,"85.7 (84.4, 87)",7999,education,Primary,Total,Tamil Nadu,South
33,htn_diagnosed,23.8,21.9,25.7,Proportion,"23.8 (21.9, 25.7)",7999,education,Primary,Total,Tamil Nadu,South
33,htn_screened,82.7,81.5,83.8,Proportion,"82.7 (81.5, 83.8)",17404,education,Secondary,Total,Tamil Nadu,South
33,htn_diagnosed,18.5,17,20,Proportion,"18.5 (17, 20)",17404,education,Secondary,Total,Tamil Nadu,South
34,htn_screened,82.4,76,88.8,Proportion,"82.4 (76, 88.8)",1288,education,Higher,Total,Puducherry,South
34,htn_diagnosed,12.3,8.2,16.5,Proportion,"12.3 (8.2, 16.5)",1288,education,Higher,Total,Puducherry,South
34,htn_screened,82.5,78.1,86.8,Proportion,"82.5 (78.1, 86.8)",775,education,No education,Total,Puducherry,South
34,htn_diagnosed,29.4,23.2,35.5,Proportion,"29.4 (23.2, 35.5)",775,education,No education,Total,Puducherry,South
34,htn_screened,82.7,76.9,88.5,Proportion,"82.7 (76.9, 88.5)",860,education,Primary,Total,Puducherry,South
34,htn_diagnosed,29.1,23.6,34.5,Proportion,"29.1 (23.6, 34.5)",860,education,Primary,Total,Puducherry,South
34,htn_screened,79.9,76,83.8,Proportion,"79.9 (76, 83.8)",3097,education,Secondary,Total,Puducherry,South
34,htn_diagnosed,19.9,17.2,22.5,Proportion,"19.9 (17.2, 22.5)",3097,education,Secondary,Total,Puducherry,South
35,htn_screened,80.7,75.1,86.4,Proportion,"80.7 (75.1, 86.4)",395,education,Higher,Total,Andaman & Nicobar Islands,South
35,htn_diagnosed,12.8,8.7,17,Proportion,"12.8 (8.7, 17)",395,education,Higher,Total,Andaman & Nicobar Islands,South
35,htn_screened,91.1,88,94.1,Proportion,"91.1 (88, 94.1)",979,education,No education,Total,Andaman & Nicobar Islands,South
35,htn_diagnosed,27.8,24,31.7,Proportion,"27.8 (24, 31.7)",979,education,No education,Total,Andaman & Nicobar Islands,South
35,htn_screened,93.6,90.9,96.2,Proportion,"93.6 (90.9, 96.2)",720,education,Primary,Total,Andaman & Nicobar Islands,South
35,htn_diagnosed,23.6,19.2,28.1,Proportion,"23.6 (19.2, 28.1)",720,education,Primary,Total,Andaman & Nicobar Islands,South
35,htn_screened,85.2,82.8,87.6,Proportion,"85.2 (82.8, 87.6)",2380,education,Secondary,Total,Andaman & Nicobar Islands,South
35,htn_diagnosed,15.9,13.8,18,Proportion,"15.9 (13.8, 18)",2380,education,Secondary,Total,Andaman & Nicobar Islands,South
36,htn_screened,75.9,73.7,78.1,Proportion,"75.9 (73.7, 78.1)",4400,education,Higher,Total,Telangana,South
36,htn_diagnosed,12.9,11.5,14.3,Proportion,"12.9 (11.5, 14.3)",4400,education,Higher,Total,Telangana,South
36,htn_screened,82.2,80.9,83.5,Proportion,"82.2 (80.9, 83.5)",18187,education,No education,Total,Telangana,South
36,htn_diagnosed,23.3,22.3,24.2,Proportion,"23.3 (22.3, 24.2)",18187,education,No education,Total,Telangana,South
36,htn_screened,80.2,78.2,82.1,Proportion,"80.2 (78.2, 82.1)",3875,education,Primary,Total,Telangana,South
36,htn_diagnosed,23.8,22.1,25.5,Proportion,"23.8 (22.1, 25.5)",3875,education,Primary,Total,Telangana,South
36,htn_screened,78.2,76.6,79.8,Proportion,"78.2 (76.6, 79.8)",12101,education,Secondary,Total,Telangana,South
36,htn_diagnosed,15.7,14.8,16.6,Proportion,"15.7 (14.8, 16.6)",12101,education,Secondary,Total,Telangana,South
37,htn_screened,67.1,60.1,74.1,Proportion,"67.1 (60.1, 74.1)",467,education,Higher,Total,Ladakh,North
37,htn_diagnosed,19.4,10.9,27.9,Proportion,"19.4 (10.9, 27.9)",467,education,Higher,Total,Ladakh,North
37,htn_screened,87.8,84.1,91.5,Proportion,"87.8 (84.1, 91.5)",1364,education,No education,Total,Ladakh,North
37,htn_diagnosed,33.5,27.4,39.6,Proportion,"33.5 (27.4, 39.6)",1364,education,No education,Total,Ladakh,North
37,htn_screened,86.7,80.7,92.8,Proportion,"86.7 (80.7, 92.8)",141,education,Primary,Total,Ladakh,North
37,htn_diagnosed,25.7,16.7,34.7,Proportion,"25.7 (16.7, 34.7)",141,education,Primary,Total,Ladakh,North
37,htn_screened,77,73,81.1,Proportion,"77 (73, 81.1)",1387,education,Secondary,Total,Ladakh,North
37,htn_diagnosed,24.1,17.3,30.9,Proportion,"24.1 (17.3, 30.9)",1387,education,Secondary,Total,Ladakh,North
1,htn_screened,78.2,76.3,80,Proportion,"78.2 (76.3, 80)",23510,caste,General,Total,Jammu & Kashmir,North
1,htn_diagnosed,21.4,20,22.8,Proportion,"21.4 (20, 22.8)",23510,caste,General,Total,Jammu & Kashmir,North
1,htn_screened,80.2,77.4,83,Proportion,"80.2 (77.4, 83)",3678,caste,OBC,Total,Jammu & Kashmir,North
1,htn_diagnosed,18.3,15.7,20.9,Proportion,"18.3 (15.7, 20.9)",3678,caste,OBC,Total,Jammu & Kashmir,North
1,htn_screened,81.6,79.4,83.8,Proportion,"81.6 (79.4, 83.8)",2798,caste,Schedule Caste,Total,Jammu & Kashmir,North
1,htn_diagnosed,19.5,17,22,Proportion,"19.5 (17, 22)",2798,caste,Schedule Caste,Total,Jammu & Kashmir,North
1,htn_screened,72.8,68.1,77.5,Proportion,"72.8 (68.1, 77.5)",2612,caste,Schedule Tribe,Total,Jammu & Kashmir,North
1,htn_diagnosed,19.7,16.6,22.8,Proportion,"19.7 (16.6, 22.8)",2612,caste,Schedule Tribe,Total,Jammu & Kashmir,North
2,htn_screened,78.8,77.2,80.3,Proportion,"78.8 (77.2, 80.3)",8242,caste,General,Total,Himachal Pradesh,North
2,htn_diagnosed,20,18.5,21.4,Proportion,"20 (18.5, 21.4)",8242,caste,General,Total,Himachal Pradesh,North
2,htn_screened,73.5,70.3,76.6,Proportion,"73.5 (70.3, 76.6)",1873,caste,OBC,Total,Himachal Pradesh,North
2,htn_diagnosed,22.9,19.9,26,Proportion,"22.9 (19.9, 26)",1873,caste,OBC,Total,Himachal Pradesh,North
2,htn_screened,76.6,74.3,78.9,Proportion,"76.6 (74.3, 78.9)",3833,caste,Schedule Caste,Total,Himachal Pradesh,North
2,htn_diagnosed,17.5,15.7,19.4,Proportion,"17.5 (15.7, 19.4)",3833,caste,Schedule Caste,Total,Himachal Pradesh,North
2,htn_screened,76.6,72.2,81.1,Proportion,"76.6 (72.2, 81.1)",2548,caste,Schedule Tribe,Total,Himachal Pradesh,North
2,htn_diagnosed,14.5,11.2,17.7,Proportion,"14.5 (11.2, 17.7)",2548,caste,Schedule Tribe,Total,Himachal Pradesh,North
3,htn_screened,83.8,82.4,85.1,Proportion,"83.8 (82.4, 85.1)",16257,caste,General,Total,Punjab,North
3,htn_diagnosed,27.4,26,28.8,Proportion,"27.4 (26, 28.8)",16257,caste,General,Total,Punjab,North
3,htn_screened,83.5,81.8,85.2,Proportion,"83.5 (81.8, 85.2)",4993,caste,OBC,Total,Punjab,North
3,htn_diagnosed,23.9,21.8,26,Proportion,"23.9 (21.8, 26)",4993,caste,OBC,Total,Punjab,North
3,htn_screened,80.2,78.8,81.7,Proportion,"80.2 (78.8, 81.7)",16218,caste,Schedule Caste,Total,Punjab,North
3,htn_diagnosed,23.7,22.1,25.4,Proportion,"23.7 (22.1, 25.4)",16218,caste,Schedule Caste,Total,Punjab,North
3,htn_screened,73.8,64.5,83.1,Proportion,"73.8 (64.5, 83.1)",234,caste,Schedule Tribe,Total,Punjab,North
3,htn_diagnosed,23.5,16.8,30.2,Proportion,"23.5 (16.8, 30.2)",234,caste,Schedule Tribe,Total,Punjab,North
4,htn_screened,86.3,82,90.6,Proportion,"86.3 (82, 90.6)",549,caste,General,Total,Chandigarh,North
4,htn_diagnosed,23.3,17.7,28.9,Proportion,"23.3 (17.7, 28.9)",549,caste,General,Total,Chandigarh,North
4,htn_screened,86.8,76.1,97.6,Proportion,"86.8 (76.1, 97.6)",125,caste,OBC,Total,Chandigarh,North
4,htn_diagnosed,19.3,9.9,28.7,Proportion,"19.3 (9.9, 28.7)",125,caste,OBC,Total,Chandigarh,North
4,htn_screened,80.9,72.7,89.2,Proportion,"80.9 (72.7, 89.2)",219,caste,Schedule Caste,Total,Chandigarh,North
4,htn_diagnosed,20.9,11.3,30.6,Proportion,"20.9 (11.3, 30.6)",219,caste,Schedule Caste,Total,Chandigarh,North
4,htn_screened,31.3,-1.3,63.9,Proportion,"31.3 (-1.3, 63.9)",3,caste,Schedule Tribe,Total,Chandigarh,North
4,htn_diagnosed,0,0,0,Proportion,"0 (0, 0)",3,caste,Schedule Tribe,Total,Chandigarh,North
5,htn_screened,74.8,73.1,76.6,Proportion,"74.8 (73.1, 76.6)",11343,caste,General,Total,Uttarakhand,Central
5,htn_diagnosed,18.4,17,19.7,Proportion,"18.4 (17, 19.7)",11343,caste,General,Total,Uttarakhand,Central
5,htn_screened,72.9,70.5,75.3,Proportion,"72.9 (70.5, 75.3)",3655,caste,OBC,Total,Uttarakhand,Central
5,htn_diagnosed,16.5,14.6,18.3,Proportion,"16.5 (14.6, 18.3)",3655,caste,OBC,Total,Uttarakhand,Central
5,htn_screened,65.4,62.2,68.6,Proportion,"65.4 (62.2, 68.6)",3692,caste,Schedule Caste,Total,Uttarakhand,Central
5,htn_diagnosed,14.5,12.6,16.5,Proportion,"14.5 (12.6, 16.5)",3692,caste,Schedule Caste,Total,Uttarakhand,Central
5,htn_screened,69.3,64.1,74.6,Proportion,"69.3 (64.1, 74.6)",494,caste,Schedule Tribe,Total,Uttarakhand,Central
5,htn_diagnosed,12.6,8.9,16.3,Proportion,"12.6 (8.9, 16.3)",494,caste,Schedule Tribe,Total,Uttarakhand,Central
6,htn_screened,77.3,76.1,78.6,Proportion,"77.3 (76.1, 78.6)",14432,caste,General,Total,Haryana,North
6,htn_diagnosed,21.1,19.8,22.4,Proportion,"21.1 (19.8, 22.4)",14432,caste,General,Total,Haryana,North
6,htn_screened,71.5,70,73.1,Proportion,"71.5 (70, 73.1)",9801,caste,OBC,Total,Haryana,North
6,htn_diagnosed,17.4,16.1,18.8,Proportion,"17.4 (16.1, 18.8)",9801,caste,OBC,Total,Haryana,North
6,htn_screened,73.9,72.4,75.4,Proportion,"73.9 (72.4, 75.4)",8872,caste,Schedule Caste,Total,Haryana,North
6,htn_diagnosed,18.5,17,20.1,Proportion,"18.5 (17, 20.1)",8872,caste,Schedule Caste,Total,Haryana,North
6,htn_screened,78,72.5,83.5,Proportion,"78 (72.5, 83.5)",317,caste,Schedule Tribe,Total,Haryana,North
6,htn_diagnosed,17.9,13.2,22.6,Proportion,"17.9 (13.2, 22.6)",317,caste,Schedule Tribe,Total,Haryana,North
7,htn_screened,83.9,82.4,85.3,Proportion,"83.9 (82.4, 85.3)",8188,caste,General,Total,Nct Of Delhi,North
7,htn_diagnosed,20,18.7,21.3,Proportion,"20 (18.7, 21.3)",8188,caste,General,Total,Nct Of Delhi,North
7,htn_screened,80.9,78.8,83,Proportion,"80.9 (78.8, 83)",3036,caste,OBC,Total,Nct Of Delhi,North
7,htn_diagnosed,15.7,13.8,17.6,Proportion,"15.7 (13.8, 17.6)",3036,caste,OBC,Total,Nct Of Delhi,North
7,htn_screened,76.9,74.7,79.1,Proportion,"76.9 (74.7, 79.1)",3601,caste,Schedule Caste,Total,Nct Of Delhi,North
7,htn_diagnosed,16.3,14.9,17.8,Proportion,"16.3 (14.9, 17.8)",3601,caste,Schedule Caste,Total,Nct Of Delhi,North
7,htn_screened,78.6,71.9,85.3,Proportion,"78.6 (71.9, 85.3)",200,caste,Schedule Tribe,Total,Nct Of Delhi,North
7,htn_diagnosed,24,14.8,33.1,Proportion,"24 (14.8, 33.1)",200,caste,Schedule Tribe,Total,Nct Of Delhi,North
8,htn_screened,63.8,61.8,65.9,Proportion,"63.8 (61.8, 65.9)",11632,caste,General,Total,Rajasthan,North
8,htn_diagnosed,16.7,15.1,18.2,Proportion,"16.7 (15.1, 18.2)",11632,caste,General,Total,Rajasthan,North
8,htn_screened,57.3,55.7,58.8,Proportion,"57.3 (55.7, 58.8)",26083,caste,OBC,Total,Rajasthan,North
8,htn_diagnosed,13.5,12.4,14.5,Proportion,"13.5 (12.4, 14.5)",26083,caste,OBC,Total,Rajasthan,North
8,htn_screened,56,53.9,58,Proportion,"56 (53.9, 58)",12187,caste,Schedule Caste,Total,Rajasthan,North
8,htn_diagnosed,11.8,10.5,13.1,Proportion,"11.8 (10.5, 13.1)",12187,caste,Schedule Caste,Total,Rajasthan,North
8,htn_screened,49.4,46.4,52.5,Proportion,"49.4 (46.4, 52.5)",8221,caste,Schedule Tribe,Total,Rajasthan,North
8,htn_diagnosed,8.7,7.2,10.2,Proportion,"8.7 (7.2, 10.2)",8221,caste,Schedule Tribe,Total,Rajasthan,North
9,htn_screened,69.2,67.9,70.4,Proportion,"69.2 (67.9, 70.4)",27395,caste,General,Total,Uttar Pradesh,Central
9,htn_diagnosed,18.6,17.6,19.6,Proportion,"18.6 (17.6, 19.6)",27395,caste,General,Total,Uttar Pradesh,Central
9,htn_screened,64.1,63.1,65,Proportion,"64.1 (63.1, 65)",61980,caste,OBC,Total,Uttar Pradesh,Central
9,htn_diagnosed,15.9,15.1,16.7,Proportion,"15.9 (15.1, 16.7)",61980,caste,OBC,Total,Uttar Pradesh,Central
9,htn_screened,60.9,59.7,62.1,Proportion,"60.9 (59.7, 62.1)",29014,caste,Schedule Caste,Total,Uttar Pradesh,Central
9,htn_diagnosed,14.4,13.4,15.4,Proportion,"14.4 (13.4, 15.4)",29014,caste,Schedule Caste,Total,Uttar Pradesh,Central
9,htn_screened,59.3,55.6,63,Proportion,"59.3 (55.6, 63)",2133,caste,Schedule Tribe,Total,Uttar Pradesh,Central
9,htn_diagnosed,17.7,14.5,20.8,Proportion,"17.7 (14.5, 20.8)",2133,caste,Schedule Tribe,Total,Uttar Pradesh,Central
10,htn_screened,72.5,70.9,74.2,Proportion,"72.5 (70.9, 74.2)",9095,caste,General,Total,Bihar,East
10,htn_diagnosed,31.6,29.2,34,Proportion,"31.6 (29.2, 34)",9095,caste,General,Total,Bihar,East
10,htn_screened,66.7,65.6,67.9,Proportion,"66.7 (65.6, 67.9)",24789,caste,OBC,Total,Bihar,East
10,htn_diagnosed,24.4,22.9,25.9,Proportion,"24.4 (22.9, 25.9)",24789,caste,OBC,Total,Bihar,East
10,htn_screened,61.4,59.7,63,Proportion,"61.4 (59.7, 63)",10543,caste,Schedule Caste,Total,Bihar,East
10,htn_diagnosed,20.3,18.7,22,Proportion,"20.3 (18.7, 22)",10543,caste,Schedule Caste,Total,Bihar,East
10,htn_screened,59.3,55.6,63,Proportion,"59.3 (55.6, 63)",1512,caste,Schedule Tribe,Total,Bihar,East
10,htn_diagnosed,21.7,18.1,25.4,Proportion,"21.7 (18.1, 25.4)",1512,caste,Schedule Tribe,Total,Bihar,East
11,htn_screened,76.8,71.3,82.3,Proportion,"76.8 (71.3, 82.3)",487,caste,General,Total,Sikkim,North East
11,htn_diagnosed,20.5,14,27.1,Proportion,"20.5 (14, 27.1)",487,caste,General,Total,Sikkim,North East
11,htn_screened,78,74.5,81.4,Proportion,"78 (74.5, 81.4)",2431,caste,OBC,Total,Sikkim,North East
11,htn_diagnosed,22,19.2,24.9,Proportion,"22 (19.2, 24.9)",2431,caste,OBC,Total,Sikkim,North East
11,htn_screened,72.1,64.7,79.6,Proportion,"72.1 (64.7, 79.6)",326,caste,Schedule Caste,Total,Sikkim,North East
11,htn_diagnosed,26,19.2,32.7,Proportion,"26 (19.2, 32.7)",326,caste,Schedule Caste,Total,Sikkim,North East
11,htn_screened,74.9,71.5,78.3,Proportion,"74.9 (71.5, 78.3)",2924,caste,Schedule Tribe,Total,Sikkim,North East
11,htn_diagnosed,19,15.9,22,Proportion,"19 (15.9, 22)",2924,caste,Schedule Tribe,Total,Sikkim,North East
12,htn_screened,71.9,67.7,76.2,Proportion,"71.9 (67.7, 76.2)",2923,caste,General,Total,Arunachal Pradesh,North East
12,htn_diagnosed,13.9,11.6,16.3,Proportion,"13.9 (11.6, 16.3)",2923,caste,General,Total,Arunachal Pradesh,North East
12,htn_screened,71.3,65,77.7,Proportion,"71.3 (65, 77.7)",1256,caste,OBC,Total,Arunachal Pradesh,North East
12,htn_diagnosed,11.6,8,15.1,Proportion,"11.6 (8, 15.1)",1256,caste,OBC,Total,Arunachal Pradesh,North East
12,htn_screened,66.7,62.3,71.1,Proportion,"66.7 (62.3, 71.1)",2097,caste,Schedule Caste,Total,Arunachal Pradesh,North East
12,htn_diagnosed,18.8,15.8,21.8,Proportion,"18.8 (15.8, 21.8)",2097,caste,Schedule Caste,Total,Arunachal Pradesh,North East
12,htn_screened,62,59.9,64.1,Proportion,"62 (59.9, 64.1)",27240,caste,Schedule Tribe,Total,Arunachal Pradesh,North East
12,htn_diagnosed,15,13.7,16.3,Proportion,"15 (13.7, 16.3)",27240,caste,Schedule Tribe,Total,Arunachal Pradesh,North East
13,htn_screened,64.9,54.2,75.5,Proportion,"64.9 (54.2, 75.5)",232,caste,General,Total,Nagaland,North East
13,htn_diagnosed,23.9,16.1,31.6,Proportion,"23.9 (16.1, 31.6)",232,caste,General,Total,Nagaland,North East
13,htn_screened,78.9,63.4,94.4,Proportion,"78.9 (63.4, 94.4)",63,caste,OBC,Total,Nagaland,North East
13,htn_diagnosed,16,2.4,29.5,Proportion,"16 (2.4, 29.5)",63,caste,OBC,Total,Nagaland,North East
13,htn_screened,78.8,72.9,84.7,Proportion,"78.8 (72.9, 84.7)",285,caste,Schedule Caste,Total,Nagaland,North East
13,htn_diagnosed,27,18.7,35.2,Proportion,"27 (18.7, 35.2)",285,caste,Schedule Caste,Total,Nagaland,North East
13,htn_screened,58.3,55.6,61,Proportion,"58.3 (55.6, 61)",15069,caste,Schedule Tribe,Total,Nagaland,North East
13,htn_diagnosed,16.6,15.1,18.2,Proportion,"16.6 (15.1, 18.2)",15069,caste,Schedule Tribe,Total,Nagaland,North East
14,htn_screened,87.3,86,88.7,Proportion,"87.3 (86, 88.7)",4295,caste,General,Total,Manipur,North East
14,htn_diagnosed,22.2,20.6,23.7,Proportion,"22.2 (20.6, 23.7)",4295,caste,General,Total,Manipur,North East
14,htn_screened,84.6,82.1,87,Proportion,"84.6 (82.1, 87)",1753,caste,OBC,Total,Manipur,North East
14,htn_diagnosed,19.4,17.1,21.7,Proportion,"19.4 (17.1, 21.7)",1753,caste,OBC,Total,Manipur,North East
14,htn_screened,85.6,80.7,90.4,Proportion,"85.6 (80.7, 90.4)",847,caste,Schedule Caste,Total,Manipur,North East
14,htn_diagnosed,20,15.9,24.1,Proportion,"20 (15.9, 24.1)",847,caste,Schedule Caste,Total,Manipur,North East
14,htn_screened,80.9,78.6,83.1,Proportion,"80.9 (78.6, 83.1)",6698,caste,Schedule Tribe,Total,Manipur,North East
14,htn_diagnosed,15.7,14.2,17.3,Proportion,"15.7 (14.2, 17.3)",6698,caste,Schedule Tribe,Total,Manipur,North East
15,htn_screened,75.4,54.8,96,Proportion,"75.4 (54.8, 96)",120,caste,General,Total,Mizoram,North East
15,htn_diagnosed,13.2,4,22.3,Proportion,"13.2 (4, 22.3)",120,caste,General,Total,Mizoram,North East
15,htn_screened,53.4,35.7,71,Proportion,"53.4 (35.7, 71)",116,caste,OBC,Total,Mizoram,North East
15,htn_diagnosed,4.7,0.4,8.9,Proportion,"4.7 (0.4, 8.9)",116,caste,OBC,Total,Mizoram,North East
15,htn_screened,52.5,39.6,65.4,Proportion,"52.5 (39.6, 65.4)",269,caste,Schedule Caste,Total,Mizoram,North East
15,htn_diagnosed,10.1,6.3,13.9,Proportion,"10.1 (6.3, 13.9)",269,caste,Schedule Caste,Total,Mizoram,North East
15,htn_screened,83.3,81.4,85.2,Proportion,"83.3 (81.4, 85.2)",9838,caste,Schedule Tribe,Total,Mizoram,North East
15,htn_diagnosed,20,18.1,21.8,Proportion,"20 (18.1, 21.8)",9838,caste,Schedule Tribe,Total,Mizoram,North East
16,htn_screened,82,79.8,84.2,Proportion,"82 (79.8, 84.2)",2792,caste,General,Total,Tripura,North East
16,htn_diagnosed,28.5,25.3,31.7,Proportion,"28.5 (25.3, 31.7)",2792,caste,General,Total,Tripura,North East
16,htn_screened,80.2,76.9,83.5,Proportion,"80.2 (76.9, 83.5)",1763,caste,OBC,Total,Tripura,North East
16,htn_diagnosed,26.4,23.4,29.4,Proportion,"26.4 (23.4, 29.4)",1763,caste,OBC,Total,Tripura,North East
16,htn_screened,80.9,78.4,83.3,Proportion,"80.9 (78.4, 83.3)",2226,caste,Schedule Caste,Total,Tripura,North East
16,htn_diagnosed,23.4,21.2,25.6,Proportion,"23.4 (21.2, 25.6)",2226,caste,Schedule Caste,Total,Tripura,North East
16,htn_screened,56.4,51.5,61.3,Proportion,"56.4 (51.5, 61.3)",2728,caste,Schedule Tribe,Total,Tripura,North East
16,htn_diagnosed,12.6,9.9,15.2,Proportion,"12.6 (9.9, 15.2)",2728,caste,Schedule Tribe,Total,Tripura,North East
17,htn_screened,56.6,45,68.1,Proportion,"56.6 (45, 68.1)",802,caste,General,Total,Meghalaya,North East
17,htn_diagnosed,8.7,6.1,11.3,Proportion,"8.7 (6.1, 11.3)",802,caste,General,Total,Meghalaya,North East
17,htn_screened,71.5,54,89.1,Proportion,"71.5 (54, 89.1)",90,caste,OBC,Total,Meghalaya,North East
17,htn_diagnosed,21.7,3.2,40.2,Proportion,"21.7 (3.2, 40.2)",90,caste,OBC,Total,Meghalaya,North East
17,htn_screened,67.6,55.6,79.6,Proportion,"67.6 (55.6, 79.6)",229,caste,Schedule Caste,Total,Meghalaya,North East
17,htn_diagnosed,17.7,9.9,25.5,Proportion,"17.7 (9.9, 25.5)",229,caste,Schedule Caste,Total,Meghalaya,North East
17,htn_screened,55.2,52,58.4,Proportion,"55.2 (52, 58.4)",13810,caste,Schedule Tribe,Total,Meghalaya,North East
17,htn_diagnosed,13.4,11.9,14.9,Proportion,"13.4 (11.9, 14.9)",13810,caste,Schedule Tribe,Total,Meghalaya,North East
18,htn_screened,69.2,67.5,70.9,Proportion,"69.2 (67.5, 70.9)",18234,caste,General,Total,Assam,North East
18,htn_diagnosed,19.1,17.9,20.2,Proportion,"19.1 (17.9, 20.2)",18234,caste,General,Total,Assam,North East
18,htn_screened,73.4,71.5,75.2,Proportion,"73.4 (71.5, 75.2)",12585,caste,OBC,Total,Assam,North East
18,htn_diagnosed,18.2,17,19.4,Proportion,"18.2 (17, 19.4)",12585,caste,OBC,Total,Assam,North East
18,htn_screened,69.6,67.1,72,Proportion,"69.6 (67.1, 72)",5723,caste,Schedule Caste,Total,Assam,North East
18,htn_diagnosed,18.8,17,20.5,Proportion,"18.8 (17, 20.5)",5723,caste,Schedule Caste,Total,Assam,North East
18,htn_screened,69.7,67.2,72.3,Proportion,"69.7 (67.2, 72.3)",9281,caste,Schedule Tribe,Total,Assam,North East
18,htn_diagnosed,15.1,13.7,16.5,Proportion,"15.1 (13.7, 16.5)",9281,caste,Schedule Tribe,Total,Assam,North East
19,htn_screened,69.5,67.5,71.4,Proportion,"69.5 (67.5, 71.4)",14777,caste,General,Total,West Bengal,East
19,htn_diagnosed,16.5,15.5,17.5,Proportion,"16.5 (15.5, 17.5)",14777,caste,General,Total,West Bengal,East
19,htn_screened,64.8,61.8,67.8,Proportion,"64.8 (61.8, 67.8)",3618,caste,OBC,Total,West Bengal,East
19,htn_diagnosed,15.1,13.4,16.8,Proportion,"15.1 (13.4, 16.8)",3618,caste,OBC,Total,West Bengal,East
19,htn_screened,62.8,60.2,65.4,Proportion,"62.8 (60.2, 65.4)",7825,caste,Schedule Caste,Total,West Bengal,East
19,htn_diagnosed,13,11.9,14.1,Proportion,"13 (11.9, 14.1)",7825,caste,Schedule Caste,Total,West Bengal,East
19,htn_screened,54.6,49.9,59.3,Proportion,"54.6 (49.9, 59.3)",2045,caste,Schedule Tribe,Total,West Bengal,East
19,htn_diagnosed,11.2,9.3,13,Proportion,"11.2 (9.3, 13)",2045,caste,Schedule Tribe,Total,West Bengal,East
20,htn_screened,69.9,67,72.7,Proportion,"69.9 (67, 72.7)",4146,caste,General,Total,Jharkhand,East
20,htn_diagnosed,23.5,20.9,26.1,Proportion,"23.5 (20.9, 26.1)",4146,caste,General,Total,Jharkhand,East
20,htn_screened,62.9,61.1,64.7,Proportion,"62.9 (61.1, 64.7)",14347,caste,OBC,Total,Jharkhand,East
20,htn_diagnosed,16.8,15.3,18.4,Proportion,"16.8 (15.3, 18.4)",14347,caste,OBC,Total,Jharkhand,East
20,htn_screened,57.7,55.2,60.2,Proportion,"57.7 (55.2, 60.2)",5526,caste,Schedule Caste,Total,Jharkhand,East
20,htn_diagnosed,14,12.1,15.8,Proportion,"14 (12.1, 15.8)",5526,caste,Schedule Caste,Total,Jharkhand,East
20,htn_screened,46.3,43.9,48.7,Proportion,"46.3 (43.9, 48.7)",12025,caste,Schedule Tribe,Total,Jharkhand,East
20,htn_diagnosed,9.6,7.8,11.4,Proportion,"9.6 (7.8, 11.4)",12025,caste,Schedule Tribe,Total,Jharkhand,East
21,htn_screened,63.3,61.3,65.3,Proportion,"63.3 (61.3, 65.3)",7667,caste,General,Total,Odisha,East
21,htn_diagnosed,23.9,21.9,25.9,Proportion,"23.9 (21.9, 25.9)",7667,caste,General,Total,Odisha,East
21,htn_screened,54.3,52.9,55.8,Proportion,"54.3 (52.9, 55.8)",14849,caste,OBC,Total,Odisha,East
