state,variable,estimate,lci,uci,type,est_ci,n,stratification,strata,residence,n5_state,zone
31,htn_screened,85.4,82.3,88.6,Proportion,"85.4 (82.3, 88.6)",1383,age_category,18-39,Total,Lakshadweep,South
31,htn_disease,46,42,50,Proportion,"46 (42, 50)",1383,age_category,18-39,Total,Lakshadweep,South
31,htn_diagnosed,1.7,1,2.4,Proportion,"1.7 (1, 2.4)",1383,age_category,18-39,Total,Lakshadweep,South
31,htn_treated,0.8,0.3,1.3,Proportion,"0.8 (0.3, 1.3)",1383,age_category,18-39,Total,Lakshadweep,South
31,htn_controlled,0.4,0.1,0.8,Proportion,"0.4 (0.1, 0.8)",1383,age_category,18-39,Total,Lakshadweep,South
31,htn_screened,97.2,95.3,99.1,Proportion,"97.2 (95.3, 99.1)",1207,age_category,40-64,Total,Lakshadweep,South
31,htn_disease,77.1,73.9,80.3,Proportion,"77.1 (73.9, 80.3)",1207,age_category,40-64,Total,Lakshadweep,South
31,htn_diagnosed,16.5,13.5,19.5,Proportion,"16.5 (13.5, 19.5)",1207,age_category,40-64,Total,Lakshadweep,South
31,htn_treated,14.4,11.7,17.1,Proportion,"14.4 (11.7, 17.1)",1207,age_category,40-64,Total,Lakshadweep,South
31,htn_controlled,5.5,3.9,7,Proportion,"5.5 (3.9, 7)",1207,age_category,40-64,Total,Lakshadweep,South
31,htn_screened,99.8,99.4,100.2,Proportion,"99.8 (99.4, 100.2)",346,age_category,65 plus,Total,Lakshadweep,South
31,htn_disease,89.7,86.9,92.5,Proportion,"89.7 (86.9, 92.5)",346,age_category,65 plus,Total,Lakshadweep,South
31,htn_diagnosed,42.3,35.2,49.4,Proportion,"42.3 (35.2, 49.4)",346,age_category,65 plus,Total,Lakshadweep,South
31,htn_treated,37.4,31.2,43.6,Proportion,"37.4 (31.2, 43.6)",346,age_category,65 plus,Total,Lakshadweep,South
31,htn_controlled,11.8,7.6,16.1,Proportion,"11.8 (7.6, 16.1)",346,age_category,65 plus,Total,Lakshadweep,South
32,htn_screened,78.5,77.1,79.8,Proportion,"78.5 (77.1, 79.8)",11116,age_category,18-39,Total,Kerala,South
32,htn_disease,40.9,39.6,42.3,Proportion,"40.9 (39.6, 42.3)",11116,age_category,18-39,Total,Kerala,South
32,htn_diagnosed,2.9,2.6,3.3,Proportion,"2.9 (2.6, 3.3)",11116,age_category,18-39,Total,Kerala,South
32,htn_treated,1.2,1,1.4,Proportion,"1.2 (1, 1.4)",11116,age_category,18-39,Total,Kerala,South
32,htn_controlled,0.8,0.6,1,Proportion,"0.8 (0.6, 1)",11116,age_category,18-39,Total,Kerala,South
32,htn_screened,94.5,93.9,95.1,Proportion,"94.5 (93.9, 95.1)",14805,age_category,40-64,Total,Kerala,South
32,htn_disease,72.9,71.9,73.8,Proportion,"72.9 (71.9, 73.8)",14805,age_category,40-64,Total,Kerala,South
32,htn_diagnosed,23.1,22.1,24.1,Proportion,"23.1 (22.1, 24.1)",14805,age_category,40-64,Total,Kerala,South
32,htn_treated,18.6,17.8,19.4,Proportion,"18.6 (17.8, 19.4)",14805,age_category,40-64,Total,Kerala,South
32,htn_controlled,9.1,8.5,9.7,Proportion,"9.1 (8.5, 9.7)",14805,age_category,40-64,Total,Kerala,South
32,htn_screened,97,96.3,97.6,Proportion,"97 (96.3, 97.6)",5380,age_category,65 plus,Total,Kerala,South
32,htn_disease,83.5,82.4,84.7,Proportion,"83.5 (82.4, 84.7)",5380,age_category,65 plus,Total,Kerala,South
32,htn_diagnosed,51.9,50.2,53.6,Proportion,"51.9 (50.2, 53.6)",5380,age_category,65 plus,Total,Kerala,South
32,htn_treated,47.8,46.1,49.4,Proportion,"47.8 (46.1, 49.4)",5380,age_category,65 plus,Total,Kerala,South
32,htn_controlled,22.6,21.2,24,Proportion,"22.6 (21.2, 24)",5380,age_category,65 plus,Total,Kerala,South
33,htn_screened,73.3,72.1,74.5,Proportion,"73.3 (72.1, 74.5)",28486,age_category,18-39,Total,Tamil Nadu,South
33,htn_disease,46.8,46,47.7,Proportion,"46.8 (46, 47.7)",28486,age_category,18-39,Total,Tamil Nadu,South
33,htn_diagnosed,5.4,4.6,6.2,Proportion,"5.4 (4.6, 6.2)",28486,age_category,18-39,Total,Tamil Nadu,South
33,htn_treated,1.1,1,1.3,Proportion,"1.1 (1, 1.3)",28486,age_category,18-39,Total,Tamil Nadu,South
33,htn_controlled,0.7,0.5,0.8,Proportion,"0.7 (0.5, 0.8)",28486,age_category,18-39,Total,Tamil Nadu,South
33,htn_screened,86.8,85.8,87.8,Proportion,"86.8 (85.8, 87.8)",29295,age_category,40-64,Total,Tamil Nadu,South
33,htn_disease,73.2,72.4,74,Proportion,"73.2 (72.4, 74)",29295,age_category,40-64,Total,Tamil Nadu,South
33,htn_diagnosed,17.3,16.3,18.3,Proportion,"17.3 (16.3, 18.3)",29295,age_category,40-64,Total,Tamil Nadu,South
33,htn_treated,11.8,11.3,12.3,Proportion,"11.8 (11.3, 12.3)",29295,age_category,40-64,Total,Tamil Nadu,South
33,htn_controlled,4.7,4.4,5,Proportion,"4.7 (4.4, 5)",29295,age_category,40-64,Total,Tamil Nadu,South
33,htn_screened,89,87.9,90.1,Proportion,"89 (87.9, 90.1)",8919,age_category,65 plus,Total,Tamil Nadu,South
33,htn_disease,77.3,76.1,78.5,Proportion,"77.3 (76.1, 78.5)",8919,age_category,65 plus,Total,Tamil Nadu,South
33,htn_diagnosed,31.1,29.5,32.6,Proportion,"31.1 (29.5, 32.6)",8919,age_category,65 plus,Total,Tamil Nadu,South
33,htn_treated,26.6,25.2,27.9,Proportion,"26.6 (25.2, 27.9)",8919,age_category,65 plus,Total,Tamil Nadu,South
33,htn_controlled,11.5,10.5,12.4,Proportion,"11.5 (10.5, 12.4)",8919,age_category,65 plus,Total,Tamil Nadu,South
34,htn_screened,72.7,68.1,77.3,Proportion,"72.7 (68.1, 77.3)",4091,age_category,18-39,Total,Puducherry,South
34,htn_disease,41.5,37.8,45.1,Proportion,"41.5 (37.8, 45.1)",4091,age_category,18-39,Total,Puducherry,South
34,htn_diagnosed,3.6,2.3,4.9,Proportion,"3.6 (2.3, 4.9)",4091,age_category,18-39,Total,Puducherry,South
34,htn_treated,1.4,0.7,2.1,Proportion,"1.4 (0.7, 2.1)",4091,age_category,18-39,Total,Puducherry,South
34,htn_controlled,0.9,0.4,1.5,Proportion,"0.9 (0.4, 1.5)",4091,age_category,18-39,Total,Puducherry,South
34,htn_screened,86.8,83.5,90.1,Proportion,"86.8 (83.5, 90.1)",4095,age_category,40-64,Total,Puducherry,South
34,htn_disease,71.4,67.6,75.1,Proportion,"71.4 (67.6, 75.1)",4095,age_category,40-64,Total,Puducherry,South
34,htn_diagnosed,18.4,15.9,20.9,Proportion,"18.4 (15.9, 20.9)",4095,age_category,40-64,Total,Puducherry,South
34,htn_treated,15,12.8,17.1,Proportion,"15 (12.8, 17.1)",4095,age_category,40-64,Total,Puducherry,South
34,htn_controlled,7.7,5.9,9.6,Proportion,"7.7 (5.9, 9.6)",4095,age_category,40-64,Total,Puducherry,South
34,htn_screened,88.9,85.3,92.5,Proportion,"88.9 (85.3, 92.5)",1206,age_category,65 plus,Total,Puducherry,South
34,htn_disease,76.7,71.8,81.6,Proportion,"76.7 (71.8, 81.6)",1206,age_category,65 plus,Total,Puducherry,South
34,htn_diagnosed,35.9,30.2,41.5,Proportion,"35.9 (30.2, 41.5)",1206,age_category,65 plus,Total,Puducherry,South
34,htn_treated,33,27.5,38.5,Proportion,"33 (27.5, 38.5)",1206,age_category,65 plus,Total,Puducherry,South
34,htn_controlled,17.7,14.3,21.2,Proportion,"17.7 (14.3, 21.2)",1206,age_category,65 plus,Total,Puducherry,South
35,htn_screened,78.2,75.9,80.4,Proportion,"78.2 (75.9, 80.4)",3138,age_category,18-39,Total,Andaman & Nicobar Islands,South
35,htn_disease,48.4,45.1,51.7,Proportion,"48.4 (45.1, 51.7)",3138,age_category,18-39,Total,Andaman & Nicobar Islands,South
35,htn_diagnosed,3.7,2.9,4.6,Proportion,"3.7 (2.9, 4.6)",3138,age_category,18-39,Total,Andaman & Nicobar Islands,South
35,htn_treated,2.1,1.4,2.7,Proportion,"2.1 (1.4, 2.7)",3138,age_category,18-39,Total,Andaman & Nicobar Islands,South
35,htn_controlled,0.8,0.4,1.1,Proportion,"0.8 (0.4, 1.1)",3138,age_category,18-39,Total,Andaman & Nicobar Islands,South
35,htn_screened,91.7,90,93.5,Proportion,"91.7 (90, 93.5)",2960,age_category,40-64,Total,Andaman & Nicobar Islands,South
35,htn_disease,71.9,69,74.9,Proportion,"71.9 (69, 74.9)",2960,age_category,40-64,Total,Andaman & Nicobar Islands,South
35,htn_diagnosed,19.1,16.8,21.5,Proportion,"19.1 (16.8, 21.5)",2960,age_category,40-64,Total,Andaman & Nicobar Islands,South
35,htn_treated,15.8,13.5,18.1,Proportion,"15.8 (13.5, 18.1)",2960,age_category,40-64,Total,Andaman & Nicobar Islands,South
35,htn_controlled,6,4.9,7.1,Proportion,"6 (4.9, 7.1)",2960,age_category,40-64,Total,Andaman & Nicobar Islands,South
35,htn_screened,96,94,98,Proportion,"96 (94, 98)",623,age_category,65 plus,Total,Andaman & Nicobar Islands,South
35,htn_disease,81.4,76.7,86.1,Proportion,"81.4 (76.7, 86.1)",623,age_category,65 plus,Total,Andaman & Nicobar Islands,South
35,htn_diagnosed,33,27.9,38.1,Proportion,"33 (27.9, 38.1)",623,age_category,65 plus,Total,Andaman & Nicobar Islands,South
35,htn_treated,28.7,24,33.5,Proportion,"28.7 (24, 33.5)",623,age_category,65 plus,Total,Andaman & Nicobar Islands,South
35,htn_controlled,12.5,9.6,15.3,Proportion,"12.5 (9.6, 15.3)",623,age_category,65 plus,Total,Andaman & Nicobar Islands,South
36,htn_screened,72.3,70.7,74,Proportion,"72.3 (70.7, 74)",31013,age_category,18-39,Total,Telangana,South
36,htn_disease,45.5,44.7,46.4,Proportion,"45.5 (44.7, 46.4)",31013,age_category,18-39,Total,Telangana,South
36,htn_diagnosed,3.3,3,3.5,Proportion,"3.3 (3, 3.5)",31013,age_category,18-39,Total,Telangana,South
36,htn_treated,1.5,1.3,1.6,Proportion,"1.5 (1.3, 1.6)",31013,age_category,18-39,Total,Telangana,South
36,htn_controlled,0.8,0.7,1,Proportion,"0.8 (0.7, 1)",31013,age_category,18-39,Total,Telangana,South
36,htn_screened,82.6,81.4,83.9,Proportion,"82.6 (81.4, 83.9)",25880,age_category,40-64,Total,Telangana,South
36,htn_disease,72.7,71.8,73.5,Proportion,"72.7 (71.8, 73.5)",25880,age_category,40-64,Total,Telangana,South
36,htn_diagnosed,18.7,17.9,19.5,Proportion,"18.7 (17.9, 19.5)",25880,age_category,40-64,Total,Telangana,South
36,htn_treated,15.6,14.9,16.4,Proportion,"15.6 (14.9, 16.4)",25880,age_category,40-64,Total,Telangana,South
36,htn_controlled,7.6,7.1,8.1,Proportion,"7.6 (7.1, 8.1)",25880,age_category,40-64,Total,Telangana,South
36,htn_screened,87.3,86,88.6,Proportion,"87.3 (86, 88.6)",7630,age_category,65 plus,Total,Telangana,South
36,htn_disease,77,75.6,78.3,Proportion,"77 (75.6, 78.3)",7630,age_category,65 plus,Total,Telangana,South
36,htn_diagnosed,36.5,34.7,38.4,Proportion,"36.5 (34.7, 38.4)",7630,age_category,65 plus,Total,Telangana,South
36,htn_treated,33.2,31.4,35,Proportion,"33.2 (31.4, 35)",7630,age_category,65 plus,Total,Telangana,South
36,htn_controlled,17.5,16.2,18.7,Proportion,"17.5 (16.2, 18.7)",7630,age_category,65 plus,Total,Telangana,South
37,htn_screened,61.2,56.6,65.7,Proportion,"61.2 (56.6, 65.7)",3037,age_category,18-39,Total,Ladakh,North
37,htn_disease,45.1,40.4,49.9,Proportion,"45.1 (40.4, 49.9)",3037,age_category,18-39,Total,Ladakh,North
37,htn_diagnosed,7.5,4,11.1,Proportion,"7.5 (4, 11.1)",3037,age_category,18-39,Total,Ladakh,North
37,htn_treated,1.8,1.3,2.3,Proportion,"1.8 (1.3, 2.3)",3037,age_category,18-39,Total,Ladakh,North
37,htn_controlled,1,0.6,1.4,Proportion,"1 (0.6, 1.4)",3037,age_category,18-39,Total,Ladakh,North
37,htn_screened,86.9,83.7,90.2,Proportion,"86.9 (83.7, 90.2)",2239,age_category,40-64,Total,Ladakh,North
37,htn_disease,74.1,70.7,77.5,Proportion,"74.1 (70.7, 77.5)",2239,age_category,40-64,Total,Ladakh,North
37,htn_diagnosed,25.1,20.2,30,Proportion,"25.1 (20.2, 30)",2239,age_category,40-64,Total,Ladakh,North
37,htn_treated,12,9.1,14.9,Proportion,"12 (9.1, 14.9)",2239,age_category,40-64,Total,Ladakh,North
37,htn_controlled,4.3,3.1,5.6,Proportion,"4.3 (3.1, 5.6)",2239,age_category,40-64,Total,Ladakh,North
37,htn_screened,88.7,83.7,93.8,Proportion,"88.7 (83.7, 93.8)",418,age_category,65 plus,Total,Ladakh,North
37,htn_disease,81.6,77.1,86,Proportion,"81.6 (77.1, 86)",418,age_category,65 plus,Total,Ladakh,North
37,htn_diagnosed,39,31.8,46.2,Proportion,"39 (31.8, 46.2)",418,age_category,65 plus,Total,Ladakh,North
37,htn_treated,24.6,19.4,29.9,Proportion,"24.6 (19.4, 29.9)",418,age_category,65 plus,Total,Ladakh,North
37,htn_controlled,9.7,6.9,12.5,Proportion,"9.7 (6.9, 12.5)",418,age_category,65 plus,Total,Ladakh,North
1,htn_screened,62.2,59.6,64.8,Proportion,"62.2 (59.6, 64.8)",9505,education,Higher,Total,Jammu & Kashmir,North
1,htn_disease,47.3,45.2,49.5,Proportion,"47.3 (45.2, 49.5)",9505,education,Higher,Total,Jammu & Kashmir,North
1,htn_diagnosed,5.9,5,6.8,Proportion,"5.9 (5, 6.8)",9505,education,Higher,Total,Jammu & Kashmir,North
1,htn_treated,3,2.4,3.6,Proportion,"3 (2.4, 3.6)",9505,education,Higher,Total,Jammu & Kashmir,North
1,htn_controlled,1.8,1.3,2.2,Proportion,"1.8 (1.3, 2.2)",9505,education,Higher,Total,Jammu & Kashmir,North
1,htn_screened,86.5,85.1,87.9,Proportion,"86.5 (85.1, 87.9)",17200,education,No education,Total,Jammu & Kashmir,North
1,htn_disease,72.3,70.8,73.8,Proportion,"72.3 (70.8, 73.8)",17200,education,No education,Total,Jammu & Kashmir,North
1,htn_diagnosed,23.7,22.1,25.2,Proportion,"23.7 (22.1, 25.2)",17200,education,No education,Total,Jammu & Kashmir,North
1,htn_treated,17.2,15.9,18.4,Proportion,"17.2 (15.9, 18.4)",17200,education,No education,Total,Jammu & Kashmir,North
1,htn_controlled,7.2,6.4,8.1,Proportion,"7.2 (6.4, 8.1)",17200,education,No education,Total,Jammu & Kashmir,North
1,htn_screened,81.9,79.5,84.3,Proportion,"81.9 (79.5, 84.3)",2670,education,Primary,Total,Jammu & Kashmir,North
1,htn_disease,65.1,62.5,67.6,Proportion,"65.1 (62.5, 67.6)",2670,education,Primary,Total,Jammu & Kashmir,North
1,htn_diagnosed,16.7,14.5,18.9,Proportion,"16.7 (14.5, 18.9)",2670,education,Primary,Total,Jammu & Kashmir,North
1,htn_treated,10.7,8.9,12.4,Proportion,"10.7 (8.9, 12.4)",2670,education,Primary,Total,Jammu & Kashmir,North
1,htn_controlled,5.3,3.9,6.7,Proportion,"5.3 (3.9, 6.7)",2670,education,Primary,Total,Jammu & Kashmir,North
1,htn_screened,69.8,68.1,71.5,Proportion,"69.8 (68.1, 71.5)",25152,education,Secondary,Total,Jammu & Kashmir,North
1,htn_disease,56.1,54.6,57.7,Proportion,"56.1 (54.6, 57.7)",25152,education,Secondary,Total,Jammu & Kashmir,North
1,htn_diagnosed,9.7,8.9,10.5,Proportion,"9.7 (8.9, 10.5)",25152,education,Secondary,Total,Jammu & Kashmir,North
1,htn_treated,5.8,5.3,6.4,Proportion,"5.8 (5.3, 6.4)",25152,education,Secondary,Total,Jammu & Kashmir,North
1,htn_controlled,2.9,2.5,3.3,Proportion,"2.9 (2.5, 3.3)",25152,education,Secondary,Total,Jammu & Kashmir,North
2,htn_screened,71.2,68.4,74.1,Proportion,"71.2 (68.4, 74.1)",4704,education,Higher,Total,Himachal Pradesh,North
2,htn_disease,52.5,49.4,55.6,Proportion,"52.5 (49.4, 55.6)",4704,education,Higher,Total,Himachal Pradesh,North
2,htn_diagnosed,9.4,8,10.8,Proportion,"9.4 (8, 10.8)",4704,education,Higher,Total,Himachal Pradesh,North
2,htn_treated,5.3,4.1,6.6,Proportion,"5.3 (4.1, 6.6)",4704,education,Higher,Total,Himachal Pradesh,North
2,htn_controlled,2.8,1.9,3.7,Proportion,"2.8 (1.9, 3.7)",4704,education,Higher,Total,Himachal Pradesh,North
2,htn_screened,80.7,78.6,82.7,Proportion,"80.7 (78.6, 82.7)",5231,education,No education,Total,Himachal Pradesh,North
2,htn_disease,69.1,67.1,71.1,Proportion,"69.1 (67.1, 71.1)",5231,education,No education,Total,Himachal Pradesh,North
2,htn_diagnosed,22.6,20.5,24.7,Proportion,"22.6 (20.5, 24.7)",5231,education,No education,Total,Himachal Pradesh,North
2,htn_treated,15.6,14.1,17.2,Proportion,"15.6 (14.1, 17.2)",5231,education,No education,Total,Himachal Pradesh,North
2,htn_controlled,7.4,6.2,8.6,Proportion,"7.4 (6.2, 8.6)",5231,education,No education,Total,Himachal Pradesh,North
2,htn_screened,79.7,77.7,81.6,Proportion,"79.7 (77.7, 81.6)",4246,education,Primary,Total,Himachal Pradesh,North
2,htn_disease,67.5,65.5,69.6,Proportion,"67.5 (65.5, 69.6)",4246,education,Primary,Total,Himachal Pradesh,North
2,htn_diagnosed,18.1,16.4,19.8,Proportion,"18.1 (16.4, 19.8)",4246,education,Primary,Total,Himachal Pradesh,North
2,htn_treated,12,10.6,13.3,Proportion,"12 (10.6, 13.3)",4246,education,Primary,Total,Himachal Pradesh,North
2,htn_controlled,5.3,4.3,6.2,Proportion,"5.3 (4.3, 6.2)",4246,education,Primary,Total,Himachal Pradesh,North
2,htn_screened,74.3,72.6,76,Proportion,"74.3 (72.6, 76)",13278,education,Secondary,Total,Himachal Pradesh,North
2,htn_disease,59.1,57.5,60.7,Proportion,"59.1 (57.5, 60.7)",13278,education,Secondary,Total,Himachal Pradesh,North
2,htn_diagnosed,11.8,10.9,12.8,Proportion,"11.8 (10.9, 12.8)",13278,education,Secondary,Total,Himachal Pradesh,North
2,htn_treated,6.7,6,7.3,Proportion,"6.7 (6, 7.3)",13278,education,Secondary,Total,Himachal Pradesh,North
2,htn_controlled,3.4,2.9,3.9,Proportion,"3.4 (2.9, 3.9)",13278,education,Secondary,Total,Himachal Pradesh,North
3,htn_screened,78.3,76.4,80.2,Proportion,"78.3 (76.4, 80.2)",7127,education,Higher,Total,Punjab,North
3,htn_disease,62.2,60.5,63.9,Proportion,"62.2 (60.5, 63.9)",7127,education,Higher,Total,Punjab,North
3,htn_diagnosed,13.1,11.9,14.3,Proportion,"13.1 (11.9, 14.3)",7127,education,Higher,Total,Punjab,North
3,htn_treated,5.8,5,6.6,Proportion,"5.8 (5, 6.6)",7127,education,Higher,Total,Punjab,North
3,htn_controlled,2.7,2,3.3,Proportion,"2.7 (2, 3.3)",7127,education,Higher,Total,Punjab,North
3,htn_screened,83.2,81.8,84.6,Proportion,"83.2 (81.8, 84.6)",12891,education,No education,Total,Punjab,North
3,htn_disease,81.6,80.6,82.6,Proportion,"81.6 (80.6, 82.6)",12891,education,No education,Total,Punjab,North
3,htn_diagnosed,28,26.5,29.4,Proportion,"28 (26.5, 29.4)",12891,education,No education,Total,Punjab,North
3,htn_treated,14,13.1,14.9,Proportion,"14 (13.1, 14.9)",12891,education,No education,Total,Punjab,North
3,htn_controlled,4.7,4.3,5.2,Proportion,"4.7 (4.3, 5.2)",12891,education,No education,Total,Punjab,North
3,htn_screened,83.8,82.4,85.3,Proportion,"83.8 (82.4, 85.3)",6556,education,Primary,Total,Punjab,North
3,htn_disease,78.7,77.5,80,Proportion,"78.7 (77.5, 80)",6556,education,Primary,Total,Punjab,North
3,htn_diagnosed,25.5,23.9,27.1,Proportion,"25.5 (23.9, 27.1)",6556,education,Primary,Total,Punjab,North
3,htn_treated,12,11,13,Proportion,"12 (11, 13)",6556,education,Primary,Total,Punjab,North
3,htn_controlled,4.2,3.6,4.8,Proportion,"4.2 (3.6, 4.8)",6556,education,Primary,Total,Punjab,North
3,htn_screened,78.8,77.5,80,Proportion,"78.8 (77.5, 80)",25358,education,Secondary,Total,Punjab,North
3,htn_disease,70.4,69.5,71.3,Proportion,"70.4 (69.5, 71.3)",25358,education,Secondary,Total,Punjab,North
3,htn_diagnosed,16.7,15.8,17.7,Proportion,"16.7 (15.8, 17.7)",25358,education,Secondary,Total,Punjab,North
3,htn_treated,6.6,6.1,7,Proportion,"6.6 (6.1, 7)",25358,education,Secondary,Total,Punjab,North
3,htn_controlled,2.3,2.1,2.6,Proportion,"2.3 (2.1, 2.6)",25358,education,Secondary,Total,Punjab,North
4,htn_screened,83.6,77,90.1,Proportion,"83.6 (77, 90.1)",449,education,Higher,Total,Chandigarh,North
4,htn_disease,64.1,58.9,69.3,Proportion,"64.1 (58.9, 69.3)",449,education,Higher,Total,Chandigarh,North
4,htn_diagnosed,12.8,8.3,17.3,Proportion,"12.8 (8.3, 17.3)",449,education,Higher,Total,Chandigarh,North
4,htn_treated,8.5,4.5,12.4,Proportion,"8.5 (4.5, 12.4)",449,education,Higher,Total,Chandigarh,North
4,htn_controlled,4.6,1.7,7.4,Proportion,"4.6 (1.7, 7.4)",449,education,Higher,Total,Chandigarh,North
4,htn_screened,81.8,75.1,88.6,Proportion,"81.8 (75.1, 88.6)",217,education,No education,Total,Chandigarh,North
4,htn_disease,69.4,62.6,76.2,Proportion,"69.4 (62.6, 76.2)",217,education,No education,Total,Chandigarh,North
4,htn_diagnosed,18.5,10.6,26.4,Proportion,"18.5 (10.6, 26.4)",217,education,No education,Total,Chandigarh,North
4,htn_treated,8.3,3.1,13.6,Proportion,"8.3 (3.1, 13.6)",217,education,No education,Total,Chandigarh,North
4,htn_controlled,4,1,7,Proportion,"4 (1, 7)",217,education,No education,Total,Chandigarh,North
4,htn_screened,84,77.4,90.6,Proportion,"84 (77.4, 90.6)",124,education,Primary,Total,Chandigarh,North
4,htn_disease,60.6,49.1,72.1,Proportion,"60.6 (49.1, 72.1)",124,education,Primary,Total,Chandigarh,North
4,htn_diagnosed,13.9,7.2,20.7,Proportion,"13.9 (7.2, 20.7)",124,education,Primary,Total,Chandigarh,North
4,htn_treated,8.4,3.3,13.5,Proportion,"8.4 (3.3, 13.5)",124,education,Primary,Total,Chandigarh,North
4,htn_controlled,4.1,0.8,7.5,Proportion,"4.1 (0.8, 7.5)",124,education,Primary,Total,Chandigarh,North
4,htn_screened,77.5,70.7,84.4,Proportion,"77.5 (70.7, 84.4)",628,education,Secondary,Total,Chandigarh,North
4,htn_disease,60,54,66,Proportion,"60 (54, 66)",628,education,Secondary,Total,Chandigarh,North
4,htn_diagnosed,14.9,10,19.8,Proportion,"14.9 (10, 19.8)",628,education,Secondary,Total,Chandigarh,North
4,htn_treated,7.9,4.6,11.1,Proportion,"7.9 (4.6, 11.1)",628,education,Secondary,Total,Chandigarh,North
4,htn_controlled,2.6,1.2,4.1,Proportion,"2.6 (1.2, 4.1)",628,education,Secondary,Total,Chandigarh,North
5,htn_screened,73.9,71.3,76.4,Proportion,"73.9 (71.3, 76.4)",5286,education,Higher,Total,Uttarakhand,Central
5,htn_disease,61.1,59.1,63.1,Proportion,"61.1 (59.1, 63.1)",5286,education,Higher,Total,Uttarakhand,Central
5,htn_diagnosed,10.6,9.2,12.1,Proportion,"10.6 (9.2, 12.1)",5286,education,Higher,Total,Uttarakhand,Central
5,htn_treated,5.9,4.7,7,Proportion,"5.9 (4.7, 7)",5286,education,Higher,Total,Uttarakhand,Central
5,htn_controlled,2.5,1.7,3.4,Proportion,"2.5 (1.7, 3.4)",5286,education,Higher,Total,Uttarakhand,Central
5,htn_screened,71.4,69.3,73.4,Proportion,"71.4 (69.3, 73.4)",6936,education,No education,Total,Uttarakhand,Central
5,htn_disease,72.7,71.2,74.1,Proportion,"72.7 (71.2, 74.1)",6936,education,No education,Total,Uttarakhand,Central
5,htn_diagnosed,16.9,15.4,18.5,Proportion,"16.9 (15.4, 18.5)",6936,education,No education,Total,Uttarakhand,Central
5,htn_treated,9.2,8,10.4,Proportion,"9.2 (8, 10.4)",6936,education,No education,Total,Uttarakhand,Central
5,htn_controlled,3.5,2.8,4.1,Proportion,"3.5 (2.8, 4.1)",6936,education,No education,Total,Uttarakhand,Central
5,htn_screened,71.6,69.3,73.9,Proportion,"71.6 (69.3, 73.9)",3888,education,Primary,Total,Uttarakhand,Central
5,htn_disease,71.1,68.9,73.3,Proportion,"71.1 (68.9, 73.3)",3888,education,Primary,Total,Uttarakhand,Central
5,htn_diagnosed,13.8,12.3,15.4,Proportion,"13.8 (12.3, 15.4)",3888,education,Primary,Total,Uttarakhand,Central
5,htn_treated,7.6,6.3,8.9,Proportion,"7.6 (6.3, 8.9)",3888,education,Primary,Total,Uttarakhand,Central
5,htn_controlled,2.9,2.2,3.7,Proportion,"2.9 (2.2, 3.7)",3888,education,Primary,Total,Uttarakhand,Central
5,htn_screened,67.9,66.1,69.7,Proportion,"67.9 (66.1, 69.7)",12715,education,Secondary,Total,Uttarakhand,Central
5,htn_disease,64.6,63.2,66,Proportion,"64.6 (63.2, 66)",12715,education,Secondary,Total,Uttarakhand,Central
5,htn_diagnosed,10,9,11.1,Proportion,"10 (9, 11.1)",12715,education,Secondary,Total,Uttarakhand,Central
5,htn_treated,4.8,4.1,5.5,Proportion,"4.8 (4.1, 5.5)",12715,education,Secondary,Total,Uttarakhand,Central
5,htn_controlled,1.7,1.3,2.1,Proportion,"1.7 (1.3, 2.1)",12715,education,Secondary,Total,Uttarakhand,Central
6,htn_screened,68.6,66.8,70.4,Proportion,"68.6 (66.8, 70.4)",9069,education,Higher,Total,Haryana,North
6,htn_disease,58.5,57,60,Proportion,"58.5 (57, 60)",9069,education,Higher,Total,Haryana,North
6,htn_diagnosed,8.3,7.4,9.3,Proportion,"8.3 (7.4, 9.3)",9069,education,Higher,Total,Haryana,North
6,htn_treated,2.8,2.3,3.2,Proportion,"2.8 (2.3, 3.2)",9069,education,Higher,Total,Haryana,North
6,htn_controlled,1.3,1,1.5,Proportion,"1.3 (1, 1.5)",9069,education,Higher,Total,Haryana,North
6,htn_screened,78.6,77.3,79.9,Proportion,"78.6 (77.3, 79.9)",12016,education,No education,Total,Haryana,North
6,htn_disease,73,72,74,Proportion,"73 (72, 74)",12016,education,No education,Total,Haryana,North
6,htn_diagnosed,19.1,18,20.2,Proportion,"19.1 (18, 20.2)",12016,education,No education,Total,Haryana,North
6,htn_treated,9.5,8.8,10.2,Proportion,"9.5 (8.8, 10.2)",12016,education,No education,Total,Haryana,North
6,htn_controlled,3.8,3.4,4.2,Proportion,"3.8 (3.4, 4.2)",12016,education,No education,Total,Haryana,North
6,htn_screened,76.9,75.4,78.4,Proportion,"76.9 (75.4, 78.4)",5913,education,Primary,Total,Haryana,North
6,htn_disease,70.9,69.4,72.4,Proportion,"70.9 (69.4, 72.4)",5913,education,Primary,Total,Haryana,North
6,htn_diagnosed,16.6,15.2,18,Proportion,"16.6 (15.2, 18)",5913,education,Primary,Total,Haryana,North
6,htn_treated,7.7,6.8,8.5,Proportion,"7.7 (6.8, 8.5)",5913,education,Primary,Total,Haryana,North
6,htn_controlled,3,2.6,3.5,Proportion,"3 (2.6, 3.5)",5913,education,Primary,Total,Haryana,North
6,htn_screened,69.4,68.3,70.6,Proportion,"69.4 (68.3, 70.6)",23877,education,Secondary,Total,Haryana,North
